,x,y
0,-0.5486067368113433,-0.2635096185012357
1,0.5377786362648896,0.11456484353029042
2,0.06408078819025047,-0.3541379134894542
3,-1.12673758458515,0.5419655345049446
4,0.0009941625640442612,-0.33505692006436627
6,-0.27221804284905143,0.00011776119284980993
7,0.17237159592486032,-0.45298994633404915
8,-0.15659550255530924,0.0806120349804581
10,-0.5976666754455661,0.12035738658160365
11,-1.0957053888522053,0.33331506778317
13,-0.5020000761818135,-0.19461879080283617
14,0.6482294918586473,-0.2001352018681831
15,-0.1144470740059655,-0.7746789675848755
17,0.6366927782789625,0.3586810634425914
18,0.026033776593869885,-0.163972938389213
19,0.06654573379251083,-0.09733764164524124
20,-0.727687971604851,-0.34104543792180275
21,0.12804203769270422,-0.4965523145339001
22,-0.2723861538079875,-0.5117292971244476
23,1.0128155143178246,-0.42752677032084946
24,-0.0055873682059067245,-0.9783900862684746
25,-1.156108401163829,0.6322329323838415
28,0.11598884043949034,0.5353060548791476
29,0.556815893905873,0.12219133941406714
30,-0.793029421761097,0.37350019095847525
31,-1.235937759688577,0.052442360082871044
32,-0.004248052440461753,-0.06995713482853616
33,-0.0012739652916735553,0.04714942432465023
34,-0.6984252418413134,0.1256327471354921
35,0.16601831558207922,-0.14491132750364055
36,-1.2843245361970599,0.5559812277798537
39,1.8810641639449495,0.3395538597128052
40,-1.1582184319565516,0.16484423654437164
41,1.4558816960081762,0.2779472633205222
42,1.0256564946776772,-0.42424179142230733
43,-1.2254511677039754,0.573336718466474
44,-1.1078299989770224,0.06486989151375344
46,0.5409659199373211,-1.2049287157714788
47,-1.178498659076123,0.012108942357099807
48,-1.0380441962686584,-0.04655148015078412
49,0.7792405837299502,0.9649160605423821
50,-0.3282155581149724,0.11326432665107856
51,-1.2632067573141101,0.324207888331348
53,-1.2884029236627834,0.5449401104740313
54,-0.15652807002307434,-0.3573588740216808
55,0.07945179778090594,0.4090217003018148
56,-0.9453673202931602,0.13069455932539253
57,-1.0567965305307176,0.3565848668039144
58,-0.9233866182289838,0.09110519523623702
59,-1.0964894282633886,0.4757119861582504
60,0.4046770304953329,-0.032396933174001864
61,0.291412366921603,-0.18666855424427434
62,0.28663103927879713,0.5403563868343425
63,-0.16990398539722937,-0.4724412388396479
64,0.33374683766557567,-0.17087732862869445
65,-1.1642244445229541,0.22452250368763652
66,-1.2622035160821168,0.42542431175106815
68,0.9117284844973172,-0.7149127763462959
69,1.7138106064818714,0.06807149405369727
70,0.8599957482318898,-1.2275438148397735
72,-0.9702126297144649,0.3220791747877357
74,-0.7943344413007736,-0.34634963787856016
