,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
0,5,49,50.0,0.6523333333333334,0.6855291058677406,0.6599999999999999,0.46123262528852277,0.39807028106759135,0.4498523934637407,2024-02-07 11:42:00.660525
1,9,49,50.0,0.6549387755102043,0.6872868239999116,0.6599999999999999,0.45909610402793694,0.3960498842828866,0.4498523934637406,2024-02-07 11:42:00.669465
2,12,49,50.0,0.6575442176870749,0.6890445421320825,0.7,0.4569595827673511,0.39402948749818173,0.43945794215312417,2024-02-07 11:42:00.677062
3,16,49,50.0,0.6574421768707485,0.6908022602642535,0.6599999999999999,0.4565673475541875,0.3920090907134769,0.4405765368249971,2024-02-07 11:42:00.685199
4,26,49,50.0,0.6593673469387756,0.6925599783964241,0.6799999999999999,0.4550310835587232,0.38998869392877217,0.43198495819418253,2024-02-07 11:42:00.693544
5,27,49,50.0,0.6606190476190477,0.6943176965285951,0.7,0.45375037270625707,0.38796829714406733,0.43945794215312417,2024-02-07 11:42:00.701669
6,37,49,50.0,0.6605170068027212,0.696075414660766,0.6799999999999999,0.45335813749309334,0.3859479003593625,0.43126371995798385,2024-02-07 11:42:00.709579
7,38,49,50.0,0.6631292517006805,0.6978331327929369,0.64,0.45117880345647426,0.3839275035746577,0.4529987676525975,2024-02-07 11:42:00.717540
8,45,49,50.0,0.6664081632653062,0.6995908509251076,0.6599999999999999,0.4488806761466746,0.3819071067899529,0.4405765368249971,2024-02-07 11:42:00.725410
9,52,49,50.0,0.6683333333333333,0.7013485690572786,0.6799999999999999,0.4473444121512103,0.3798867100052481,0.43126371995798385,2024-02-07 11:42:00.733344
10,67,49,50.0,0.6709455782312925,0.7031062871894496,0.56,0.44516507811459116,0.37786631322054326,0.506743797613027,2024-02-07 11:42:00.741411
11,71,49,50.0,0.6728367346938776,0.7043863463028566,0.54,0.4437779533883461,0.37640651084266585,0.5081475144518375,2024-02-07 11:42:00.749387
12,73,49,50.0,0.6747210884353743,0.7056664054162636,0.54,0.4426307866228309,0.37494670846478845,0.517847953407542,2024-02-07 11:42:00.757403
13,77,49,50.0,0.6786462585034015,0.7069464645296704,0.54,0.4402598521417087,0.3734869060869111,0.5126587841079906,2024-02-07 11:42:00.765308
14,78,49,50.0,0.6818911564625851,0.7082265236430773,0.56,0.43829962576442616,0.3720271037090337,0.506743797613027,2024-02-07 11:42:00.773244
15,87,49,50.0,0.6837823129251702,0.7095065827564844,0.52,0.43691250103818113,0.37056730133115634,0.5209597781147821,2024-02-07 11:42:00.781124
16,90,49,50.0,0.6870204081632654,0.7107866418698915,0.54,0.43512282319070844,0.3691074989532789,0.5102132901965564,2024-02-07 11:42:00.789152
17,91,49,50.0,0.6882244897959185,0.7120667009832983,0.54,0.4343255769813304,0.3676476965754015,0.5137751653689336,2024-02-07 11:42:00.797028
18,93,49,50.0,0.6907891156462587,0.7133467600967052,0.54,0.43273550963155594,0.3661878941975241,0.5102132901965564,2024-02-07 11:42:00.805070
19,94,49,50.0,0.6919931972789116,0.7146268192101123,0.62,0.4319382634221779,0.3647280918196467,0.4881708341520971,2024-02-07 11:42:00.812908
20,95,49,50.0,0.6939047619047619,0.7159068783235192,0.54,0.4300677639733241,0.3632682894417693,0.517847953407542,2024-02-07 11:42:00.821001
21,97,49,50.0,0.6978299319727892,0.717186937436926,0.56,0.42769682949220195,0.361808487063892,0.5096332316365154,2024-02-07 11:42:00.828883
22,98,49,50.0,0.7017619047619049,0.7184669965503331,0.56,0.42518568326568124,0.3603486846860146,0.506743797613027,2024-02-07 11:42:00.836898
23,103,49,50.0,0.7036530612244899,0.7197470556637401,0.56,0.42379855853943627,0.35888888230813715,0.5096332316365154,2024-02-07 11:42:00.844742
24,107,49,50.0,0.7075850340136056,0.7210271147771471,0.62,0.4212874123129155,0.35742907993025974,0.4881708341520971,2024-02-07 11:42:00.852734
25,116,49,50.0,0.7094965986394559,0.7223071738905539,0.5800000000000001,0.4194169128640617,0.3559692775523824,0.4982059964803242,2024-02-07 11:42:00.860587
26,122,49,50.0,0.7113945578231294,0.7235872330039609,0.6599999999999999,0.41787076170028903,0.3545094751745049,0.4739664189387421,2024-02-07 11:42:00.869823
27,126,49,50.0,0.7126394557823129,0.7253449511361317,0.6,0.41689577157298147,0.35248907838980015,0.495481402536197,2024-02-07 11:42:00.877535
28,138,49,50.0,0.7159047619047619,0.7271026692683027,0.6799999999999999,0.4151739755091541,0.3504686816050953,0.43168967005252995,2024-02-07 11:42:00.884963
29,145,49,50.0,0.7191972789115647,0.7288603874004735,0.62,0.4132973199494719,0.34844828482039053,0.4992565860218383,2024-02-07 11:42:00.892342
30,156,49,50.0,0.721108843537415,0.7306181055326444,0.5800000000000001,0.41209944624721545,0.3464278880356857,0.5021351792720621,2024-02-07 11:42:00.899717
31,158,49,50.0,0.7243673469387756,0.7323758236648152,0.6599999999999999,0.4104927135267224,0.34440749125098086,0.4505723968214625,2024-02-07 11:42:00.907117
32,163,49,50.0,0.7276530612244899,0.7341335417969863,0.5800000000000001,0.4086529543757141,0.3423870944662762,0.5021351792720621,2024-02-07 11:42:00.914451
33,167,49,50.0,0.7309115646258505,0.7358912599291572,0.6,0.40704622165522103,0.34036669768157124,0.5006812945482275,2024-02-07 11:42:00.921799
34,168,49,50.0,0.7334965986394558,0.7376489780613279,0.5800000000000001,0.40561848860694383,0.33834630089686646,0.5021351792720621,2024-02-07 11:42:00.929077
35,171,49,50.0,0.7367551020408165,0.7394066961934987,0.6799999999999999,0.4040117558864508,0.33632590411216173,0.4420611418402764,2024-02-07 11:42:00.937650
36,174,49,50.0,0.7400476190476192,0.7411644143256697,0.5800000000000001,0.4020777281690306,0.33430550732745684,0.5021351792720621,2024-02-07 11:42:00.946401
37,177,49,50.0,0.7433061224489796,0.7429221324578407,0.6,0.4004709954485376,0.3322851105427521,0.495481402536197,2024-02-07 11:42:00.954376
38,178,49,50.0,0.7465714285714287,0.7446798505900114,0.62,0.39874919938471026,0.3302647137580472,0.4992565860218383,2024-02-07 11:42:00.962836
39,180,49,50.0,0.748482993197279,0.7464375687221821,0.6799999999999999,0.39755132568245377,0.3282443169733425,0.45813099677155433,2024-02-07 11:42:00.970777
40,187,49,50.0,0.7510952380952383,0.7477176278355893,0.64,0.3955358569738475,0.32678451459546504,0.4663671731822213,2024-02-07 11:42:00.979399
41,194,49,50.0,0.7536938775510205,0.7489976869489964,0.64,0.39407078528026207,0.32532471221758763,0.4663671731822213,2024-02-07 11:42:00.987407
42,198,49,50.0,0.7562925170068028,0.7502777460624033,0.62,0.39260571358667656,0.3238649098397102,0.48902691970902074,2024-02-07 11:42:00.995996
43,206,49,50.0,0.7602448979591838,0.7515578051758102,0.5800000000000001,0.3898559527125713,0.3224051074618329,0.5215671511932861,2024-02-07 11:42:01.003954
44,216,49,50.0,0.7635034013605443,0.7528378642892171,0.7,0.38783805592970066,0.3209453050839555,0.44454546381860377,2024-02-07 11:42:01.012477
45,218,49,50.0,0.7661224489795919,0.7541179234026241,0.6,0.3859361292135188,0.3194855027060781,0.5010398781006477,2024-02-07 11:42:01.020381
46,220,49,50.0,0.7673469387755103,0.7553979825160312,0.72,0.385453395790272,0.31802570032820066,0.42768447208958854,2024-02-07 11:42:01.028924
47,224,49,50.0,0.7699727891156464,0.7566780416294381,0.62,0.3835736661470751,0.3165658979503233,0.48905511573256316,2024-02-07 11:42:01.036885
48,239,49,50.0,0.7732448979591838,0.7579581007428451,0.62,0.3813540224485524,0.3151060955724459,0.47986267048100745,2024-02-07 11:42:01.045445
49,241,49,50.0,0.7771972789115648,0.759238159856252,0.8,0.3788566568873666,0.3136462931945685,0.3793071946971373,2024-02-07 11:42:01.054101
50,247,49,50.0,0.7784897959183675,0.7605182189696591,0.74,0.3776634838871034,0.3121864908166911,0.4082874443041517,2024-02-07 11:42:01.061854
51,252,49,50.0,0.7797619047619049,0.761798278083066,0.8200000000000001,0.37639374280941185,0.31072668843881374,0.3590128089618854,2024-02-07 11:42:01.069782
52,256,49,50.0,0.7817414965986396,0.7635559962152366,0.78,0.37500239710117506,0.30870629165410896,0.37985495590059526,2024-02-07 11:42:01.077671
53,271,49,50.0,0.7809863945578233,0.7648360553286436,0.8200000000000001,0.3753182525219195,0.30724648927623155,0.37558185478525813,2024-02-07 11:42:01.085486
54,275,49,50.0,0.7802448979591838,0.7665937734608147,0.8200000000000001,0.37578072009045393,0.3052260924915267,0.38649280289423193,2024-02-07 11:42:01.094273
55,278,49,50.0,0.7808639455782314,0.7678738325742216,0.96,0.37488517124376297,0.3037662901136493,0.34162362382869865,2024-02-07 11:42:01.101925
56,279,49,50.0,0.7781292517006804,0.7696315507063924,0.84,0.3757100050511691,0.30174589332894447,0.3604746152835679,2024-02-07 11:42:01.109483
57,282,49,50.0,0.7773945578231293,0.7713892688385633,0.84,0.3757204092385961,0.29972549654423974,0.3604746152835679,2024-02-07 11:42:01.116964
58,284,49,50.0,0.7766598639455782,0.7731469869707341,0.8200000000000001,0.37573081342602316,0.2977050997595349,0.38752412838602074,2024-02-07 11:42:01.124422
59,297,49,50.0,0.7779591836734693,0.7744270460841411,0.8,0.374520272546841,0.2962452973816575,0.36169468152513684,2024-02-07 11:42:01.131744
60,5,26,49.0,0.779251700680272,0.7816902781493864,0.8163265306122449,0.37326638363642933,0.2900270882359013,0.32166111782859175,2024-02-07 11:42:01.140402
61,9,26,49.0,0.7784934807256236,0.7819842790204523,0.8163265306122449,0.37352593807574463,0.2896962884652421,0.32166111782859175,2024-02-07 11:42:01.148702
62,12,26,49.0,0.777735260770975,0.7822785299111822,0.6938775510204082,0.3737854925150599,0.28936508001401806,0.4159238293633052,2024-02-07 11:42:01.157312
63,16,26,49.0,0.7817956349206349,0.7833736025312052,0.7755102040816326,0.37095047048077967,0.28806375702386733,0.3484006970971381,2024-02-07 11:42:01.165612
64,26,26,49.0,0.7810232426303855,0.7836683938779753,0.7551020408163265,0.371418613259318,0.2877316651466102,0.3551423070462167,2024-02-07 11:42:01.173660
65,27,26,49.0,0.7802437641723354,0.7839634776264162,0.6938775510204082,0.37195027798399105,0.2873990953114265,0.4159238293633052,2024-02-07 11:42:01.182163
66,37,26,49.0,0.7843041383219954,0.7850594285717652,0.8367346938775511,0.36911525594971084,0.28609633661623973,0.30050367776083353,2024-02-07 11:42:01.190247
67,38,26,49.0,0.7835530045351472,0.7853551470831631,0.8367346938775511,0.3693953195106709,0.285762729201532,0.3151111290646203,2024-02-07 11:42:01.198696
68,45,26,49.0,0.7828018707482992,0.785651210525737,0.7755102040816326,0.3695831660229902,0.28542855796450006,0.3484006970971381,2024-02-07 11:42:01.206657
69,52,26,49.0,0.7820294784580498,0.7859476391895566,0.8367346938775511,0.3700513088015285,0.2850937897391248,0.30050367776083353,2024-02-07 11:42:01.215124
70,67,26,49.0,0.7812783446712017,0.786244454987896,0.6734693877551021,0.37033137236248853,0.28475838870610554,0.42351631403832507,2024-02-07 11:42:01.223797
71,71,26,49.0,0.7815121882086166,0.7864187287209995,0.653061224489796,0.3700578143248581,0.2845026836358145,0.4393175085209238,2024-02-07 11:42:01.232092
72,73,26,49.0,0.7817389455782312,0.7865927349133115,0.7755102040816326,0.36979075021547075,0.2842474158860133,0.3755918845402147,2024-02-07 11:42:01.240579
73,77,26,49.0,0.7820082199546484,0.78676645648776,0.7346938775510203,0.36951564356928135,0.2839926133707759,0.3950452014710382,2024-02-07 11:42:01.248934
74,78,26,49.0,0.7822633219954648,0.7869398748823105,0.6734693877551021,0.3692344047238257,0.28373830643148684,0.42351631403832507,2024-02-07 11:42:01.257455
75,87,26,49.0,0.7824971655328797,0.7871129698849696,0.7142857142857143,0.36896084668619533,0.2834845281065426,0.41357910726642044,2024-02-07 11:42:01.265823
76,90,26,49.0,0.7827451814058956,0.7872857194462906,0.6122448979591837,0.36869049441216917,0.2832313144378306,0.46237851763387405,2024-02-07 11:42:01.274352
77,91,26,49.0,0.7829577664399092,0.7874580994657147,0.6938775510204082,0.36846386019850424,0.2829787048199714,0.41837112438246393,2024-02-07 11:42:01.282684
78,93,26,49.0,0.7831986961451246,0.7876300835473917,0.6122448979591837,0.368192170923343,0.2827267423994546,0.46237851763387405,2024-02-07 11:42:01.291181
79,94,26,49.0,0.7834112811791382,0.7878016427202681,0.7346938775510203,0.36796553670967813,0.28247547453218336,0.3759408672208678,2024-02-07 11:42:01.299525
80,95,26,49.0,0.7836663832199545,0.7879727451161826,0.7755102040816326,0.3676777454592542,0.2822249533096509,0.3755918845402147,2024-02-07 11:42:01.307995
81,97,26,49.0,0.7839356575963718,0.7881433555984467,0.7959183673469388,0.3674026388130649,0.2819752361660681,0.3589644580452727,2024-02-07 11:42:01.316396
82,98,26,49.0,0.7842120181405895,0.7883134353317718,0.6734693877551021,0.3671234069810779,0.2817263865813521,0.42351631403832507,2024-02-07 11:42:01.324850
83,103,26,49.0,0.7844458616780046,0.7884829412824604,0.7959183673469388,0.3668498489434475,0.2814784748981134,0.3589644580452727,2024-02-07 11:42:01.333227
84,107,26,49.0,0.7847222222222221,0.7886518256352923,0.7346938775510203,0.3665706171114606,0.2812315792748087,0.3759408672208678,2024-02-07 11:42:01.341766
85,116,26,49.0,0.7849773242630386,0.788820035110452,0.6938775510204082,0.36628282586103666,0.28098578680228936,0.4054369266539656,2024-02-07 11:42:01.350047
86,122,26,49.0,0.7852182539682538,0.7889875101599088,0.7346938775510203,0.3659988343040791,0.28074119481738946,0.4154670113002886,2024-02-07 11:42:01.358525
87,126,26,49.0,0.7858205782312925,0.7892853295562419,0.7959183673469388,0.3656796449931786,0.28040415330942237,0.3921736387065567,2024-02-07 11:42:01.366929
88,138,26,49.0,0.7864441609977323,0.7895838407710447,0.8775510204081632,0.36532926976430685,0.2800659809593497,0.31909033647159485,2024-02-07 11:42:01.375347
89,145,26,49.0,0.787096088435374,0.7898831107544921,0.7346938775510203,0.36496886736537765,0.2797265683308386,0.42738416388645084,2024-02-07 11:42:01.383707
90,156,26,49.0,0.7876984126984127,0.7901832153834482,0.7755102040816326,0.3645994875796896,0.2793857913960452,0.40573121604248075,2024-02-07 11:42:01.392083
