,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
0,5,65,6.632777878206923,0.6769655172413793,0.6820891348539871,0.7866666666666666,0.4501113940155386,0.4123748758976203,0.40519152814473447,2024-02-07 15:02:54.295040
1,9,65,6.632777878206923,0.6773749611680645,0.682429927475339,0.42666666666666664,0.4499157702420464,0.4120257723268482,0.574580325341693,2024-02-07 15:02:54.311162
2,12,65,6.632777878206923,0.6773016464740602,0.682770720096691,0.7866666666666666,0.45013996438839327,0.4116766687560762,0.3938005499733908,2024-02-07 15:02:54.327235
3,16,65,6.632777878206923,0.6770587138863001,0.683111512718043,0.5733333333333333,0.45023507033914517,0.41132756518530417,0.5101174702351378,2024-02-07 15:02:54.343431
4,26,65,6.632777878206923,0.676712643678161,0.683452305339395,0.7866666666666666,0.45053875150299694,0.41097846161453216,0.3917260745548195,2024-02-07 15:02:54.359600
5,27,65,6.632777878206923,0.6771220876048462,0.6837930979607472,0.7733333333333333,0.4501954716994258,0.4106293580437601,0.39649568307557437,2024-02-07 15:02:54.375696
6,37,65,6.632777878206923,0.6775309102205653,0.6841338905820991,0.7866666666666666,0.4498624970237888,0.410280254472988,0.3929571442709935,2024-02-07 15:02:54.391774
7,38,65,6.632777878206923,0.6779403541472507,0.6844746832034511,0.4933333333333333,0.4495028415668114,0.409931150902216,0.5380946979992614,2024-02-07 15:02:54.648652
8,45,65,6.632777878206923,0.6789885057471264,0.6845766065294705,0.8266666666666667,0.44893611830546676,0.4097897128625654,0.38847630704181907,2024-02-07 15:02:54.665639
9,52,65,6.632777878206923,0.6786542404473439,0.6849173991508225,0.8533333333333333,0.44900478692776813,0.40944060929179343,0.3630740883688264,2024-02-07 15:02:54.682923
10,67,65,6.632777878206923,0.6789735942839392,0.6852581917721746,0.8133333333333334,0.44870247204392777,0.40909150572102126,0.3759774852126532,2024-02-07 15:02:54.699456
11,71,65,6.632777878206923,0.679291084187636,0.6855989843935265,0.8,0.4483752802834966,0.40874240215024926,0.38338599361345055,2024-02-07 15:02:54.716086
12,73,65,6.632777878206923,0.6797011494252874,0.6859397770148786,0.7733333333333333,0.4480163890852218,0.40839329857947726,0.41514689052481246,2024-02-07 15:02:54.732403
13,77,65,6.632777878206923,0.6801099720410065,0.6862805696362305,0.8266666666666667,0.44768257887909507,0.4080441950087052,0.38489747361753546,2024-02-07 15:02:54.748875
14,78,65,6.632777878206923,0.6798689033861447,0.6866213622575825,0.45333333333333337,0.447718466560569,0.40769509143793314,0.5442810967087257,2024-02-07 15:02:54.765354
15,87,65,6.632777878206923,0.6806356011183597,0.686723285583602,0.76,0.44750608934148145,0.4075536533982826,0.4144662852472311,2024-02-07 15:02:54.781863
16,90,65,6.632777878206923,0.6810438024231128,0.687064078204954,0.84,0.44721975419424514,0.4072045498275105,0.37488411296389734,2024-02-07 15:02:54.798447
17,91,65,6.632777878206923,0.6811761416589003,0.687404870826306,0.64,0.4469310984329897,0.40685544625673853,0.47379938367290114,2024-02-07 15:02:54.814879
18,93,65,6.632777878206923,0.680739981360671,0.687745663447658,0.7866666666666666,0.44721108502884815,0.4065063426859664,0.4139265305994538,2024-02-07 15:02:54.831305
19,94,65,6.632777878206923,0.6810562286424356,0.6880864560690099,0.6,0.4469595527709611,0.4061572391151944,0.4939056866091703,2024-02-07 15:02:54.847514
20,95,65,6.632777878206923,0.6807114010562286,0.688427248690362,0.7333333333333334,0.4472345775607578,0.40580813554442235,0.4117517750037814,2024-02-07 15:02:54.863950
21,97,65,6.632777878206923,0.6806523765144455,0.688768041311714,0.7866666666666666,0.4473349204259476,0.40545903197365024,0.3829809498968951,2024-02-07 15:02:54.880459
22,98,65,6.632777878206923,0.6810618204411308,0.6891088339330659,0.7733333333333333,0.44697325729480425,0.4051099284028783,0.39630152917950323,2024-02-07 15:02:54.897009
23,103,65,6.632777878206923,0.6809114631873252,0.689449626554418,0.8,0.4470506336521337,0.4047608248321062,0.37726976308618926,2024-02-07 15:02:54.913510
24,107,65,6.632777878206923,0.6813215284249767,0.6897904191757701,0.7733333333333333,0.44672229289835536,0.4044117212613342,0.4049661167153297,2024-02-07 15:02:54.929909
25,116,65,6.632777878206923,0.6802392047219633,0.6898923425017893,0.7733333333333333,0.4472732560062036,0.4042702832216836,0.39637558710112336,2024-02-07 15:02:54.946469
26,122,65,6.632777878206923,0.6802752407579993,0.6902331351231413,0.6,0.447232982428433,0.4039211796509115,0.48509572674561197,2024-02-07 15:02:54.963093
27,126,65,6.632777878206923,0.6801168064616341,0.6903350584491608,0.7733333333333333,0.4471842029930311,0.40377974161126096,0.3988477217280162,2024-02-07 15:02:54.979712
28,138,65,6.632777878206923,0.6805256290773533,0.6906758510705128,0.76,0.44684189897754495,0.40343063804048884,0.3996135790182377,2024-02-07 15:02:54.996257
29,145,65,6.632777878206923,0.6809338303821062,0.6910166436918648,0.52,0.4464778920656809,0.4030815344697169,0.5236128054883199,2024-02-07 15:02:55.012728
