,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
0,220,5,0.9995572489918279,0.6523333333333334,0.6855291058677406,0.72,0.46123262528852277,0.39807028106759135,0.42768447208958854,2024-02-07 11:30:37.331783
1,67,30,0.9995013522570269,0.6529183673469389,0.6874201151004606,0.56,0.46066076127791894,0.3959045848749796,0.506743797613027,2024-02-07 11:30:37.341756
2,256,40,0.9989421425924231,0.6534489795918368,0.6893107347846703,0.78,0.4597197187212281,0.3936357053517087,0.37985495590059526,2024-02-07 11:30:37.351374
3,126,45,0.9980674567330113,0.6530340136054422,0.6903992471457918,0.6,0.45991260656847927,0.3924298706658508,0.495481402536197,2024-02-07 11:30:37.360231
4,5,26,0.997209935789211,0.6545986394557823,0.69149151673082,0.6599999999999999,0.45888457043269215,0.39118314754740424,0.4498523934637406,2024-02-07 11:30:37.368818
5,5,21,0.9984723921325689,0.6565238095238095,0.6933985671179728,0.7755102040816326,0.4572788927187713,0.38907103538750526,0.3535117306284908,2024-02-07 11:30:37.377379
6,37,8,0.9970102930724918,0.6599180839002269,0.694394972413224,0.6799999999999999,0.45510815877779104,0.3876707312843953,0.43126371995798385,2024-02-07 11:30:37.384907
7,224,30,0.9968391559436833,0.6632106009070295,0.6953985793156916,0.62,0.45343473834084075,0.3867658802404241,0.48905511573256316,2024-02-07 11:30:37.392901
8,224,49,0.9989756714338021,0.6637616213151928,0.6958874395778261,0.653061224489796,0.45262013869267026,0.3862265070282374,0.440179136842333,2024-02-07 11:30:37.401186
9,224,25,0.9995659176053804,0.6671133786848072,0.6971537519265051,0.8541666666666666,0.45062117825932585,0.38484033412533203,0.3202415108416707,2024-02-07 11:30:37.409588
10,198,23,0.9968229160841414,0.6677708845949728,0.6977098377705834,0.62,0.45027043133680716,0.38415905662685923,0.48902691970902074,2024-02-07 11:31:42.181535
11,145,4,0.9965038654273245,0.671383129492932,0.6987011002940116,0.62,0.44792337980664726,0.38308564642429943,0.4992565860218383,2024-02-07 11:31:42.192537
12,116,37,0.9964050170391298,0.6746552383364695,0.700027045902862,0.5800000000000001,0.44571945574678473,0.3817301368824133,0.4982059964803242,2024-02-07 11:31:42.202486
13,116,3,0.9991037532857651,0.6748525172480341,0.7008328824706542,0.5918367346938775,0.4451745751474732,0.38090223646336974,0.4655131605216323,2024-02-07 11:31:42.211711
14,138,22,0.9961861755797515,0.6799191272253584,0.7024984888331811,0.6799999999999999,0.4416790542199912,0.37873262336486063,0.43168967005252995,2024-02-07 11:31:42.219828
15,138,37,0.9969572988344927,0.6798102836879434,0.7025309192446969,0.6734693877551021,0.4417315093812961,0.37869482145983935,0.43483697973081903,2024-02-07 11:31:42.228611
16,145,6,0.9957154844554502,0.6800441272253582,0.7032982245605465,0.8163265306122449,0.44264826061766377,0.3779169516125522,0.3670211424300865,2024-02-07 11:31:42.237325
17,87,49,0.9952998033878611,0.6799803517151541,0.7032655401104713,0.52,0.44267057890965156,0.3779719895175061,0.5209597781147821,2024-02-07 11:31:42.244856
18,168,9,0.9952797535879743,0.6832184469532494,0.7045689109921132,0.5800000000000001,0.44088090106217886,0.3764918823461008,0.5021351792720621,2024-02-07 11:31:42.252920
19,168,39,0.9988649245287295,0.6844361340280793,0.7070419651218972,0.653061224489796,0.4395459815144362,0.3735526997115125,0.4220400064075054,2024-02-07 11:31:42.261110
20,168,4,0.9988404878854376,0.6839684469532494,0.7074845796476859,0.625,0.4407118638611979,0.3731157792866073,0.49199294721319975,2024-02-07 11:31:42.269847
