,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
0,5,0,75.0,0.6769655172413793,0.6820891348539871,0.7866666666666666,0.4501113940155386,0.4123748758976203,0.40519152814473447,2024-02-07 16:28:53.661854
1,9,0,75.0,0.6773749611680645,0.6823642238985775,0.42666666666666664,0.44992375330137585,0.4121080250723666,0.574580325341693,2024-02-07 16:28:53.678956
2,12,0,75.0,0.6773016464740602,0.6822387714721352,0.7866666666666666,0.4498269409162229,0.4122024810641759,0.3938005499733908,2024-02-07 16:28:53.695046
3,16,0,75.0,0.6774315004659833,0.6821133190456927,0.5733333333333333,0.44987177948520607,0.4122969370559853,0.5101174702351378,2024-02-07 16:28:53.711841
4,26,0,75.0,0.6778310034172104,0.6819878666192506,0.7866666666666666,0.4497060506744972,0.4123913930477947,0.3917260745548195,2024-02-07 16:28:53.728740
5,27,0,75.0,0.6782404473438955,0.6822629556638409,0.7733333333333333,0.4493961530622643,0.4121245422225409,0.39649568307557437,2024-02-07 16:28:53.745077
6,37,0,75.0,0.6786492699596147,0.6825380447084313,0.7866666666666666,0.4490967692753247,0.4118576913972872,0.3929571442709935,2024-02-07 16:28:53.762437
7,38,0,75.0,0.6790587138863001,0.6828131337530217,0.4933333333333333,0.44877322593491803,0.4115908405720335,0.5380946979992614,2024-02-07 16:28:53.779316
8,45,0,75.0,0.6795476856166511,0.6826876813265793,0.8266666666666667,0.44853206669919665,0.41168529656384284,0.38847630704181907,2024-02-07 16:28:53.796481
9,52,0,75.0,0.6793998136067102,0.682562228900137,0.8533333333333333,0.44860001680759604,0.41177975255565213,0.3630740883688264,2024-02-07 16:28:53.812529
10,67,0,75.0,0.6797191674433054,0.6828373179447275,0.8133333333333334,0.44833149091440544,0.4115129017303985,0.3759774852126532,2024-02-07 16:28:53.828420
11,71,0,75.0,0.6800366573470022,0.683112406989318,0.8,0.44804021979562175,0.4112460509051447,0.38338599361345055,2024-02-07 16:28:53.844437
12,73,0,75.0,0.6804467225846536,0.6833874960339082,0.7733333333333333,0.4477205891170891,0.41097920007989097,0.41514689052481246,2024-02-07 16:28:53.860693
13,77,0,75.0,0.6808555452003727,0.6836625850784986,0.8266666666666667,0.44741980164996464,0.41071234925463734,0.38489747361753546,2024-02-07 16:28:53.877849
14,78,0,75.0,0.6807076731904318,0.6835371326520562,0.45333333333333337,0.44751172895330515,0.41080680524644675,0.5442810967087257,2024-02-07 16:28:53.895385
15,87,0,75.0,0.6808219944082013,0.683411680225614,0.76,0.44737112951601443,0.41090126123825604,0.4144662852472311,2024-02-07 16:28:53.912018
16,90,0,75.0,0.6812301957129543,0.6836867692702043,0.84,0.44711015047782854,0.41063441041300225,0.37488411296389734,2024-02-07 16:28:53.927330
17,91,0,75.0,0.6807101584342964,0.6835613168437621,0.64,0.4473894791072087,0.41072886640481165,0.47379938367290114,2024-02-07 16:28:53.942695
18,93,0,75.0,0.6811127679403541,0.6834358644173197,0.7866666666666666,0.4472615472478711,0.41082332239662106,0.4139265305994538,2024-02-07 16:28:53.958136
19,94,0,75.0,0.6805902454178316,0.6833104119908774,0.6,0.447526843343677,0.4109177783884304,0.4939056866091703,2024-02-07 16:28:53.973441
20,95,0,75.0,0.6808045977011494,0.6831849595644351,0.7333333333333334,0.4473939238487802,0.41101223438023976,0.4117517750037814,2024-02-07 16:28:53.989011
21,97,0,75.0,0.6807455731593662,0.6834600486090254,0.7866666666666666,0.44744814950376643,0.410745383554986,0.3829809498968951,2024-02-07 16:28:54.004238
22,98,0,75.0,0.6811550170860516,0.6837351376536159,0.7733333333333333,0.4471283727795837,0.4104785327297323,0.39630152917950323,2024-02-07 16:28:54.019597
23,103,0,75.0,0.6813774464119292,0.6836096852271735,0.8,0.44718371145755353,0.4105729887215417,0.37726976308618926,2024-02-07 16:28:54.034793
24,107,0,75.0,0.6817875116495805,0.683884774271764,0.7733333333333333,0.4468958021988941,0.41030613789628795,0.4049661167153297,2024-02-07 16:28:54.049856
25,116,0,75.0,0.6818235476856166,0.6841598633163544,0.7733333333333333,0.44687313551384295,0.4100392870710342,0.39637558710112336,2024-02-07 16:28:54.064932
26,122,0,75.0,0.6818595837216527,0.6844349523609448,0.6,0.44681117034005446,0.4097724362457805,0.48509572674561197,2024-02-07 16:28:54.080157
27,126,0,75.0,0.6822603292948121,0.6843094999345023,0.7733333333333333,0.4467060434964986,0.4098668922375898,0.3988477217280162,2024-02-07 16:28:54.095222
28,138,0,75.0,0.6826691519105312,0.684584588979093,0.76,0.4463977597781928,0.40960004141233614,0.3996135790182377,2024-02-07 16:28:54.110394
29,145,0,75.0,0.6830773532152842,0.6848596780236833,0.52,0.44607394822752217,0.40933319058708245,0.5236128054883199,2024-02-07 16:28:54.125419
30,156,0,75.0,0.6831947809878844,0.684734225597241,0.8133333333333334,0.44597520754938663,0.4094276465788917,0.3832031349532436,2024-02-07 16:28:54.140569
31,158,0,75.0,0.683605467536502,0.6850093146418313,0.6799999999999999,0.4456466641532207,0.40916079575363806,0.4471512127896234,2024-02-07 16:28:54.155983
32,163,0,75.0,0.6834507611059335,0.6852844036864217,0.7333333333333334,0.44577252348474056,0.4088939449283843,0.4175056612155642,2024-02-07 16:28:54.171091
33,167,0,75.0,0.6837645231438335,0.6855594927310121,0.5066666666666666,0.4456972112636403,0.40862709410313064,0.5332908377381814,2024-02-07 16:28:54.186490
