,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
0,5,49,0.6232822126867748,0.6523333333333334,0.6855291058677406,0.6599999999999999,0.46123262528852277,0.39807028106759135,0.4498523934637407,2024-02-07 14:37:30.318395
1,9,49,0.6232822126867748,0.6549387755102043,0.6872868239999116,0.6599999999999999,0.45909610402793694,0.3960498842828866,0.4498523934637406,2024-02-07 14:37:30.327687
2,12,49,0.6232822126867748,0.6575442176870749,0.6890445421320825,0.7,0.4569595827673511,0.39402948749818173,0.43945794215312417,2024-02-07 14:37:30.336893
3,16,49,0.6232822126867748,0.6574421768707485,0.6908022602642535,0.6599999999999999,0.4565673475541875,0.3920090907134769,0.4405765368249971,2024-02-07 14:37:30.346121
4,26,49,0.6232822126867748,0.6593673469387756,0.6925599783964241,0.6799999999999999,0.4550310835587232,0.38998869392877217,0.43198495819418253,2024-02-07 14:37:30.355177
5,27,49,0.6232822126867748,0.6606190476190477,0.6943176965285951,0.7,0.45375037270625707,0.38796829714406733,0.43945794215312417,2024-02-07 14:37:30.364488
6,37,49,0.6232822126867748,0.6605170068027212,0.696075414660766,0.6799999999999999,0.45335813749309334,0.3859479003593625,0.43126371995798385,2024-02-07 14:37:30.373505
7,38,49,0.6232822126867748,0.6631292517006805,0.6978331327929369,0.64,0.45117880345647426,0.3839275035746577,0.4529987676525975,2024-02-07 14:37:30.382647
8,45,49,0.6232822126867748,0.6664081632653062,0.6995908509251076,0.6599999999999999,0.4488806761466746,0.3819071067899529,0.4405765368249971,2024-02-07 14:37:30.391649
9,52,49,0.6232822126867748,0.6683333333333333,0.7013485690572786,0.6799999999999999,0.4473444121512103,0.3798867100052481,0.43126371995798385,2024-02-07 14:37:30.401015
10,67,49,0.6232822126867748,0.6709455782312925,0.7031062871894496,0.56,0.44516507811459116,0.37786631322054326,0.506743797613027,2024-02-07 14:37:30.474673
11,71,49,0.6232822126867748,0.6728367346938776,0.7043863463028566,0.54,0.4437779533883461,0.37640651084266585,0.5081475144518375,2024-02-07 14:37:30.484128
12,73,49,0.6232822126867748,0.6747210884353743,0.7056664054162636,0.54,0.4426307866228309,0.37494670846478845,0.517847953407542,2024-02-07 14:37:30.493206
13,77,49,0.6232822126867748,0.6786462585034015,0.7069464645296704,0.54,0.4402598521417087,0.3734869060869111,0.5126587841079906,2024-02-07 14:37:30.502501
