,x,y
0,-14.273852280312939,3.5633378178306025
1,17.462087005815878,4.8998421662005
2,4.639180212963265,5.139982507637304
3,-29.32666466509462,-3.847666830124728
4,-3.2408628667693646,-7.280659980403768
6,7.301088699678412,-10.866955748023317
7,26.780240053359115,-11.008919866243453
8,-11.817935159727197,-2.1612813315366086
10,-31.737843462156608,0.6622005241481222
11,-35.35058491871797,-4.143163482643705
13,4.735972806876752,-6.15160210131967
14,10.113255367568097,3.9954185467601384
15,-0.3695225777707048,13.552359110448654
17,0.6752433075244166,-13.442278378160696
18,9.013081285574742,-6.36476243482386
19,7.10794931569039,4.884655667521377
20,-2.9109908566748635,1.5880499427747712
21,3.7647932874262544,3.5204439445096862
22,-1.6820362192749292,11.303314333978518
23,25.816175392591294,14.398182623004162
24,4.5968472652348105,17.667548033868187
25,-36.34581295135624,-14.313021185080371
28,11.949043578282488,-11.59056993180138
29,6.476041449111991,-1.8594042466756546
30,-19.79789213823944,0.7292811816524625
31,-36.885501874707536,-0.9427853195764772
32,4.035337774132322,3.5587731542999794
33,0.7780904344541482,2.519807869306771
34,-24.6328043931829,-3.8616184028685225
35,7.3484439683236555,-6.067525429531139
36,-38.90381854292972,-10.906949906407446
39,34.12163091592072,3.390171610450223
40,-29.50184070513302,-11.58891029548319
41,37.56553965001114,-3.981908656027652
42,17.676561834656606,0.19235839348850206
43,-37.50050747799513,0.4857162583624397
44,-27.425412102176523,-16.56790728531166
46,0.9351561607791732,14.301829054268197
47,-31.659969798181475,-6.558762988704398
48,-36.13541011905185,-7.37989856637999
49,27.148246961868477,-8.929694248384784
50,3.030570337368983,-8.212598460814181
51,-29.306889660767258,-4.556320015145205
53,-26.576308586110795,-4.0642368278836205
54,-4.887410715273432,17.638498827628318
55,-1.411298050524881,-11.923745495906886
56,-38.86856943699516,-7.339543843099466
57,-25.130239796338902,-8.11039081753935
58,-36.48215189553146,-8.983019877118025
59,-33.52101614397579,-7.573652206604205
60,4.3842978811430005,-6.9735560419392195
61,7.656631009171365,0.18772541815083538
62,11.283791201943043,-12.102702893592802
63,1.4876857252448998,-15.302006630247538
64,-1.1859894207902815,7.076288276441658
65,-39.69360265999819,-9.570159710872762
66,-36.93429086821826,-10.25486630085423
68,23.590422179453448,8.206794591498875
69,36.89853975977318,-1.7835848895645607
70,7.151199159214445,19.04297745956873
72,-31.811833266774215,-15.496090086706452
74,-23.399876625042157,-16.733735546534362
75,-15.318458126580374,3.916689425060297
76,-35.22803754345246,-10.263145881888663
79,19.625873465608596,-10.32326526755229
80,-17.084616331040507,4.824254009343032
