,x,y
0,12.663044,11.66616
1,17.658587,17.185171
2,13.163131,12.630937
3,8.544077,11.463887
4,11.395273,13.098977
6,12.0708,14.158986
7,9.105493,11.412784
8,12.794025,11.093764
10,9.973456,11.413555
11,6.799671,14.919192
13,11.668076,17.21988
14,7.871877,11.58338
15,7.850986,10.7234335
17,10.241083,13.18865
18,16.599045,11.616699
19,15.893304,13.436001
20,4.949275,10.558233
21,10.557261,7.9799185
22,3.408851,16.910042
23,12.490764,20.737106
24,12.452134,17.80727
25,7.4465203,13.640569
28,15.4312105,11.659091
29,13.219401,9.68345
30,3.7116852,11.590177
31,7.1383195,9.163354
32,10.798041,9.378158
33,9.261426,11.633001
34,8.018385,17.175797
35,8.928245,13.271584
36,11.894339,12.430354
39,6.9324565,13.623347
40,13.820909,13.523214
41,8.320899,15.602307
42,8.137768,17.319006
43,16.41405,12.311074
44,8.768117,8.420308
46,15.293913,10.242789
47,9.128631,10.069896
48,7.276219,13.270948
49,10.149182,9.196801
50,7.217604,6.8058505
51,13.918152,13.7964525
53,8.522202,7.1277666
54,12.526351,18.400791
55,3.7494004,10.374585
56,11.50541,17.519915
57,10.255395,8.886256
58,10.016291,7.7110553
59,10.315467,9.180177
60,14.953414,-4.123927
61,7.573374,-3.6053221
62,9.178757,-4.563005
63,11.328391,-4.483228
64,9.496054,-0.6633585
65,7.977857,-0.4107999
66,11.755995,-3.8690393
68,17.775785,-2.9002256
69,12.363176,-6.7083373
70,8.5574875,-1.2128675
72,9.391424,-5.56763
74,10.516255,0.97847414
75,11.601461,-2.0921023
76,14.277953,1.6843919
79,17.820246,-3.1028326
80,7.7079234,-3.153736
81,13.828153,-4.4451036
82,9.708511,-0.4738948
83,9.87616,-0.24987924
84,7.996223,-2.4992037
85,8.407721,-0.8104789
86,7.476573,-1.4594617
88,12.529081,-3.0463924
89,10.373012,-2.6516004
92,9.205417,-0.35591435
96,13.257063,-7.788543
99,11.700585,-5.3350906
100,12.434141,-6.410756
101,13.243642,-3.343633
102,13.100109,-3.1846845
104,11.167558,-2.692141
105,6.9305253,-3.4147081
106,14.074815,-1.8490568
108,13.797314,-5.500642
109,10.88632,0.002554929
110,13.427698,-1.9871907
111,17.117334,-7.7912626
112,9.250309,0.039834827
113,13.307174,-4.661598
114,8.781196,-7.183124
115,17.064358,-4.6753416
117,13.032197,-6.625742
118,10.085665,-6.3310995
119,8.279334,-10.881372
120,-9.482128,6.767737
121,-4.93263,12.659705
123,-15.113968,12.11524
124,-11.458964,6.730164
125,-10.438255,8.498464
127,-10.154506,12.398789
128,-16.786955,13.73185
129,-8.846716,11.551484
130,-15.583472,12.013585
131,-10.604849,11.287986
132,-10.101017,9.298865
133,-5.1983767,6.699042
134,-12.141971,10.571048
135,-12.051339,11.33789
136,-6.871121,13.329131
137,-6.896433,7.9942102
139,-13.111215,17.18569
140,-12.278919,13.7468
141,-16.047987,13.786225
142,-12.757326,11.41403
143,-5.8860364,8.648076
144,-12.599069,14.248868
146,-9.614282,16.191658
147,-13.670424,12.37083
148,-10.505722,9.075982
149,-13.594859,11.198345
150,-12.151929,13.681967
