"","D1","D2"
"Legislator 1",0.607559365471747,0.0312298572947633
"Legislator 2",-0.535167080880145,0.1727472260168
"Legislator 3",-0.590779934448276,-0.0883414666183154
"Legislator 4",1.62661745218867,-0.116055840410818
"Legislator 5",-0.0407940189091534,0.277843583311305
"Legislator 6",-0.211685728878888,0.217890546214493
"Legislator 7",-0.0980726407580683,1.30256545623603
"Legislator 8",0.448870695126607,0.781894330020823
"Legislator 9",0.872869967986682,0.318699862057905
"Legislator 10",1.52924117369123,-1.25231266493664
"Legislator 11",-0.0320631151515947,-0.317007157145069
"Legislator 12",-0.531673676126441,-0.219642060723774
"Legislator 13",-0.859957393932147,-1.88180098076609
"Legislator 14",0.0619436803160862,1.20198067694019
"Legislator 15",-0.408389458121816,-0.22047004479616
"Legislator 16",-0.187417476137083,0.0908449645010671
"Legislator 17",-0.0179836461050358,-0.497459591015808
"Legislator 18",-0.455673568075164,-0.607651145903039
"Legislator 19",-0.509719922661878,-1.21667331491494
"Legislator 20",-1.80245709119761,-0.918165918054215
"Legislator 21",-1.15932724616144,-1.51597342373283
"Legislator 22",1.45652339054547,-1.21034619079267
"Legislator 23",-0.0636982712544224,0.448329917265105
"Legislator 24",0.1398712065102,0.974377674916621
"Legislator 25",0.833327404274707,0.566769878908457
"Legislator 26",1.78474236563436,-0.19840494832526
"Legislator 27",-0.0738878286610598,0.118744553431045
"Legislator 28",-0.350382323954167,-0.0834779063443478
"Legislator 29",1.38850191924024,0.608059375086231
"Legislator 30",-0.367708441991872,0.00624491183584213
"Legislator 31",1.69308362776197,-0.210528296353591
"Legislator 32",-1.08885734345662,1.9182016614161
"Legislator 33",1.75992406861679,-0.790478349775834
"Legislator 34",-1.15678568800526,1.11661518159237
"Legislator 35",-1.13665064661375,0.266158049121386
"Legislator 36",1.74800441823517,-0.361378376440206
"Legislator 37",0.969879076074894,-1.60185182717269
"Legislator 38",-0.982034605681543,-1.39279957305196
"Legislator 39",1.57195094267042,-1.21776346402348
"Legislator 40",1.43328056782009,-0.77326698779999
"Legislator 41",0.273693269630475,1.55036122000457
"Legislator 42",0.168495392219863,-0.0170172980996677
"Legislator 43",1.57190903964535,-0.418584816523199
"Legislator 44",1.14379283827298,-0.556019292227688
"Legislator 45",-0.483172389524247,-0.84528991472889
"Legislator 46",0.346247419009514,0.924855463266225
"Legislator 47",1.14834302877359,-0.781363964167701
"Legislator 48",0.972654031173236,-0.531787685470797
"Legislator 49",1.53267577266222,-0.829303953154131
"Legislator 50",1.34265282246253,-0.761677372435007
"Legislator 51",-0.244423206178205,0.751615909354224
"Legislator 52",-0.504603349692111,-0.364765231554195
"Legislator 53",0.00487485932350339,0.435824184133626
"Legislator 54",-0.176652040426031,-0.543107293686942
"Legislator 55",-0.628269205075572,-0.591792157299602
"Legislator 56",1.54083641198577,-0.328340139389233
"Legislator 57",1.82285701733756,-0.287258872911306
"Legislator 58",-1.82817382449845,-0.998573634076408
"Legislator 59",-0.910562778527194,1.36522687188684
"Legislator 60",-1.29731331173171,-0.936658376640682
"Legislator 61",1.59389309016984,0.0369976227968706
"Legislator 62",0.785053193256874,-1.19961587195573
"Legislator 63",0.668766486719732,-0.294892624612358
"Legislator 64",2.05595684697461,0.17112588061555
"Legislator 65",-0.59553895344061,0.464356239187983
"Legislator 66",0.178290587864107,0.260892028356119
"Legislator 67",1.10035344387815,-1.17593864698124
"Legislator 68",0.30777657725126,0.0655108851892587
"Legislator 69",2.06618308369816,-0.320420849655642
"Legislator 70",1.07314341426642,0.392164296792999
"Legislator 71",1.68471099123177,-0.367704897526435
"Legislator 72",0.0864125005031426,0.540999801329372
"Legislator 73",0.145212225313163,0.682630171302182
"Legislator 74",-0.693626403962449,-0.591566448139985
"Legislator 75",0.611524482260198,0.471016916258097
"Legislator 76",0.849861323153906,-0.424224570587515
"Legislator 77",-0.206899789642221,-0.14749700399827
"Legislator 78",-1.45972777726118,-1.3427781105006
"Legislator 79",-0.581577017499242,-0.309975448612204
"Legislator 80",-0.69472160706198,-0.683218130546779
"Legislator 81",-0.639077963512054,1.06364180336249
"Legislator 82",0.437870861951178,-0.112493399869406
"Legislator 83",-0.0412038449674337,0.228121385009766
"Legislator 84",-0.327677547210366,1.16115018474998
"Legislator 85",-0.69175900721281,-1.1635455911108
"Legislator 86",-0.648434364951359,1.51720718801056
"Legislator 87",-0.420440620687269,-0.228973906963683
"Legislator 88",0.718836152244741,-0.978279968472893
"Legislator 89",1.52609191702431,0.589866419507083
"Legislator 90",1.13151762356013,-0.059516310537891
"Legislator 91",-0.49823398619481,0.332720813288573
"Legislator 92",1.70262801796158,-1.07651816596621
"Legislator 93",1.51480541463009,-0.27456430673192
"Legislator 94",0.00590672096936702,1.78885470124309
"Legislator 95",-1.68406136934184,-0.266652214296451
"Legislator 96",-0.74293868810387,0.0580058220076536
"Legislator 97",-0.485395115359735,-0.527931497960345
"Legislator 98",1.47169020836802,-0.988860236048883
"Legislator 99",1.44941998734633,-1.16078390748509
"Legislator 100",-1.71276873130372,1.42163044749751
"Legislator 101",-1.30943652303033,-0.731267434947131
"Legislator 102",-0.923860669699388,0.146818037519891
"Legislator 103",-1.83517489773453,0.946697110634929
"Legislator 104",0.175217194722472,0.761041531793231
"Legislator 105",0.28407730412735,1.19536926933489
"Legislator 106",-1.33687316160408,-0.410363770205261
"Legislator 107",-0.862694573660849,-1.03524293331465
"Legislator 108",-0.297763211488952,1.21352238744012
"Legislator 109",0.311021470686712,2.27368761318051
"Legislator 110",0.192616294482467,1.34715436530803
"Legislator 111",-0.88030041276431,-1.73396020415474
"Legislator 112",-0.445461805937087,-1.21164396679441
"Legislator 113",1.78992654365109,-0.202715853988119
"Legislator 114",1.04780752093644,-0.0188583804911317
"Legislator 115",-0.28518376355776,0.430903592961881
"Legislator 116",1.96531959070272,-0.925118809364809
"Legislator 117",-2.11030028195457,-1.13774407494273
"Legislator 118",-0.619347779834197,-0.592075365913403
"Legislator 119",-1.55435740452775,-0.564848377024455
"Legislator 120",0.0611507297532645,0.21526051399481
"Legislator 121",-0.213424636057163,0.276590350717187
"Legislator 122",-0.377129395587964,-2.38888222346
"Legislator 123",1.33405117689786,-0.558357620666866
