"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-0.59666210412394,0.0190528155850607,-0.0109478424502707
"Vote 2",-1.16593769591327,0.59021326716682,1.02993742832736
"Vote 3",-0.824346582416344,0.866100163120118,1.44912048354735
"Vote 4",1.70798462726645,-0.264338078595397,-0.80659205372125
"Vote 5",1.02332269082119,-0.797347643548042,-0.772675622820955
"Vote 6",-2.74075377453058,3.39233930526911,4.69642498808205
"Vote 7",1.74164128751547,0.138241539136834,-0.569551706789813
"Vote 8",-1.27679985002735,-0.888366775446754,0.00139612927380704
"Vote 9",2.48740734240943,-0.706016137198402,-2.13503638603892
"Vote 10",2.28788439087216,-0.51485498869148,-1.05536336328931
"Vote 11",-1.11042891558586,-0.750954029450085,-0.287824954040924
"Vote 12",-1.93782823155121,0.53126766966422,1.4304655919365
"Vote 13",2.44495604322541,0.188683296037305,-0.566354256440385
"Vote 14",-1.25714836158015,-0.77276004966918,0.482875131512657
"Vote 15",0.307742635329623,-0.393322827233175,-0.599446013554275
"Vote 16",0.048345062465205,0.0234983364333488,-0.165204556567933
"Vote 17",1.709727796234,0.511829840209799,-0.113617971229907
"Vote 18",-0.325589232827366,0.111619280154921,-0.320327254990798
"Vote 19",1.47239724279529,-0.0277288343861717,-1.30742957462713
"Vote 20",0.201996633049313,0.0752045923994428,1.58472971514703
"Vote 21",0.917596655764765,-0.284700692949789,-1.21556463774067
"Vote 22",0.728296472559707,-0.188563726191496,-0.474249317783774
"Vote 23",2.15504193846868,-1.00811553779594,-0.508324550325993
"Vote 24",-4.08311723129233,4.29801041532068,5.35416117330069
"Vote 25",1.96466790601303,-0.362238254330946,-0.395733617466541
"Vote 26",-2.1369615052241,0.96603230953858,1.64324262055382
"Vote 27",-1.56683035496374,1.26532292526119,1.88342715472003
"Vote 28",0.81303061097348,-0.773239217154833,-1.530390332389
"Vote 29",0.16465186520662,-0.83697814387053,-0.0196485593454688
"Vote 30",2.07174954446436,0.217819872247451,-1.395222699944
"Vote 31",0.348642594702034,-0.273701810399313,-0.458793249220662
"Vote 32",-1.39654013022262,0.136971548055041,0.927098219505763
"Vote 33",-0.704680761968835,-0.0239450096989685,0.738774122855786
"Vote 34",0.450547584331434,-0.536725379009605,-0.919864732630878
"Vote 35",1.52527469270695,0.404253545905386,0.00335029616925139
"Vote 36",-1.1950806803173,-0.443848193796702,-0.563601237532573
"Vote 37",2.12261246094889,0.46834436293348,0.225689985195363
"Vote 38",1.26543899270414,1.15383353038367,-0.751642737519636
"Vote 39",-1.08666025897316,-0.655082705389516,0.195974726874484
"Vote 40",1.57659272153177,1.08030091768613,-0.3562066155711
"Vote 41",1.27558690755186,1.02893640208247,-1.0594014096533
"Vote 42",-0.581496034035816,-0.643207540591133,-0.555983693184049
"Vote 43",1.17062440698687,0.767234824497586,-0.61385837808858
"Vote 44",2.64833102562943,-0.920248314856924,-2.35515838852394
"Vote 45",2.34710770983171,-1.36272649615656,-2.02412449618113
"Vote 46",2.53270881929093,-0.118391556313523,-2.9173706259087
"Vote 47",-1.74938184400699,0.404400020103912,0.679818734374851
"Vote 48",1.06323891220155,-0.608847622975757,-0.179663885434687
"Vote 49",-0.962673218550034,0.614255826768884,0.935289575645908
"Vote 50",0.941187385323692,0.407227973220534,-1.16940327092394
"Vote 51",1.55206555494687,-0.489128413892915,-1.0705101146386
"Vote 52",1.41431507610157,-0.352758167294986,-0.771495902979136
"Vote 53",1.43849535019092,-0.324551287212162,-1.08427932254551
"Vote 54",2.89801607581212,-0.20327519361797,-2.05691814197889
"Vote 55",0.0549878266123445,-0.399796278579515,-0.193984788669956
"Vote 56",1.40438816363409,-0.705318828361283,0.108560648241719
"Vote 57",1.48666735562488,-0.603634010946042,-0.446068788512316
"Vote 58",2.25404930238866,-0.135497217225979,-0.641500368215715
"Vote 59",-1.93670657842549,0.0960453031506139,-0.302143372541007
"Vote 60",-1.00243257140426,0.147321746102073,-0.887167688261155
"Vote 61",-1.86704657338831,-0.885935585999996,-0.243003777873951
"Vote 62",-0.529635896618789,-0.783423857930607,-0.856800390975966
"Vote 63",1.79480500770752,-0.31571815906793,-1.20541521760471
"Vote 64",1.23407591252523,-0.592444307638522,1.3681525682086
"Vote 65",-0.846808804819209,-0.535534387792081,-0.728193619381215
"Vote 66",2.66757190457283,0.0959154858742387,-1.42391942750897
"Vote 67",1.2468513394484,-0.788574123781052,-1.32334710302636
"Vote 68",2.02022479295446,-0.103088118396644,0.0908920848426939
"Vote 69",-1.59409132149478,0.70798787326074,1.61974779317235
"Vote 70",-0.650912688197836,0.50686553003844,0.577394334188887
"Vote 71",0.692868547327557,-0.218356190461162,-0.990740079371299
"Vote 72",1.8909672669804,0.401801525299022,0.567343353996198
"Vote 73",-1.26880797755983,0.460058811042156,1.38604214662901
"Vote 74",1.13037726723343,0.19939388785177,-0.608822758419649
"Vote 75",-0.122483694787837,0.810500222478285,1.07223077621019
