"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",0.805342033649953,0.430308958924717,-0.175142143765956
"Vote 2",0.367866498679651,0.629648334310313,0.973393818067689
"Vote 3",-0.101158316010042,2.06896888505363,1.86259503713368
"Vote 4",-1.15867388322214,-1.98119604440987,-0.873977098907945
"Vote 5",-0.15637214266534,-0.958923270695587,-0.79726466261148
"Vote 6",0.720658264445467,1.88056799417372,2.40179540982765
"Vote 7",-2.27617024846863,-2.52272619240359,-0.896262690104764
"Vote 8",6.93739268122562,-1.37002218271391,0.152693627509536
"Vote 9",-0.691558083446918,-1.55185218465902,-1.63309097073435
"Vote 10",-0.75305634443815,-1.11754815554388,-0.597763797077225
"Vote 11",5.39467533836682,0.600527699167638,-1.76808437757406
"Vote 12",0.798007456456317,1.27019257350218,0.894809810189276
"Vote 13",-2.87911710333156,-2.74643691807146,-0.369443262141589
"Vote 14",1.79128081594415,-0.00337522900498213,0.249528308917994
"Vote 15",-0.291420922397175,-0.238989041097269,-0.574560956921222
"Vote 16",-0.136419279570844,0.329026765037106,-0.241136375294244
"Vote 17",-1.47443619231829,-0.727870608166618,0.220866027175375
"Vote 18",0.293912878327218,0.234811769170909,-0.528259359078135
"Vote 19",-4.40468139618948,-2.52860180726061,-3.30052990545405
"Vote 20",-0.444493645178981,-0.159402404871589,1.8098883028742
"Vote 21",-2.01548541217066,-2.02077387762713,-2.46833312418754
"Vote 22",-0.805722322775625,-1.25542591799969,-0.897820785334903
"Vote 23",-2.28997880924274,-2.80496941418032,-0.687437584341203
"Vote 24",1.39859194846985,3.77347560159439,3.63583889340279
"Vote 25",-2.26556795597336,-4.53625813886312,0.0183055429606921
"Vote 26",1.62925848254585,7.36442291274683,4.37670487510267
"Vote 27",0.412974271264034,0.970930117723825,1.23476301190515
"Vote 28",-0.485969230991714,-0.875730145135383,-1.41103531525793
"Vote 29",0.250318079231383,-0.201732041555813,0.272637206284698
"Vote 30",-0.970399326155187,-0.677032968036443,-0.880574009911321
"Vote 31",-0.045712067424424,-0.835339748577135,-0.361214549425551
"Vote 32",0.645445770054646,0.938183814556012,0.955774817972461
"Vote 33",0.332533716296458,0.359158751584106,1.00116940742517
"Vote 34",0.00228850317433224,-0.461712485741763,-0.882020955666385
"Vote 35",-5.73372397728183,-2.63438699261735,0.947305612715758
"Vote 36",1.61563484462953,0.2865717138677,-0.704656832764138
"Vote 37",-3.52258723618005,-1.03371221873709,0.626845191401112
"Vote 38",-1.35078399611083,0.264152234567118,-0.69564141035308
"Vote 39",10.0388151661996,-0.835485519911612,0.902409117376011
"Vote 40",-4.88546457657896,-0.448634739611538,-1.14803288483276
"Vote 41",-1.46996872727882,0.341533927364562,-0.697853431063163
"Vote 42",0.764601275273205,-0.156725853128973,-0.523496189792026
"Vote 43",-0.818758631942751,-0.166191909322423,-0.338939383454814
"Vote 44",-1.17107809179582,-2.6530040127999,-2.51045476105671
"Vote 45",0.114533068745446,-2.04323404517692,-1.8836438770918
"Vote 46",-4.64652908870556,-3.32195185868873,-8.96306734839131
"Vote 47",0.382082623516701,1.39814567184205,0.769801588650535
"Vote 48",-0.628144294885719,-2.03395974923692,-0.448781443320291
"Vote 49",0.291844866732887,1.95614678387436,1.20720956288259
"Vote 50",-0.402943397109163,-0.524958392324733,-0.947761309006034
"Vote 51",-1.0558875614784,-1.50618709273082,-1.2052850273876
"Vote 52",-0.637700385449066,-1.10151088322262,-0.797301012066273
"Vote 53",-0.644141096574848,-0.900743896714969,-0.9697516121882
"Vote 54",-2.29186044066548,-4.35283391511171,-2.59202889491307
"Vote 55",-0.095782774421652,-0.0981709015056492,-0.0998990533410307
"Vote 56",-0.807583509276381,-1.09833741695184,0.424785808213978
"Vote 57",-0.841878711882885,-1.08513078360218,-0.471650196974824
"Vote 58",-1.93705699392398,-1.58944401855138,-0.538367076258855
"Vote 59",1.09945784077511,1.42584432359721,-0.40090036503835
"Vote 60",0.3966973820283,0.690047626659144,-1.09657725423797
"Vote 61",2.64488647069325,0.724042961428567,-0.661127198003859
"Vote 62",0.661710569807283,-0.0792963727383028,-0.786576879955506
"Vote 63",-4.29875684881303,-2.69694096848053,-2.08961463118704
"Vote 64",-1.43190302337974,-1.0917277741526,1.484323756074
"Vote 65",0.804504263922629,0.114753647699677,-0.694460469415427
"Vote 66",-2.02894118567058,-1.36059704467853,-0.924553658461208
"Vote 67",-0.346643906209674,-2.2954742083957,-1.86116108028647
"Vote 68",-1.40091387903568,-1.35470898276547,0.0190450610160381
"Vote 69",1.63394797420775,1.44411152318733,2.12351413402081
"Vote 70",0.411101252724858,1.37445737308903,0.803533186608274
"Vote 71",-0.70946375041043,-0.576237747816,-1.40724880138786
"Vote 72",-1.39730133602146,-0.803406970748567,0.444161446558422
"Vote 73",0.649043725127649,1.20040139974271,1.47529934615394
"Vote 74",-1.05582234088909,-0.68411591623266,-0.525805381704877
"Vote 75",-4.96575054860724,5.81288619404688,7.36945313007636
