"","D1","D2"
"Legislator 1",0.574204144846645,-1.69008503154023
"Legislator 2",-0.785697469151789,-0.398982668871132
"Legislator 3",-0.871698707450815,-0.897635913835269
"Legislator 4",1.51229116546335,-0.312120709771627
"Legislator 5",-0.0153222665647886,-0.0617387273455178
"Legislator 6",-0.51224458431595,-0.44851613748382
"Legislator 7",-0.0869067892987049,0.981072114413906
"Legislator 8",0.00120405987602131,0.0968603415585071
"Legislator 9",0.351172698977136,0.111798379624745
"Legislator 10",1.16195306895553,-0.310268052626452
"Legislator 11",-0.198855256108929,-0.521659317958869
"Legislator 12",-0.799648218197738,-0.451598881126721
"Legislator 13",-0.491216367919476,-1.3313882840084
"Legislator 14",0.0794415371084555,1.06910357278814
"Legislator 15",-0.510698647658014,-0.752130409237865
"Legislator 16",0.453461467914133,0.901765222330851
"Legislator 17",0.538562601874339,0.140343953156815
"Legislator 18",0.290383921593956,-0.499668630005723
"Legislator 19",0.123308373971114,-0.82593351722931
"Legislator 20",-1.13453716710395,-1.01770285085425
"Legislator 21",-0.226388853575954,-1.2431741292823
"Legislator 22",1.36046379793991,0.150105038245001
"Legislator 23",-0.112348111653452,0.123851363905161
"Legislator 24",-0.51157472816868,1.45715065429706
"Legislator 25",0.51452642490312,1.10498214027124
"Legislator 26",1.47349138525027,-0.0373735250373699
"Legislator 27",0.545436057718991,-0.265009601398233
"Legislator 28",-0.28624476519248,-0.854363829723852
"Legislator 29",1.23518220834395,0.454975041723269
"Legislator 30",-0.159607438301998,-0.474741691765916
"Legislator 31",1.25945366367083,-0.583033796918667
"Legislator 32",-1.76632590606669,0.686553819841873
"Legislator 33",1.36428160049595,-0.316863460223981
"Legislator 34",-1.32121919612735,0.521690351917258
"Legislator 35",-2.10443161946895,-0.708053197714267
"Legislator 36",1.77282369606261,-0.53742627380728
"Legislator 37",1.38497505871139,-0.459161953255357
"Legislator 38",-0.71531665846305,-1.51348780839997
"Legislator 39",1.24374219252956,-1.06808986099305
"Legislator 40",1.50612716677815,-0.309245192627629
"Legislator 41",-0.151067236850335,1.44819091118242
"Legislator 42",0.302789914759633,0.171899240094376
"Legislator 43",1.12899604220721,-0.238479299449895
"Legislator 44",1.12133558514698,-0.975738459743728
"Legislator 45",-0.117321187385551,-0.499202704691164
"Legislator 46",-0.20306193809799,-0.0704098154764135
"Legislator 47",1.14685868868222,-0.28278776167782
"Legislator 48",1.51003274200039,-0.158946788618124
"Legislator 49",1.24157923082432,-0.840896754980476
"Legislator 50",1.42905130510237,0.031889284994755
"Legislator 51",-0.672944250789472,-0.899233576271936
"Legislator 52",-0.565218039680033,-0.2824132589565
"Legislator 53",0.716043794389344,0.745422912035946
"Legislator 54",0.0839317610408363,-0.239092858117951
"Legislator 55",-0.415148992231693,-0.492397321010327
"Legislator 56",1.01968888332817,0.303047064217759
"Legislator 57",1.17280567846908,-0.382202141190571
"Legislator 58",-1.50143299300885,-0.486982378156057
"Legislator 59",-1.94722579282793,0.0177147534098233
"Legislator 60",-0.9788882215962,-1.13518803933208
"Legislator 61",1.01974847745544,0.183519878139472
"Legislator 62",0.807703246587262,-1.40261059828954
"Legislator 63",0.620359372612133,0.0654391251477009
"Legislator 64",1.54403346222168,0.374624101450151
"Legislator 65",-0.217897366616615,0.00826947553553697
"Legislator 66",-0.0787670389847798,0.353268478554711
"Legislator 67",0.91062429940198,-0.573349409065281
"Legislator 68",0.364653293013554,0.575972691137848
"Legislator 69",1.53222889163849,0.245865132121364
"Legislator 70",1.08818749822348,-0.485189675954017
"Legislator 71",1.51394273600627,0.424264690542297
"Legislator 72",0.299456649360503,0.637385957495492
"Legislator 73",0.25778444485789,1.20590064401004
"Legislator 74",-0.70561514284845,-0.0945857060802729
"Legislator 75",0.556830398259386,0.172196255897257
"Legislator 76",1.04515142415429,-0.721086710404418
"Legislator 77",-0.164564276852936,0.417156986076303
"Legislator 78",-0.859237965081772,-0.824694704434197
"Legislator 79",0.252646301653102,-0.748969707172767
"Legislator 80",-0.0924964758129003,-0.796856258505496
"Legislator 81",-0.494619730292446,-0.114896698122116
"Legislator 82",0.255137256254261,-0.105763585885122
"Legislator 83",-0.318601496609829,-0.0291176107357711
"Legislator 84",-0.477613555407367,1.66496623103925
"Legislator 85",-0.544428820409835,-1.70020428242433
"Legislator 86",-1.38901785550216,1.42624512830223
"Legislator 87",-0.34852385856377,-0.130198296367732
"Legislator 88",0.734018319165015,-0.857988200508828
"Legislator 89",1.0196976695244,0.68541389540404
"Legislator 90",1.02828693261288,0.729806844870173
"Legislator 91",-0.432337864178838,0.321892767914392
"Legislator 92",1.85651111533254,0.238300201886315
"Legislator 93",1.07978114961112,-0.427431383973133
"Legislator 94",-0.426687506171221,1.20313925744317
"Legislator 95",-0.919079956553818,-0.643954319571477
"Legislator 96",-0.651624031230506,0.708864487483098
"Legislator 97",0.209064980531502,0.123618098318723
"Legislator 98",1.56184184644903,-0.583730049518713
"Legislator 99",1.41195811270712,-0.65856362760278
"Legislator 100",-1.63384637906432,1.03034702695415
"Legislator 101",-1.03598654183091,-0.948642081521694
"Legislator 102",-0.527544867222843,-0.346443832551852
"Legislator 103",-1.5122833563539,1.1568150906058
"Legislator 104",0.451500098751997,1.26723794099544
"Legislator 105",-0.369168828619395,0.38725857510574
"Legislator 106",-1.40226720166564,-0.49169147808403
"Legislator 107",-0.382757417424545,-0.989737411447757
"Legislator 108",-0.00338806767387508,1.21117992701895
"Legislator 109",-0.178347783503531,1.50466323222404
"Legislator 110",0.230630767068698,1.04366847636891
"Legislator 111",-0.00220504148141346,-0.681273626951677
"Legislator 112",-0.090895128596545,-0.807863421886791
"Legislator 113",1.1296835169266,-0.122303557802788
"Legislator 114",0.750085926713173,-0.446286056690695
"Legislator 115",-0.349250816866392,0.350022709774485
"Legislator 116",1.57308175068524,-0.502752935951357
"Legislator 117",-1.14385784222811,-1.18181481449124
"Legislator 118",0.130395448277027,-0.70394902113916
"Legislator 119",-1.38327987488892,-0.752156302345256
"Legislator 120",0.263860047862989,0.114664967036336
"Legislator 121",-0.6750302845137,-0.0997700291134659
"Legislator 122",0.159859051146208,-1.57610250558916
"Legislator 123",1.10754189462191,-0.50971084538207
"Legislator 124",1.57361613024367,-0.326218910861469
"Legislator 125",1.30093825739321,0.169307947949245
"Legislator 126",1.45176165661739,-0.0169395379204696
"Legislator 127",-1.52279392811016,0.182933976886847
"Legislator 128",0.0311970989322719,1.08966806959096
"Legislator 129",-0.435839895862243,-0.423919685099787
"Legislator 130",-0.721673563617128,-0.71190742807078
"Legislator 131",0.869620876176372,-0.42183707266498
"Legislator 132",0.00743250211736072,0.507369950159928
"Legislator 133",0.902322946120111,-0.432244850729431
"Legislator 134",1.37009667014162,-0.670335972316232
"Legislator 135",1.45946421619863,-0.264839256043151
"Legislator 136",1.20108038384793,-0.679588690318568
"Legislator 137",1.17420550304726,0.616793439683106
"Legislator 138",-0.0585435679322949,0.590051056511778
"Legislator 139",-0.650924123900143,-0.357516768051967
"Legislator 140",0.245811577408439,0.0608220073772212
"Legislator 141",0.966522516928853,0.230496948134378
"Legislator 142",1.07009192510109,-0.27060638542955
"Legislator 143",0.0405906606084959,-0.0202987544659002
"Legislator 144",0.269480813142987,0.156363999034151
"Legislator 145",0.366784218176587,-0.0789419068855256
"Legislator 146",0.703557393391371,0.0710961266762026
"Legislator 147",-0.663355675210066,-0.759389776527835
"Legislator 148",0.03432893003996,0.520765685193807
"Legislator 149",-0.525294719575222,0.423002482277406
"Legislator 150",-0.179179588723681,-1.45377313828945
"Legislator 151",1.08122036067752,0.426511933126791
"Legislator 152",1.69769424845524,-0.382552673488893
"Legislator 153",-1.01700387683296,0.575875731626232
"Legislator 154",-1.34902675853093,-1.23063262601759
"Legislator 155",0.912207245616462,-0.256237266079539
"Legislator 156",1.02208598862493,0.899391392746485
"Legislator 157",-0.590473206068653,0.228159643268716
"Legislator 158",-0.218639998973496,0.165920117807302
"Legislator 159",-0.33760558989779,-0.109756404065049
"Legislator 160",0.977888901273499,-1.0617278618097
"Legislator 161",1.27762558226125,-0.516628363218217
"Legislator 162",-0.18948155032707,1.33169476747037
"Legislator 163",-0.0230402559880472,0.750267312503402
"Legislator 164",-0.165288284158647,1.49567109607692
"Legislator 165",-0.0451927631527582,1.69013171411
"Legislator 166",0.339525452522514,-1.3227207184523
"Legislator 167",1.4871804613095,-0.433045792026294
"Legislator 168",-0.258090939482052,-1.00955731276588
"Legislator 169",0.932026805333862,-0.586240725146699
"Legislator 170",1.62630711308938,-0.272740787437576
"Legislator 171",0.554952934763071,-0.638206683843686
"Legislator 172",-0.259769976407468,2.08663470380993
"Legislator 173",-1.04320895587266,0.487815664169196
"Legislator 174",0.731739766172832,-0.735144955013201
"Legislator 175",-1.01241292346627,0.358811583277059
"Legislator 176",-0.688884588274711,-0.251265691500879
"Legislator 177",1.10538731700588,0.120322972866141
"Legislator 178",-0.817801149315401,-0.604824599239201
"Legislator 179",-0.491254429017236,-1.10871618397951
"Legislator 180",-1.08199779860049,-0.320530878972105
"Legislator 181",1.50328762794775,-0.552806327798669
"Legislator 182",0.966861625446643,-0.615939506118483
"Legislator 183",0.948867305474221,-0.27679097317008
"Legislator 184",0.429624583347813,0.460840071375074
"Legislator 185",1.26850544171553,-0.494386842317052
"Legislator 186",1.38877681560151,-0.247645111924439
"Legislator 187",-1.36335966862432,0.911783092861978
"Legislator 188",-0.555994629409594,-0.752306540971735
"Legislator 189",0.0179252712048471,0.210572356178059
"Legislator 190",1.16017390049035,-0.50571138499031
"Legislator 191",1.088925338932,-0.39018179172492
"Legislator 192",-0.968820954449039,-0.837554155910729
"Legislator 193",-1.73677740112159,0.778599269136408
"Legislator 194",-0.645946922450023,-0.0336873473554093
"Legislator 195",-0.157164141391958,-1.60107748608277
"Legislator 196",-0.328166363950782,-0.153265594436119
"Legislator 197",1.13019147062314,-0.288292939252613
"Legislator 198",-0.770293806053246,-0.734334125315931
"Legislator 199",-0.126355070444271,-0.931641962327987
"Legislator 200",0.46117011026006,0.0876730296080255
"Legislator 201",-1.32492458927511,0.323652627679893
"Legislator 202",-0.100060568858804,-1.89034314829818
"Legislator 203",-0.857315913315258,-0.835136305523022
"Legislator 204",0.177893808938923,0.526054605842126
"Legislator 205",0.323561054952884,1.59673708535351
"Legislator 206",-0.237011350861968,-0.482481507238164
"Legislator 207",1.34324966130894,-0.2878852779762
"Legislator 208",1.29001446946061,-0.0164759570986248
"Legislator 209",1.11861184312051,0.333107141880564
"Legislator 210",1.33398406235054,-0.205107834869411
"Legislator 211",1.39371868916336,-0.620892789340755
"Legislator 212",1.47280661668988,-0.209456498385512
"Legislator 213",0.959698267758699,-0.894187770506593
"Legislator 214",0.571160069007903,-1.00252153883113
"Legislator 215",1.51480637919382,-0.221351301195544
"Legislator 216",-0.941869869129001,-0.379304768152746
"Legislator 217",-1.39282073701184,1.77737014598207
"Legislator 218",-0.172934316747361,0.843314648046528
"Legislator 219",0.117544328218192,-1.15673496337994
"Legislator 220",0.368680448593235,-1.42199253660162
"Legislator 221",-0.320956659340689,-1.07141549788225
"Legislator 222",-0.971486752006167,-1.02682479874815
"Legislator 223",-0.829237176811341,1.34396104014648
"Legislator 224",-0.393640039589235,-1.84465651581034
"Legislator 225",0.384349861799407,0.020814028117692
"Legislator 226",-0.738147834444436,1.35886842578663
"Legislator 227",1.05476596209956,-0.303978000220631
"Legislator 228",-0.644213037320578,0.233735082385149
