"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",0.623185844177495,0.197465225118115,-0.0776237785030395
"Vote 2",1.0714370786805,0.874740383040282,1.03339064875565
"Vote 3",0.683331155263642,1.00510191295165,1.43068644134024
"Vote 4",-1.59036993493586,-0.683250087949582,-0.823044722737301
"Vote 5",-0.749507924485588,-0.825461780771124,-0.704738287853678
"Vote 6",1.84244758066025,3.09910942655093,4.04016988361568
"Vote 7",-1.84369293143285,-0.320484744509314,-0.639035184796341
"Vote 8",1.30311838907854,-0.532697230029305,-0.0673222814770345
"Vote 9",-2.26335223816195,-1.07232638051459,-2.11924690481333
"Vote 10",-2.17803044747573,-0.85793373760588,-1.10757823271416
"Vote 11",1.29373399928134,-0.501783228719567,-0.293840685987744
"Vote 12",1.90695369233889,0.946488763345267,1.45134188494956
"Vote 13",-2.27351557902479,-0.230865951012273,-0.445270788338005
"Vote 14",1.33689108351627,-0.446452748565075,0.488715285739045
"Vote 15",-0.168744695628591,-0.449116008642805,-0.60837462407114
"Vote 16",-0.0428061673490476,-0.0710290627909334,-0.20606381423763
"Vote 17",-1.91328728381018,0.235282292831394,-0.0859322932027465
"Vote 18",0.270374969161374,0.17304229784635,-0.279638617531375
"Vote 19",-1.64237326357912,-0.335180446577208,-1.37644266419824
"Vote 20",-0.214688566046287,0.0401723300426213,1.54275945223613
"Vote 21",-0.89404891536243,-0.510392872587898,-1.13329346245105
"Vote 22",-0.72135704535359,-0.30622429402963,-0.504306945005842
"Vote 23",-1.7548485489943,-1.18906422364228,-0.465280096125879
"Vote 24",1.76889355125966,2.52533347772439,2.83825754488473
"Vote 25",-2.07984782857721,-0.799179624980466,-0.439326151001503
"Vote 26",1.80032004600024,1.55539442281481,1.68413640792102
"Vote 27",1.24533137043048,1.48091614386599,1.83622153813057
"Vote 28",-0.749356009982829,-0.948620876534039,-1.64108390006011
"Vote 29",0.140141338671656,-0.709960034162349,-0.0220535204931144
"Vote 30",-2.29414707876346,-0.315581642512172,-1.50805471024471
"Vote 31",-0.219729781599633,-0.335161303134103,-0.469920934348392
"Vote 32",1.35091756706058,0.482282686877524,0.935506953362625
"Vote 33",0.707844238731499,0.0331001932962362,0.783182175613508
"Vote 34",-0.379214126113121,-0.573231752623187,-0.887789163116891
"Vote 35",-1.73166741044922,0.139353190147057,-0.0848827860810852
"Vote 36",1.11359420245473,-0.228355027377708,-0.572138893471613
"Vote 37",-2.53525804314134,0.197471222902179,0.179593872382917
"Vote 38",-1.42167999327722,0.860423319931532,-0.749073944271958
"Vote 39",1.21739288005489,-0.506930266412663,0.157083514521308
"Vote 40",-1.86967290134715,0.573488542571575,-0.400475897939091
"Vote 41",-1.42795620738061,0.681342007803948,-1.03107774974751
"Vote 42",0.760610154029412,-0.559646082133653,-0.674012341890097
"Vote 43",-1.32736296323663,0.508672632276905,-0.563250241826839
"Vote 44",-2.36920561516571,-1.36961029739293,-2.2228816071372
"Vote 45",-1.86490470566958,-1.55765724526385,-1.83497496550595
"Vote 46",-2.44440089269095,-0.638880337980626,-2.92975953855451
"Vote 47",1.53400612190902,0.729296163248731,0.681086212294607
"Vote 48",-0.831529598325877,-0.82256207664504,-0.136009759217456
"Vote 49",0.781471161902873,0.750395607958524,0.943203437743392
"Vote 50",-0.924438667561722,0.115703496733914,-1.11173068727704
"Vote 51",-1.49295138055091,-0.781562950738162,-1.14362807931483
"Vote 52",-1.21827319384493,-0.638760133065069,-0.787186397311007
"Vote 53",-1.38292301767323,-0.612821402081779,-1.17380606696118
"Vote 54",-2.43843198972892,-0.82756142956943,-1.75600674194633
"Vote 55",0.0237010934718443,-0.382212467927404,-0.219458347907034
"Vote 56",-1.38101055821019,-1.06749519630977,0.103840627436164
"Vote 57",-1.19809143740172,-0.790709743421265,-0.464910582983997
"Vote 58",-2.37118071348167,-0.675041518833094,-0.791361035896748
"Vote 59",1.77190708088426,0.426935851808883,-0.344420090754493
"Vote 60",0.855528695870125,0.317378815531149,-0.868054833210042
"Vote 61",1.98044055453868,-0.503169963364152,-0.33898006607877
"Vote 62",0.71003898253597,-0.70835610625824,-0.747621519200953
"Vote 63",-1.7544107489946,-0.633214458651626,-1.12552894478326
"Vote 64",-1.02071387540392,-0.665343856419465,1.22254491502252
"Vote 65",1.0173494331951,-0.485635048943313,-0.725206173683036
"Vote 66",-2.68896787351731,-0.365780075453505,-1.41267347926289
"Vote 67",-1.07724964806902,-0.89775445255183,-1.33909986820328
"Vote 68",-1.9441484733493,-0.462451782876442,0.0812655189842336
"Vote 69",1.58144092702217,1.04299191919854,1.62261860495641
"Vote 70",0.52509390262827,0.675342445931729,0.578560141966571
"Vote 71",-0.735861482349763,-0.392205487201478,-1.08179261557806
"Vote 72",-2.20580728513107,0.115030657102921,0.568596752789185
"Vote 73",1.34780881518913,0.8614530126244,1.58107052386378
"Vote 74",-1.0442900512385,-0.122995457560893,-0.553343655820995
"Vote 75",0.0527252134968011,0.685552223252094,1.11123646768219
