"","D1","D2"
"Legislator 1",0.244092087160512,-0.501047827244412
"Legislator 2",-0.953732297566958,1.16859832224827
"Legislator 3",1.0063052458518,0.508579670641856
"Legislator 4",-1.56314751195406,0.330007412685919
"Legislator 5",0.104368986228465,-0.386542351531548
"Legislator 6",0.769455206206921,0.668613567928515
"Legislator 7",0.643519837128147,-0.242517282157423
"Legislator 8",-0.49444797529555,-1.08538186179797
"Legislator 9",-0.921894291210988,-0.511767176785384
"Legislator 10",-1.13013534124423,-0.690538613956864
"Legislator 11",-0.506813228462727,0.233838716985643
"Legislator 12",0.556582999244976,-0.478221191579656
"Legislator 13",0.662216873992139,-0.10038938135024
"Legislator 14",-0.466293344654242,0.381543062574558
"Legislator 15",0.488242057873104,-0.00272385225531861
"Legislator 16",-0.00622576879144711,0.432419355036577
"Legislator 17",-0.217950269620325,-0.440196852921107
"Legislator 18",-0.718468350147253,0.930751612197967
"Legislator 19",0.505289285313094,-0.397431446232501
"Legislator 20",1.37855786490638,0.776241131998047
"Legislator 21",0.279486472907818,-0.712436357961516
"Legislator 22",-0.868105068624616,-0.865859825938782
"Legislator 23",-0.590678112827263,0.57227308883752
"Legislator 24",-0.362343795338683,-0.22822999339809
"Legislator 25",-0.903919705832876,-0.509246396525569
"Legislator 26",-1.28993133679752,-0.475516883727713
"Legislator 27",0.595356832780029,-0.335580723155951
"Legislator 28",-0.517365531579232,0.0474190458097079
"Legislator 29",-0.851593088983088,-0.0800662686031471
"Legislator 30",0.171512726852841,0.76559196255266
"Legislator 31",-1.75465882214279,0.216293249958839
"Legislator 32",0.5221909612328,1.87649567353811
"Legislator 33",-1.12883805128022,-0.755317421548316
"Legislator 34",-0.243561017906462,-0.60770560732909
"Legislator 35",0.0310109424423519,0.698454924036075
"Legislator 36",-1.06212756278335,-0.70519469187365
"Legislator 37",-1.17145219170396,-0.77990702495454
"Legislator 38",0.615516536045026,-1.14222275630831
"Legislator 39",-1.13947433776808,-0.957703150857127
"Legislator 40",-0.946301416083374,-0.703476238325102
"Legislator 41",0.156657825225348,1.07335864215052
"Legislator 42",-0.110004484946018,0.179987711254625
"Legislator 43",-0.322920610430612,-0.65667236895852
"Legislator 44",-0.882075373090561,-0.745408637011032
"Legislator 45",0.612254153858852,-1.09947200234693
"Legislator 46",-0.66778162192985,0.390942954176419
"Legislator 47",-1.00933361607185,-0.688746289167039
"Legislator 48",-1.02850850720352,-0.508573263744182
"Legislator 49",-0.807249278564657,-0.74994908961647
"Legislator 50",-0.689303565698614,-0.775773562994325
"Legislator 51",0.380579082808031,0.819646910666877
"Legislator 52",0.456172377160642,0.245601748248821
"Legislator 53",0.864949462787153,-0.420664695711574
"Legislator 54",0.309501753334351,-0.875051039806954
"Legislator 55",0.877890521174563,-0.646246288721724
"Legislator 56",-0.666530768375857,-0.717614604841826
"Legislator 57",-0.699632286177822,-0.591035317268355
"Legislator 58",0.733625537146218,0.0517685506834872
"Legislator 59",1.00194295491614,1.04485942463837
"Legislator 60",0.862250173203816,-0.946304503395503
"Legislator 61",-0.713647280006465,-0.835064969483131
"Legislator 62",-0.88180596119018,-0.346864674810778
"Legislator 63",-0.83808500261443,-0.878944353045516
"Legislator 64",-1.12373163089054,-1.05415827456139
"Legislator 65",-0.659926307430942,0.859680645521101
"Legislator 66",0.715073455599273,-0.224454871131779
"Legislator 67",-0.363187674486829,-0.729412801711814
"Legislator 68",-0.0728401534907277,-0.232749754292351
"Legislator 69",-0.745257910809559,-0.67352347314824
"Legislator 70",-0.663994569409692,-0.0885949080459411
"Legislator 71",-1.02695957998564,-0.745454927899623
"Legislator 72",0.388292526718197,0.230305119065608
"Legislator 73",-0.525855900803108,0.173819783702627
"Legislator 74",0.614660369487859,-1.19970745125121
"Legislator 75",-0.0388410442705197,-0.523623257619015
"Legislator 76",-0.776497607047363,-0.62918522822074
"Legislator 77",0.0468131051439771,-0.679581394950624
"Legislator 78",1.04753407036699,0.179149823582785
"Legislator 79",0.406705707952246,0.0319952352164999
"Legislator 80",0.215779038989412,0.0503331963045834
"Legislator 81",0.721353278162268,1.77881342003967
"Legislator 82",-1.14556046893772,-0.691145291391525
"Legislator 83",-0.57696068821357,0.847671771442345
"Legislator 84",0.494841105739347,0.321412116459496
"Legislator 85",-0.159354187917303,-0.669916491453718
"Legislator 86",0.69921556657003,0.272455970808304
"Legislator 87",0.672682103091764,0.260191033162004
"Legislator 88",-0.778430560207943,-0.827731242994562
"Legislator 89",-1.24955121232153,0.653396364502407
"Legislator 90",-1.1962785574005,-0.547479275483186
"Legislator 91",1.08158824992702,0.515778784015577
"Legislator 92",0.0687004384355306,-0.779947472183032
"Legislator 93",-0.591737218603744,-0.844300628229788
"Legislator 94",0.24966746598825,1.19864535652184
"Legislator 95",1.0616812063116,0.209388073513493
"Legislator 96",0.770039763110303,1.04036634670425
"Legislator 97",-0.14797940643323,-0.81537638391756
"Legislator 98",-0.96553346452102,-1.01839558729643
"Legislator 99",-0.462012539265495,-0.88947905047096
"Legislator 100",0.981300662976733,0.994984876809161
"Legislator 101",0.744187275485573,-0.537411174631269
"Legislator 102",1.28159461650058,0.0435389120078985
"Legislator 103",1.19999837734646,1.52824607821261
"Legislator 104",-0.753723611264389,0.486534181441289
"Legislator 105",-1.10448014126777,0.674100268605587
"Legislator 106",0.993629396219228,0.559021027091077
"Legislator 107",-0.0867058157879323,0.37317533087488
"Legislator 108",1.25418820188708,0.435267257375323
"Legislator 109",-0.601931270315838,0.854589159075816
"Legislator 110",-0.906071223724229,-0.397661327817993
"Legislator 111",0.432320965601597,-1.0952079292134
"Legislator 112",0.796699766555178,-0.239743992862453
"Legislator 113",-0.832841334263731,-0.331691852796698
"Legislator 114",-1.04764059573435,-0.431419124993932
"Legislator 115",1.29736572460216,0.174590100187686
"Legislator 116",-0.656357344726225,-0.941307004102836
"Legislator 117",0.672958321404763,0.55364073556261
"Legislator 118",0.556984624984734,0.236503704934062
"Legislator 119",0.843433402831296,0.336973487495114
"Legislator 120",-0.944232893917451,-0.29869581581685
"Legislator 121",0.55550253455112,-0.670723284801013
"Legislator 122",0.588997003406702,-0.691635524364532
"Legislator 123",-0.989405820507382,-0.634902812565403
"Legislator 124",-0.760993349519216,-0.69457925446339
"Legislator 125",-1.10432461780344,0.00345801410510111
"Legislator 126",-1.28336371509512,-0.792937555869248
"Legislator 127",1.04820138485133,0.583570908299637
"Legislator 128",0.560715908409978,-0.116774735274761
"Legislator 129",-0.0176318537120803,-0.429964713069728
"Legislator 130",0.437987422721781,0.760719379522882
"Legislator 131",-0.475677480171292,-0.73665224334532
"Legislator 132",-0.171215811074663,-0.483284579257993
"Legislator 133",-1.81011718040471,0.47191738220373
"Legislator 134",-0.863447329420475,-0.951998007378633
"Legislator 135",-1.29674635120605,-0.609125131351051
"Legislator 136",-0.887871010404483,-0.779894643679783
"Legislator 137",-1.03465714373823,-0.59578938659702
"Legislator 138",1.24102151027122,0.0305085047867715
"Legislator 139",0.592685629065834,-0.611799648037033
"Legislator 140",-0.592683663345825,0.286781504088122
"Legislator 141",0.213746698375463,-0.536553662667667
"Legislator 142",-1.17260863316956,-0.71853257674867
"Legislator 143",-0.069869869471134,0.189034115694519
"Legislator 144",-0.247084309620045,-0.242737560429716
"Legislator 145",0.847519311443688,-0.703641568110098
"Legislator 146",0.316922380229467,-0.373726465699429
"Legislator 147",0.847793884351009,0.810688945902032
"Legislator 148",0.67201203703973,-0.490813575543093
"Legislator 149",-0.6564973971899,-0.630289827138405
"Legislator 150",0.383771518380725,-0.733311408631352
"Legislator 151",-0.51744360596646,-0.890647537265263
"Legislator 152",-0.858643799203939,-1.05708574555852
"Legislator 153",0.628092462817456,-0.262162483752053
"Legislator 154",0.760162783696642,-0.444138202445543
"Legislator 155",0.513427081213466,-0.564072410293077
"Legislator 156",-0.692326355483649,0.220510312178194
"Legislator 157",0.565968484527155,0.755847425875648
"Legislator 158",1.10907827660064,1.4120526203787
"Legislator 159",-0.845901149844598,0.553707701820668
"Legislator 160",-0.766990161144303,-0.617157691391443
"Legislator 161",-0.895289520181952,-1.08986460424346
"Legislator 162",-0.0296196660441769,1.60642691515415
"Legislator 163",0.0107704156362754,-0.893494670952078
"Legislator 164",0.978516941420955,1.13261765761626
"Legislator 165",-0.628444284313585,1.05004557100885
"Legislator 166",-0.0168494408346575,-0.562662112751147
"Legislator 167",-1.29741691634445,-0.695370110918815
"Legislator 168",0.395582128178014,-0.612481014438227
"Legislator 169",-1.40720231368312,-0.278132358134552
"Legislator 170",-0.737422041769398,-0.949496597417578
"Legislator 171",-0.620742371579323,-0.1315858534544
"Legislator 172",0.416535355385947,0.762617267859477
"Legislator 173",1.12264340741593,1.29026964045186
"Legislator 174",-0.662931077493616,-0.485868196627273
"Legislator 175",0.221541752362021,-0.340486460170557
"Legislator 176",0.434196488435669,0.266393746990243
"Legislator 177",-0.752009070475149,-0.301473695935195
"Legislator 178",0.291858767890203,0.466232081279389
"Legislator 179",0.65739024189295,-0.352668856669619
"Legislator 180",0.803067720403743,0.642197985883058
"Legislator 181",-0.864855149707802,-0.749039431910297
"Legislator 182",-0.38203938368549,-0.768883822508173
"Legislator 183",-0.980141867032507,-1.15495297286108
"Legislator 184",-0.708128200549322,-0.9116206313387
"Legislator 185",-0.817283164167611,-0.564128760238002
"Legislator 186",-1.36461354586164,-0.309292721954133
