"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",0.619989533349172,-0.0820528264848534,-0.0409702647266164
"Vote 2",1.33591090542955,-0.712536895346195,1.12853510667923
"Vote 3",0.823854161082071,-1.00345718430228,1.3752872182844
"Vote 4",-1.48711468066714,0.344107688064967,-0.792911474019865
"Vote 5",-0.862403742141758,0.73366056764615,-0.783632444773769
"Vote 6",4.2566962299978,-4.99204287144364,7.26419774562409
"Vote 7",-1.71664810119041,-0.10471850852547,-0.513868443840121
"Vote 8",1.35612299013501,1.03052376290313,-0.0551806142034185
"Vote 9",-2.21886049209248,0.70488507712263,-2.10283851120189
"Vote 10",-2.22903633338775,0.502306015530166,-0.924715786527752
"Vote 11",1.2345482454516,0.618706397615405,-0.395093966422623
"Vote 12",1.72397233096764,-0.599027062327649,1.26363520671927
"Vote 13",-2.5958150715051,-0.138879000569992,-0.448987424584014
"Vote 14",1.4359910149506,0.803631859184693,0.5300136616693
"Vote 15",-0.306949736740321,0.322839255181108,-0.570399525480369
"Vote 16",0.0561124892636819,-0.0605101303968465,-0.235584624529513
"Vote 17",-1.74115803964818,-0.500199996113265,-0.0896283899880468
"Vote 18",0.29134799181355,-0.267312726814081,-0.289730981021818
"Vote 19",-1.36461212314251,0.132179265116116,-1.19441165095631
"Vote 20",-0.253565076817069,-0.154655187504011,1.51365345781053
"Vote 21",-1.06294127932019,0.312664704076298,-1.16439078894487
"Vote 22",-0.845066946168717,0.142533084472645,-0.432077727128835
"Vote 23",-2.06631297474501,0.813412122056708,-0.498955894944834
"Vote 24",2.23161795334015,-2.52247745094469,3.20893592676717
"Vote 25",-2.09002148150018,0.620462488546042,-0.423879523785799
"Vote 26",2.36504498458476,-1.32326048076768,2.03082768183834
"Vote 27",1.44587660702288,-0.883666245480829,1.63792750913117
"Vote 28",-0.802355660937892,0.79253672332329,-1.62148906543095
"Vote 29",-0.0830532046334567,0.709527946013099,-0.0408124659786962
"Vote 30",-1.95153846912107,-0.0590788188552243,-1.43881000293352
"Vote 31",-0.25026497947732,0.257733872550127,-0.410414722309743
"Vote 32",1.16802570474663,-0.0700776389121148,0.915926414608261
"Vote 33",0.670246563256968,0.0784932171128149,0.648425902623184
"Vote 34",-0.572274922471388,0.615592344939255,-0.951019791723219
"Vote 35",-1.89143178848792,-0.454551510813353,-0.180140672222672
"Vote 36",1.00607410014618,0.317263305308856,-0.619950745496258
"Vote 37",-2.2982272417177,-0.600362560526666,0.288920014366247
"Vote 38",-1.17273163125404,-1.072382020118,-0.734996632957093
"Vote 39",1.0797668973247,0.708526691028263,0.178881850092554
"Vote 40",-1.77650789230287,-0.806629873767648,-0.445310818282677
"Vote 41",-1.34632338185808,-0.918135513733436,-1.03642475387333
"Vote 42",0.685772651582573,0.706299097736248,-0.705670945472288
"Vote 43",-1.23541776052174,-0.74981153508938,-0.596484609330826
"Vote 44",-2.28886437777192,0.844216953903059,-2.23298671905897
"Vote 45",-1.9686851630435,1.22439625513149,-1.78145336506234
"Vote 46",-2.71075082082756,0.130821073179568,-3.15865076443606
"Vote 47",1.72085664912843,-0.411209091325415,0.730967235082492
"Vote 48",-1.04789633345748,0.539631759220817,-0.144422073460774
"Vote 49",0.967560750526558,-0.730296539679256,0.859939816284822
"Vote 50",-0.957434904469096,-0.411347427495367,-1.14676180525454
"Vote 51",-1.71767560040016,0.575465974012896,-1.15870143402173
"Vote 52",-1.36759428452773,0.46237089168722,-0.836064555734636
"Vote 53",-1.37380312811263,0.487844611511869,-1.04405180139443
"Vote 54",-2.53776288830344,0.504977129284585,-1.63935389162933
"Vote 55",-0.068278531493571,0.449459398877181,-0.236721711890925
"Vote 56",-1.74508814730433,1.2188567639957,0.233318143208539
"Vote 57",-1.50470162280042,0.650927129919467,-0.508942543379448
"Vote 58",-2.41743545244084,0.301372920220446,-0.638406285082664
"Vote 59",1.69566277593511,-0.093520284422775,-0.371796431969392
"Vote 60",0.970173747635108,-0.188206159225996,-0.93156735431695
"Vote 61",2.0346260556216,0.719659753923844,-0.371741764210399
"Vote 62",0.598103053249059,0.739903648738534,-0.78860576378702
"Vote 63",-1.68863754729053,0.400122828202436,-1.12700650717963
"Vote 64",-1.05029481226143,0.279458475998735,1.2071479742729
"Vote 65",0.91729336446735,0.577877868093497,-0.750393381148645
"Vote 66",-2.48783023394201,-0.145494425176085,-1.29675446187023
"Vote 67",-1.25172542682782,0.745715351422718,-1.45076122577605
"Vote 68",-2.13800506529104,0.108822084427316,0.136019403844759
"Vote 69",1.48962015897383,-0.706100409638128,1.57328663870326
"Vote 70",0.672794489907192,-0.578510923483763,0.560229122356803
"Vote 71",-0.761331384092492,0.354416252622365,-1.04151355225573
"Vote 72",-2.39622901500732,-0.499591881571797,0.571966807765594
"Vote 73",1.49054394752792,-0.580105845227912,1.50647451101187
"Vote 74",-0.991365836864112,-0.0357891974830563,-0.587374966270324
"Vote 75",0.14479529698797,-0.721619472881077,1.00019551582451
