"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-0.680822051364381,0.00254828364010153,-0.0939806134583923
"Vote 2",-1.11170644289027,-0.599823675972675,1.15825422718661
"Vote 3",-0.99020497471998,-0.938643339007215,1.40254571204169
"Vote 4",1.38585438640099,0.323519460180147,-0.7307871605255
"Vote 5",0.782958408416473,0.81315563162089,-0.676692956452327
"Vote 6",-4.3216778414144,-3.73571773777929,5.99471367903632
"Vote 7",1.89732325398719,-0.00480621223303203,-0.475723475712973
"Vote 8",-1.03906720218735,0.952664166560354,-0.0474148878760426
"Vote 9",2.26043847315906,0.645765325834271,-2.02628105501691
"Vote 10",2.57759803253757,0.505536355946051,-1.10561772335273
"Vote 11",-1.14562327612331,0.81968388591674,-0.324141313344287
"Vote 12",-1.94544026613989,-0.658064983122982,1.48330031176715
"Vote 13",2.20182935093126,-0.133170166701593,-0.342904451517004
"Vote 14",-1.24038459720858,0.860589901027913,0.433941562944171
"Vote 15",0.274452866021306,0.34479335233665,-0.647680764884436
"Vote 16",-0.0740413551303398,-0.0312620783319989,-0.247041360656214
"Vote 17",1.71156135199778,-0.546667106573443,-0.136037737978183
"Vote 18",-0.239978507247836,-0.0676118003227612,-0.283357664216323
"Vote 19",1.4196471421763,0.0756763453029972,-1.28958435106232
"Vote 20",0.107023344728318,-0.155637959388567,1.54324972603964
"Vote 21",0.879327118068709,0.366099948842058,-1.09710773472948
"Vote 22",0.610629617675411,0.180490393427927,-0.454794289323388
"Vote 23",1.8591485197734,0.61836593544272,-0.576870432734477
"Vote 24",-2.68166403363906,-2.47163545195374,3.23274520591588
"Vote 25",2.12855940617838,0.23053432903257,-0.386452485897689
"Vote 26",-2.90597007960449,-1.41861508162948,2.16122067670854
"Vote 27",-1.97360590085546,-1.51403015488715,2.46712289192929
"Vote 28",1.09445373716013,0.72739166953902,-1.86751463669453
"Vote 29",0.0299254880806123,0.604420094126536,-0.0373235815185293
"Vote 30",1.86780789321642,-0.133982197036421,-1.31833538959926
"Vote 31",0.410908125172739,0.210002143991926,-0.487026954601488
"Vote 32",-1.33128308672332,-0.183662988193581,0.871811294628372
"Vote 33",-0.686235911807118,0.187812536388437,0.682483841811501
"Vote 34",0.566397060831419,0.458158029953667,-0.930476937424836
"Vote 35",1.65613347269239,-0.471855318596857,-0.110726899878661
"Vote 36",-1.24945704163992,0.411060343808149,-0.6413713487261
"Vote 37",2.20519783714961,-0.60539831698069,0.153543653397947
"Vote 38",1.07954430160829,-1.14426464134265,-0.667288718808943
"Vote 39",-1.01176913908365,0.736672185456796,0.266357546763552
"Vote 40",1.54509042756735,-0.953388805371257,-0.339016528475848
"Vote 41",1.60978970223452,-1.3519075430424,-1.36644432833146
"Vote 42",-0.55458531276108,0.561726768718452,-0.597777451618846
"Vote 43",1.3439768960501,-0.866630784112036,-0.708470783053166
"Vote 44",2.94090853728517,1.07025404418135,-2.63121028863847
"Vote 45",1.9199833906602,1.06061805442759,-1.68082958102403
"Vote 46",3.27071288103735,0.0636277406098009,-3.56748599913169
"Vote 47",-1.55631406893274,-0.378152661526227,0.617783880299081
"Vote 48",1.07543952941137,0.570149452355007,-0.109499062733865
"Vote 49",-0.963970910722884,-0.595606424418055,0.854482266918953
"Vote 50",0.761552581136444,-0.248936203836035,-1.11402140604403
"Vote 51",1.40437566111531,0.211175127707747,-0.974963096113204
"Vote 52",1.2165278754792,0.337310987240727,-0.751653186149992
"Vote 53",1.34508128843669,0.210980631624274,-1.1368004420153
"Vote 54",2.6825402599633,0.389945738107439,-1.83044152083719
"Vote 55",0.0191932744358516,0.373393709913863,-0.158524696993819
"Vote 56",1.57997738205926,0.726895550309508,0.0368735217512679
"Vote 57",1.55149718544706,0.38267292298033,-0.545525367701282
"Vote 58",2.05087895673105,0.0384432912442155,-0.685414927700149
"Vote 59",-1.84770489310244,0.213181124894927,-0.349535034388806
"Vote 60",-0.958390595742378,0.0918214073297033,-0.848139538334501
"Vote 61",-2.10160793207089,0.887923269376615,-0.332006853446306
"Vote 62",-0.41684617696409,0.884505417033982,-0.751031210138504
"Vote 63",1.53954635250118,0.206280840567247,-0.935371747032877
"Vote 64",1.33838535646599,0.376198920041138,1.2714478375369
"Vote 65",-0.773694244030471,0.545150722005893,-0.740091341659357
"Vote 66",2.34440476201285,-0.302412632237493,-1.25202853711037
"Vote 67",1.13957018845347,0.761658504997083,-1.32423983851901
"Vote 68",2.24269720143121,0.190818604552552,0.220012845794583
"Vote 69",-1.43102151830337,-0.514286618227794,1.45620722543513
"Vote 70",-0.69327828247562,-0.644544187280958,0.548214161817107
"Vote 71",0.84582405686632,0.123363329231956,-0.968549102480935
"Vote 72",1.98012484057537,-0.462759779330613,0.522086652465898
"Vote 73",-1.34259138029826,-0.576453444791398,1.4837391194044
"Vote 74",1.1049780466867,-0.136388616101661,-0.688657387424113
"Vote 75",-0.176495047303043,-0.691107653639932,1.11655806966198
