"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-0.566134400486308,0.159465565485271,-0.101545975271214
"Vote 2",-1.14367623876682,1.03194314206241,1.10731583615624
"Vote 3",-0.334447294586091,0.671252001992174,1.1207596799503
"Vote 4",1.49966703935829,-0.600930764302637,-0.689844866993902
"Vote 5",0.717154170673261,-0.835735022444229,-0.612487926022056
"Vote 6",-1.60271606668008,3.00805542026879,3.90957474192687
"Vote 7",1.54818156629198,-0.301302360487349,-0.594402567289991
"Vote 8",-1.90297399761979,-1.05615100198858,-0.316975644731291
"Vote 9",2.10994199235155,-0.628423218698093,-2.10933359798523
"Vote 10",2.41011730098356,-1.0033191450442,-1.00562886798536
"Vote 11",-1.2029009709781,-0.193003534108442,-0.314792563725975
"Vote 12",-1.24429456622123,0.611135993192561,1.09750378489364
"Vote 13",3.34062881631005,-0.160517864188038,-0.40629957262051
"Vote 14",-1.1081188831312,-0.480348399433216,0.40065580674635
"Vote 15",0.216433522164758,-0.653976978656044,-0.673595145704936
"Vote 16",0.0390314465846378,0.0216148721793516,-0.176926318358308
"Vote 17",1.98709840873185,0.321038112211801,0.00943703493122458
"Vote 18",-0.161737997323538,0.357220238253771,-0.336924441071841
"Vote 19",1.26852029836986,-0.303930831826172,-1.31761745176824
"Vote 20",0.320842850047115,-0.0104362190735621,1.63777584076554
"Vote 21",1.01589597830293,-0.281503687397171,-1.18431433788463
"Vote 22",0.546246986397496,-0.319372784521348,-0.498769828276008
"Vote 23",1.61282258310507,-1.15224038090355,-0.46527089396309
"Vote 24",-1.35649071861622,2.24842660568778,2.72531231561424
"Vote 25",2.57290382851422,-0.95525589124054,-0.364546293825082
"Vote 26",-1.5949893235026,1.28169726135402,1.40575600533099
"Vote 27",-1.14862554334314,1.40886256569915,1.75043908668449
"Vote 28",0.947404806857828,-1.87536355279161,-2.59669218457002
"Vote 29",-0.361079901792112,-0.878526053390346,-0.0278955451109463
"Vote 30",1.85053743090404,-0.126945104456512,-1.17889513554975
"Vote 31",0.0435620165858257,-0.0739082150782102,-0.409810400664776
"Vote 32",-1.28994519354157,0.365165477157431,0.829339011046285
"Vote 33",-0.679215579578147,-0.0217204173220024,0.635788084563381
"Vote 34",0.343390031914468,-0.730723735924482,-0.893016406507184
"Vote 35",1.50629991534354,0.185230571420712,0.236855662937281
"Vote 36",-1.06031183499877,-0.215657317504824,-0.512829047732661
"Vote 37",2.17228710972105,-0.224256931794786,0.235932888723758
"Vote 38",2.48195072150355,2.04294549801436,-1.1479312059841
"Vote 39",-1.29540433776151,-0.381392378265227,0.270878538470432
"Vote 40",1.4852559676858,0.552964948776659,-0.382192036909383
"Vote 41",1.47103798456059,0.74291017289281,-1.00548335616671
"Vote 42",-0.739360951373198,-0.234278563457731,-0.570338457459486
"Vote 43",1.32433748686961,0.680589874463668,-0.648271656334734
"Vote 44",7.58354558533999,-4.93570654837617,-6.83109371219916
"Vote 45",1.70380213420371,-1.49646186830664,-1.85974123442598
"Vote 46",1.94703462307857,-0.213198756288485,-2.49506443305045
"Vote 47",-1.5883583876909,0.797955659041363,0.626121996701321
"Vote 48",0.747528435250728,-0.844740786686717,-0.234301027335626
"Vote 49",-0.73180442774382,0.705730156098343,0.720938289055685
"Vote 50",0.845026648837776,0.173516363001386,-1.08705221442717
"Vote 51",1.27538575272328,-0.860754970089889,-1.02546031373151
"Vote 52",0.992814873884469,-0.599940608611731,-0.767954632818254
"Vote 53",1.16869769162192,-0.670921399560231,-1.15004356239191
"Vote 54",2.17151851551024,-0.365087372036104,-1.41549434256516
"Vote 55",0.0428664531540801,-0.544754662158272,-0.310729848203431
"Vote 56",1.41451940146788,-0.974000980996158,-0.0089809114589378
"Vote 57",1.37819673666893,-1.09243158802419,-0.374588287338903
"Vote 58",2.5087694004214,-0.533605989230069,-0.960678236305475
"Vote 59",-1.8225468942625,0.62255025638591,-0.443242960350422
"Vote 60",-0.891030977530218,0.409150451249951,-1.0427172697084
"Vote 61",-2.18726279770025,-0.69161569883149,-0.520712677597294
"Vote 62",-0.538897188234316,-0.595412809038542,-0.820496772227271
"Vote 63",1.58366018503098,-0.384337023863988,-0.993937234358155
"Vote 64",1.1863877434942,-0.623632194715986,1.40693317044794
"Vote 65",-0.81426608445177,-0.360081908770967,-0.579435940357444
"Vote 66",2.70023391141153,-0.358420135927538,-1.35438232512713
"Vote 67",0.87959716530912,-0.72722097067865,-1.24169841624841
"Vote 68",1.79971953341197,-0.413286325210717,0.0729359346215379
"Vote 69",-1.1726853410202,0.818952546271555,1.26055388337939
"Vote 70",-0.544713994235261,0.578399052955139,0.522430809498534
"Vote 71",0.723599223825283,-0.426582239506728,-1.19644745950477
"Vote 72",3.10872334061782,0.259541448151333,0.936573157624194
"Vote 73",-1.30370193702528,1.15719043668834,1.63195149403527
"Vote 74",1.39240669968159,0.0729330818286671,-0.562455691258688
"Vote 75",0.0318844644401058,0.67005518673639,1.06676401236672
