"","D1","D2"
"Legislator 1",-1.21098932157785,0.305858302785306
"Legislator 2",-1.05879149099013,1.13710125605717
"Legislator 3",-1.31013605373669,0.499685555352628
"Legislator 4",-1.16347745515208,0.116496761643689
"Legislator 5",-1.92887058286868,0.5183084002323
"Legislator 6",-1.11599291184957,1.06365849645871
"Legislator 7",-0.864855931741958,0.403876205044511
"Legislator 8",-1.25663333884268,0.459790605583634
"Legislator 9",-1.02407050844489,-0.094965464163769
"Legislator 10",-1.52132670604435,0.477212502950911
"Legislator 11",-1.3042987792461,0.635581083825462
"Legislator 12",-1.26801136734414,0.815714947078102
"Legislator 13",-1.02658521133098,0.216300387568784
"Legislator 14",-1.25984106608501,0.651892308313146
"Legislator 15",-0.692836885866097,1.0597036857198
"Legislator 16",-0.908831270346067,0.898274875816324
"Legislator 17",-0.516703102506833,0.4194264078719
"Legislator 18",-0.922268398448239,0.795189988538801
"Legislator 19",-1.28488150496293,-0.399624694893227
"Legislator 20",-1.11747095817725,0.56086732792529
"Legislator 21",-1.20969877983007,0.818198111720872
"Legislator 22",-0.930003061663095,0.0872031405150997
"Legislator 23",-0.778571859206753,1.14334639253104
"Legislator 24",-0.529202418229423,0.701147761306535
"Legislator 25",-0.923417763816464,0.468252180622923
"Legislator 26",-1.18094609761911,0.464538370336712
"Legislator 27",-1.02984308035883,0.653533924812136
"Legislator 28",-1.10432742371162,0.276732806344279
"Legislator 29",-0.878550902503716,0.453314916704322
"Legislator 30",-0.712405230971682,0.275624456692579
"Legislator 31",-1.02486895278981,0.491518192306546
"Legislator 32",-1.3513645481089,0.298022844593562
"Legislator 33",-1.73001086226876,0.632459917769396
"Legislator 34",-1.14649233049867,0.641042708725
"Legislator 35",-1.53616104332996,0.886017535522721
"Legislator 36",-1.28487511097892,1.33886201401894
"Legislator 37",-1.19742676198303,0.658385352638692
"Legislator 38",-0.489757610768536,1.06851503616596
"Legislator 39",-0.86667941159821,-0.0243294174120146
"Legislator 40",-1.06469506389302,-0.36315720872606
"Legislator 41",-1.26238667814121,0.471425456247114
"Legislator 42",-0.749581498368333,0.0264754019368181
"Legislator 43",-1.27173819122263,0.698961150337276
"Legislator 44",-1.25999818199645,0.60620270139176
"Legislator 45",-1.47876319172874,0.577537010769257
"Legislator 46",-1.27673063735942,0.278193893374719
"Legislator 47",-1.00896255251855,0.544306490636222
"Legislator 48",-1.10177853003627,0.530958843953546
"Legislator 49",-0.9139593620276,0.217149102676338
"Legislator 50",-0.967367069687601,0.882660564177383
"Legislator 51",0.881864037145944,1.21333775387405
"Legislator 52",1.26095903530117,0.733011292245003
"Legislator 53",0.843542671649941,1.28018190051097
"Legislator 54",0.785242247536048,1.41017930075683
"Legislator 55",0.426862042960014,1.53626107627402
