"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-1.43028839729657,6.12539095090706,5.89356587998877
"Vote 2",-11.4954308662198,-3.13846882817412,-5.50763513912756
"Vote 3",-4.64557135055293,4.17571801147154,-4.43315092907461
"Vote 4",-13.6809458385279,5.41635091546921,-1.79434099303184
"Vote 5",3.27436042651532,-9.92127685243527,0.885553781926234
"Vote 6",-8.42365640165237,6.36633085643681,-3.13117853930127
"Vote 7",5.31082499609682,-6.16376338607116,4.97443897595345
"Vote 8",-4.48956831423672,-1.98253859703381,6.89166551483297
"Vote 9",-7.50194662740337,-2.18977936523642,-3.62715240087313
"Vote 10",8.00853304852864,-0.826259656200871,-4.11111703784518
"Vote 11",-5.66106464380618,-3.74994953626712,5.1183822260143
"Vote 12",7.11851651888059,4.25130717908448,8.75633296536308
"Vote 13",-2.3843073052178,7.04066839932962,1.46562598659502
"Vote 14",-1.05994273548929,8.01833755739916,3.58760130930557
"Vote 15",-2.31493971592465,5.76446845057698,-5.81778247858938
"Vote 16",6.24331640101603,-5.0996051630769,-0.686710390398643
"Vote 17",-8.19993965171716,0.621737314425558,-4.52567742645951
"Vote 18",13.2528875167698,5.58110488977566,-1.99823107439474
"Vote 19",3.96049102736861,-7.06393743607772,-7.45453149980051
"Vote 20",9.55136790727647,-3.24877216125331,1.21928841316319
"Vote 21",-2.45221464763323,11.5835532640345,-5.19615009064614
"Vote 22",3.44768995320813,8.46303794824738,1.70413562604223
"Vote 23",3.21702707095877,1.53073052664139,6.95919709957663
"Vote 24",-12.8367768444605,0.465288427977645,2.33227837726062
"Vote 25",0.975245915549438,8.80403645571268,8.13001093543809
"Vote 26",2.2040915553755,7.73429561163005,-0.557500492013315
"Vote 27",8.78505825277157,-4.27151501003603,-0.603497527198964
"Vote 28",-4.43788744157203,-10.301498019746,-5.17588892034741
"Vote 29",-6.77560798645936,3.42474941814799,-2.19892762348437
"Vote 30",4.86759844588528,-6.40190679500273,8.11813921802992
"Vote 31",4.53803971219102,7.73765712040464,-5.00754669230618
"Vote 32",1.47709011392064,-2.46786137997283,-4.00934107489444
"Vote 33",6.25788621654594,-8.09317151645148,6.91227068072093
"Vote 34",-8.06439520667183,-3.69208846423544,7.40418094201018
"Vote 35",1.33291278318651,-4.89810516540035,4.13622879983845
"Vote 36",-0.71548951166014,8.02955410043248,8.1449688279625
"Vote 37",7.40600276891676,-8.67962477144418,5.7975500677803
"Vote 38",-4.66040614757568,-7.91433530585215,-4.00436432739129
"Vote 39",-9.16063024296158,1.42276941838429,-0.680854196945152
"Vote 40",-9.37204257728881,-7.74700848424379,2.07364808757138
"Vote 41",-10.451809785307,1.28965488957312,0.715226672878596
"Vote 42",2.15107902624684,10.6981525256291,0.685258754661754
"Vote 43",-6.56570560447395,2.88529569916621,3.77500238217128
"Vote 44",-9.07046896862633,-3.28813487367573,-4.14165182545032
"Vote 45",6.05224093035017,6.17106926543986,-4.72461149661522
"Vote 46",2.06812712591226,7.84509028466554,-0.588926409657336
"Vote 47",-8.74054415655953,10.167591390763,0.991600352334695
"Vote 48",3.13924336509915,5.86283388321737,-2.01928334904756
"Vote 49",0.389517438650933,6.6731851536057,5.22367828625222
"Vote 50",8.357453465949,-1.56186787709798,0.251764030108117
