"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-3.37168876109561,7.96682585466716,9.33244884311315
"Vote 2",-10.0563064210901,-6.29731884374391,-5.52089089241105
"Vote 3",-6.72437542677876,2.55538511627877,-6.25562719860839
"Vote 4",-11.2127895020272,1.7964527863975,-1.95322016592289
"Vote 5",5.754745984679,-8.53868215583011,1.50502450715374
"Vote 6",-10.1176271190338,3.94494018319963,-3.51325388446283
"Vote 7",8.8528092698205,-5.89520530038361,7.05219653918666
"Vote 8",-3.94348836011471,-2.83471164880021,6.57906694521151
"Vote 9",-9.2387167977509,-5.65255519763249,-5.23943676163706
"Vote 10",10.7231874417095,1.95387783757241,-5.68498109525073
"Vote 11",-4.901196946177,-5.6096492865702,5.60685742007469
"Vote 12",7.21185336621154,7.08240062904474,11.2465417424612
"Vote 13",-7.88373534106891,11.2155898921978,2.4478420327792
"Vote 14",-4.16132311560963,8.54490398241611,3.54146168273569
"Vote 15",-5.08998113094882,6.75845610472648,-8.49454037873931
"Vote 16",10.885117568463,-4.31885275785267,-0.794852183756301
"Vote 17",-7.23801634953707,-1.66645811834239,-4.37338071365726
"Vote 18",9.90480424425547,7.99249757870214,-1.13550830506513
"Vote 19",6.82285618614898,-6.35988187611832,-8.51976511870215
"Vote 20",9.78547485273032,-0.978299246345132,1.49101444586455
"Vote 21",-6.23771726971231,13.1048661517064,-6.89097294307205
"Vote 22",1.24714912345036,9.71723126802922,2.86709822181351
"Vote 23",2.36278917107404,2.72963122567435,7.70472771202136
"Vote 24",-9.39194826600498,-2.36178531397128,1.23756003395382
"Vote 25",-2.0022264294984,11.6978084175908,11.7899825555991
"Vote 26",0.26614719220925,9.82504545857745,-0.413380019002285
"Vote 27",9.81536046485435,-2.09387159603021,-0.379218806209119
"Vote 28",-0.967484887246796,-9.32577440219031,-4.66000818447428
"Vote 29",-10.7806017716871,2.6631859045013,-3.82930204629926
"Vote 30",4.04998195642017,-3.29002741243598,5.71459612500912
"Vote 31",2.34988608177267,8.20883323683825,-4.76510674696542
"Vote 32",4.84004149194543,-4.23177692343338,-8.91275725147223
"Vote 33",5.40441894191816,-4.21025942004114,4.78220629942769
"Vote 34",-7.2246348089271,-6.05423727829776,7.72363020302285
"Vote 35",3.77333411109913,-7.16568858055492,7.22547394764594
"Vote 36",-2.71872581500365,8.17130959594813,9.43312410949516
"Vote 37",8.1572763856711,-6.06030616050833,5.47010384111033
"Vote 38",-3.1677810986751,-10.126376580631,-4.55235088719479
"Vote 39",-9.2986529292176,-1.94710802979045,-0.865101038184677
"Vote 40",-7.83302330179299,-9.83243132243683,1.14800407343362
"Vote 41",-8.94625293372155,-0.679852338228326,0.791632930525225
"Vote 42",-2.11811587417697,10.7254973563246,0.751376104978771
"Vote 43",-7.54171686968565,1.07892426215825,3.7425237007966
"Vote 44",-8.98117591843853,-6.6930926175362,-4.92531218844988
"Vote 45",3.9821416679007,6.80999346979627,-4.48275856367123
"Vote 46",-0.179652451400753,10.881416019748,-0.914108052461691
"Vote 47",-8.98296515229065,6.3799663686069,1.05113482395633
"Vote 48",2.38585965266823,10.0699038684758,-2.53325890705072
"Vote 49",-1.54436888844111,7.06635778197965,5.636984668283
"Vote 50",14.4068017854162,0.681831665324322,0.231868931158195
