"","D1","D2"
"Legislator 1",-1.58038978071679,-1.49712618007277
"Legislator 2",-1.37809694107478,-1.47071824310769
"Legislator 3",-1.38773469828365,-1.29278813085524
"Legislator 4",-0.957831078879323,-0.603981031954542
"Legislator 5",-1.33921435417082,-0.781192904785578
"Legislator 6",-1.19487863454544,-1.04912171624706
"Legislator 7",-1.59155989808558,-0.887476320824159
"Legislator 8",-1.15518107819003,-1.36097067933209
"Legislator 9",-1.58636446654531,-1.44855121205515
"Legislator 10",-1.66571618419746,-0.589367186883777
"Legislator 11",-1.42249638239639,-0.834727830971165
"Legislator 12",-1.54779824728424,-0.928896561206365
"Legislator 13",-1.01549414249069,-0.509505490502416
"Legislator 14",-1.23720010233303,-0.697664200262545
"Legislator 15",-0.821831770798367,-1.44071613402599
"Legislator 16",-0.98443021635617,-1.17047768925554
"Legislator 17",-1.02900981257624,-0.634785300327958
"Legislator 18",-0.583921587990262,-1.09177149824512
"Legislator 19",-2.37855780846331,-0.234659926703358
"Legislator 20",-1.86497621839074,-0.623469588459722
"Legislator 21",-1.24997633271303,-0.701369100025173
"Legislator 22",-1.74237899538182,-0.477052440347908
"Legislator 23",-1.06866891899907,-1.30725474892454
"Legislator 24",-0.866745929937891,-1.4812085180124
"Legislator 25",-1.3106367317737,-0.348434007871409
"Legislator 26",-1.19761129954472,-0.783179460849685
"Legislator 27",-1.16052750234441,-1.34143129995044
"Legislator 28",-1.34962873905856,-1.01564436064527
"Legislator 29",-1.73714260966357,-0.57572385086675
"Legislator 30",-1.61369627233671,-0.91912643108768
"Legislator 31",-1.73413105240908,-1.49100668510056
"Legislator 32",-1.23583759277466,-0.314042484118648
"Legislator 33",-1.45534593413803,-1.31786198343388
"Legislator 34",-1.36340005879733,-0.400766243045888
"Legislator 35",-1.64006376603858,-0.465188817271758
"Legislator 36",-1.19141941645989,-1.58506947127061
"Legislator 37",-0.713035048999913,-0.985278344325351
"Legislator 38",-0.641540978630471,-1.28914808150474
"Legislator 39",-1.09498467861898,-0.867397061929395
"Legislator 40",-1.52033630975396,-0.656327989301557
"Legislator 41",-0.92569019696254,-0.801047578248263
"Legislator 42",-0.66233879466692,-0.987194931619713
"Legislator 43",-1.739400279609,-1.50254835838446
"Legislator 44",-0.639585730717391,-1.15854742348753
"Legislator 45",-1.43315118672067,-0.861709502879349
"Legislator 46",-1.65500114812341,-0.487028266595312
"Legislator 47",-1.40097305446996,-0.76906653777709
"Legislator 48",-0.921282467940054,-1.08988633256537
"Legislator 49",-0.819178844352371,-1.01406934980965
"Legislator 50",-1.04723733737392,-1.25454087262981
"Legislator 51",0.490639787590595,-1.49555492351679
"Legislator 52",1.64287271119814,-0.936311242508109
"Legislator 53",1.54131020384553,-0.883399467942733
"Legislator 54",1.11388848272572,-1.07662006228896
"Legislator 55",0.804099312780247,-1.31700281549451
"Legislator 56",0.514168933591694,-0.852345130646392
"Legislator 57",0.813010408005362,-1.18372376626539
"Legislator 58",0.352789415116219,-1.67348613076496
"Legislator 59",1.51904826927949,-1.23951083511839
"Legislator 60",1.05103080937001,-1.54615771303017
"Legislator 61",1.39488098975194,-0.818089778534819
"Legislator 62",0.106435525393685,-1.25690228765646
"Legislator 63",0.626033862727248,-1.33016160882324
"Legislator 64",-0.0753938895144623,-1.61622663656116
"Legislator 65",0.515487285058107,-1.80299099933186
"Legislator 66",1.25379024654549,-0.843872761851334
"Legislator 67",0.966101010885647,-1.50959598513039
"Legislator 68",0.74078551749096,-1.06414330276088
"Legislator 69",0.47769338123127,-1.52174069562564
"Legislator 70",0.780647428951161,-0.833018699032576
"Legislator 71",0.534005928258453,-0.911327358288192
"Legislator 72",0.823234829473543,-0.804737462397262
"Legislator 73",0.586349140709889,-1.30190197618411
"Legislator 74",0.885967618468616,-1.32282649493123
"Legislator 75",0.433465066038665,-1.28116648695847
"Legislator 76",1.41125704831169,-1.18892397476688
"Legislator 77",1.5536554468095,-1.25870914103344
"Legislator 78",1.68372143188971,-1.47365594446364
"Legislator 79",0.810682123208282,-1.8065877387802
"Legislator 80",0.823150797368094,-1.60339662205963
"Legislator 81",0.571227905909476,-1.4295499368641
"Legislator 82",1.28156648986769,-0.823744833932588
"Legislator 83",0.368794245791476,-1.50765420872724
"Legislator 84",0.85011366124258,-1.40533357700597
"Legislator 85",0.439011093781669,-1.64939350936718
"Legislator 86",0.447419989048703,-1.53042250906439
"Legislator 87",1.01563982544982,-1.54557474247014
"Legislator 88",0.466442594751933,-1.22677163901755
"Legislator 89",0.959281928603186,-1.57282702512252
"Legislator 90",1.37156364959833,-0.902495010196329
"Legislator 91",1.08721422957029,-2.44188804598163
"Legislator 92",1.31560884429814,-1.31751973523885
"Legislator 93",1.69411332683953,-0.830969026043272
"Legislator 94",1.41062863245066,-0.573339539708718
"Legislator 95",-0.211735729610104,1.25522074760734
"Legislator 96",-0.830267825080689,0.344753728599888
"Legislator 97",-0.836377075906796,1.57778237112051
"Legislator 98",-0.272531873817254,1.40768327522103
"Legislator 99",-0.502935498135553,1.21054701796499
"Legislator 100",-1.17368298173386,1.25634701734042
"Legislator 101",-0.941737373687869,1.56729465828248
"Legislator 102",-1.06510405038962,1.35737201431584
"Legislator 103",-0.949832519545549,1.58014732530705
"Legislator 104",-1.23843291299376,1.31437402617545
"Legislator 105",-0.971320465333797,1.59778661970583
"Legislator 106",-0.391178025787843,0.789027890084523
"Legislator 107",-0.7482367408876,1.51010307123515
"Legislator 108",-0.937131266659921,1.52214133368795
"Legislator 109",-1.16089112761086,0.642969202401885
"Legislator 110",-0.680836047220189,0.875284904970208
"Legislator 111",-1.54906691404286,1.10472879725949
"Legislator 112",-1.26356183691741,1.28625904327553
"Legislator 113",-0.949984773301229,1.55481033722005
"Legislator 114",-0.750885905122309,1.44755169703557
"Legislator 115",-0.782408259648915,0.789532665528288
"Legislator 116",-1.04937442773935,1.30206094617305
"Legislator 117",-1.58915669709181,1.00606152632204
"Legislator 118",-1.17875598007388,1.55921458881032
"Legislator 119",-0.763157825229899,1.50379900900382
"Legislator 120",-0.96383036654134,1.58263623746961
"Legislator 121",-1.55128388173709,1.6373412052196
"Legislator 122",-0.931529743420818,1.77128554976353
"Legislator 123",-0.766700380829818,1.069501497693
"Legislator 124",-0.148027516691553,0.642745963325808
"Legislator 125",-0.641447961025772,1.26244324510712
"Legislator 126",-1.53272538139809,0.955081148677766
"Legislator 127",-0.504545373918292,1.17726403498187
"Legislator 128",-1.44896436192225,1.5051968256159
"Legislator 129",-1.43716487985872,1.42066436730003
"Legislator 130",-1.30240231858521,0.223927146099411
"Legislator 131",-0.952990746913521,0.529121309548755
"Legislator 132",-0.49585981835675,1.18761064519801
"Legislator 133",-1.74800279793991,1.29084812981664
"Legislator 134",-0.530760206712282,1.37580823010064
"Legislator 135",-0.529581511928797,1.29436465269802
"Legislator 136",-1.16708705505245,0.782707939146304
"Legislator 137",-0.560663369479042,1.48135182125177
"Legislator 138",-1.08424476110353,1.4981131865611
"Legislator 139",-1.25000906654641,1.16890447150856
"Legislator 140",-0.921363815583355,0.536747467696746
"Legislator 141",-1.32537967666448,1.38257368477758
"Legislator 142",0.555622446227775,0.124142574451343
"Legislator 143",1.00716531182737,0.598161641896187
"Legislator 144",1.21967316088833,1.16244550476862
"Legislator 145",0.900283949045029,0.503971700257892
"Legislator 146",0.954600318729529,0.773450839858063
"Legislator 147",1.14950945847473,0.663713610907401
"Legislator 148",1.65589740633481,0.480209856456283
"Legislator 149",1.06053340908797,1.01951162892027
"Legislator 150",1.0526803581177,0.644025741553229
"Legislator 151",0.529943652716001,1.68121304680576
"Legislator 152",2.11603396506068,0.715490094537459
"Legislator 153",0.611004194972858,0.677469982390945
"Legislator 154",1.31163749700901,1.3030312712072
"Legislator 155",1.46661161727783,0.382430380756228
"Legislator 156",0.756356371788481,0.53863656804631
"Legislator 157",1.38872631917118,0.414968934053015
"Legislator 158",1.58723374746879,1.80126799536923
"Legislator 159",1.7646697283721,0.41288275538162
"Legislator 160",0.733423277181758,1.64456633830588
"Legislator 161",0.234172828380746,0.740554913974686
"Legislator 162",1.05145340533412,0.995537584003762
"Legislator 163",0.799904779435208,1.41462864452609
