"","D1","D2"
"Legislator 1",-1.16139812881366,1.13052846510077
"Legislator 2",-1.44446171424392,0.95300946335224
"Legislator 3",-1.47241558894111,1.01949065648832
"Legislator 4",-1.03638287890413,0.865645392854488
"Legislator 5",-1.15120142211626,1.1891911661075
"Legislator 6",-1.43282910305904,1.46061347366535
"Legislator 7",-1.28776949689317,0.742886680920526
"Legislator 8",-0.914828821930697,1.29008258819805
"Legislator 9",-1.42238038292617,1.33033543015376
"Legislator 10",-1.4289798145511,0.67756705986062
"Legislator 11",-1.12540922560355,0.614425504359735
"Legislator 12",-1.15992737042812,0.61729222706843
"Legislator 13",-1.00434273289428,0.54461779498245
"Legislator 14",-1.46744115967201,0.992942423823725
"Legislator 15",-0.723595061103437,1.54105554307549
"Legislator 16",-1.16254946044447,1.63235043329719
"Legislator 17",-0.84940785516532,0.309527892448914
"Legislator 18",-0.430542475539391,1.01017327849115
"Legislator 19",-1.90686135883533,0.176963293211427
"Legislator 20",-1.49375096196997,0.382518907688341
"Legislator 21",-1.28893393568831,0.940951416397186
"Legislator 22",-1.64528461644951,0.579318089188346
"Legislator 23",-1.06275439959705,1.76320921743627
"Legislator 24",-1.01441988534559,1.70141131583405
"Legislator 25",-1.04086309550976,0.547429791597734
"Legislator 26",-1.37936631680053,0.893805698750168
"Legislator 27",-0.81115829552129,1.17082282044888
"Legislator 28",-1.36938808347471,1.34503473675648
"Legislator 29",-1.60083247457358,0.517932249020692
"Legislator 30",-1.41922230257105,0.793334548296984
"Legislator 31",-1.51276364348871,1.45656530773672
"Legislator 32",-1.28028035723899,0.601189554854872
"Legislator 33",-1.17668652465842,1.27796842533284
"Legislator 34",-1.7205172668587,0.623800780518936
"Legislator 35",-1.90478090725148,0.869892428931468
"Legislator 36",-1.23417955509629,1.8116127661459
"Legislator 37",-0.629405193718253,0.960888445547626
"Legislator 38",-0.495615353504782,1.30869612822492
"Legislator 39",-1.29607992761279,0.751117923759424
"Legislator 40",-1.5654617015918,0.726570914744165
"Legislator 41",-0.634601998544426,1.02860547659996
"Legislator 42",-0.533568945820288,0.954748087756295
"Legislator 43",-1.40645100476025,1.36543771775432
"Legislator 44",-0.54125394613753,1.13617279134981
"Legislator 45",-1.48152392106191,0.864828414604583
"Legislator 46",-1.14915986272996,0.31286581900442
"Legislator 47",-1.73473594290482,1.02820076188623
"Legislator 48",-0.799698709347238,0.883109414269777
"Legislator 49",-0.717771113389659,1.22002405130528
"Legislator 50",-0.554241941296365,0.965094353214742
"Legislator 51",0.727409889015531,1.71192693241224
"Legislator 52",1.26020974105136,0.713396925957192
"Legislator 53",1.30007407409658,0.804470370967098
"Legislator 54",1.45951796480337,1.17714628424905
"Legislator 55",0.857372223347211,1.28423977314688
"Legislator 56",0.545827348920496,0.937047252257669
"Legislator 57",0.887603990425824,1.02432638895106
"Legislator 58",0.720076812550539,1.69284786914563
"Legislator 59",1.31205215678116,0.605548706988231
"Legislator 60",0.845262770700115,1.35761765946207
"Legislator 61",1.29655425644432,0.609120083049932
"Legislator 62",0.249322905893548,1.58903278001852
"Legislator 63",0.971584954982323,1.40865043591804
"Legislator 64",0.15889509280044,1.81112559947474
"Legislator 65",0.507332348945272,1.69065747845163
"Legislator 66",1.22795393990908,0.581693703482584
"Legislator 67",0.720043834494275,1.29097839659355
"Legislator 68",0.900726984772433,1.23149681047872
"Legislator 69",0.7032321916155,1.20894897065504
"Legislator 70",0.767732121397864,0.767279489978733
"Legislator 71",0.513815697131911,0.834644507479718
"Legislator 72",1.04228671106231,0.505249770479279
"Legislator 73",0.757804065524144,1.57366869816334
"Legislator 74",1.0375360124538,1.37373741467231
"Legislator 75",0.645301062448824,1.55662404757995
"Legislator 76",1.36095274409511,1.15766047673208
"Legislator 77",1.28142168360446,0.797108397362735
"Legislator 78",1.49410287255528,0.790201618251842
"Legislator 79",0.568559107694859,1.35665341375382
"Legislator 80",0.902938358887708,1.56961896106033
"Legislator 81",0.946648798802752,1.54965328844507
"Legislator 82",1.3864710594615,0.72157696308065
