"","D1","D2"
"Legislator 1",-1.34902705960273,1.43659698074514
"Legislator 2",-1.36039295266958,1.53202224037968
"Legislator 3",-1.16932278301054,1.35553868611181
"Legislator 4",-0.983961450183278,0.639283235702651
"Legislator 5",-0.835838989483249,0.840153064256644
"Legislator 6",-1.0904702815436,1.21667964798833
"Legislator 7",-1.08019747920656,0.698719654004878
"Legislator 8",-0.930978825486523,1.48297292403617
"Legislator 9",-1.32755405128257,1.53066386128483
"Legislator 10",-1.28394730098921,0.672547565691232
"Legislator 11",-1.28502032820426,0.878819354623228
"Legislator 12",-1.35255931601556,0.875982422213304
"Legislator 13",-0.93359521146671,0.610180757783522
"Legislator 14",-1.38250633162182,0.937364452539027
"Legislator 15",-0.60890805111773,1.548306094621
"Legislator 16",-0.893124137995415,1.47323500443647
"Legislator 17",-1.15369777228914,0.514492728498886
"Legislator 18",-0.41013783472429,1.15328055207809
"Legislator 19",-2.02743187100255,0.325168636055006
"Legislator 20",-1.61717828682274,0.768380655863997
"Legislator 21",-1.35309840857893,0.893155442544064
"Legislator 22",-1.4642921522471,0.633019769431718
"Legislator 23",-0.942430637850502,1.83061371220416
"Legislator 24",-0.587052386791811,1.38715816709118
"Legislator 25",-1.12653333499434,0.47307772242246
"Legislator 26",-0.812042054910144,0.792256267300831
"Legislator 27",-0.697533228923944,1.03351419696877
"Legislator 28",-1.15705160926813,1.06241736490644
"Legislator 29",-1.43240601195483,0.6359485419391
"Legislator 30",-1.48259656844499,0.942236642143725
"Legislator 31",-1.32682639022235,1.44758938516948
"Legislator 32",-1.11131887104176,0.48319782764136
"Legislator 33",-1.18658049648874,1.27948067441117
"Legislator 34",-1.54813818804981,0.71560387747729
"Legislator 35",-1.52625754235443,0.683579008731641
"Legislator 36",-1.00191428165288,1.93131013121158
"Legislator 37",-0.591409187924387,1.03534013080535
"Legislator 38",-0.425912953212367,1.33728657597051
"Legislator 39",-0.80526973807776,0.804396396841015
"Legislator 40",-1.47900768165334,0.655438570715864
"Legislator 41",-0.671990064670276,1.16334289709461
"Legislator 42",-0.544570458249585,1.04674449055399
"Legislator 43",-1.14000434105583,1.28170594445644
"Legislator 44",-0.405551948807075,1.10520872904806
"Legislator 45",-1.35983480388627,0.890016496935685
"Legislator 46",-0.970690272812842,0.551059386950882
"Legislator 47",-1.27232463198916,0.863972451979624
"Legislator 48",-0.932149979816934,1.27378092659295
"Legislator 49",-0.631915545675691,1.12004225174607
"Legislator 50",-0.657650361828153,1.13429856512704
"Legislator 51",0.827558243635764,1.46207931230821
"Legislator 52",1.87991638937392,0.801936991646987
"Legislator 53",2.52455495795772,0.99008248331674
"Legislator 54",1.52515396469403,1.20150767014671
"Legislator 55",0.707337451035275,1.25024384872645
"Legislator 56",0.635088020138109,0.898388139895641
"Legislator 57",0.978177023951095,1.04659840831157
"Legislator 58",0.842713038484519,1.94358571325051
"Legislator 59",1.66706146462229,1.16846172722864
"Legislator 60",1.03292724464713,1.18009109710959
"Legislator 61",1.4398687710994,0.728574438152825
"Legislator 62",0.280368553180323,1.26121811680159
"Legislator 63",0.938157051498159,1.56564646478763
"Legislator 64",0.363878037690954,1.98098080141393
"Legislator 65",0.736802557001992,1.69424352222435
"Legislator 66",1.70516720970475,0.799402560929926
"Legislator 67",1.08585403952558,1.31678701345478
"Legislator 68",0.856480936504873,1.01272946002062
"Legislator 69",0.791536494782004,1.31218167990712
"Legislator 70",1.07483790794918,0.758382446952819
"Legislator 71",0.679352491860952,0.842501241114056
"Legislator 72",0.967227266549794,0.856789187474185
"Legislator 73",0.926204340584356,1.43319994241113
"Legislator 74",0.93129992742384,1.02966120057896
"Legislator 75",0.994561637384034,1.65505286656967
"Legislator 76",1.62225121033511,0.897264695859523
"Legislator 77",2.11746190295032,1.33887083440974
"Legislator 78",1.88097259103478,1.2241961557877
"Legislator 79",0.907684437599023,1.52464423127061
"Legislator 80",0.947327321361555,1.47837947021141
"Legislator 81",1.15315602247607,1.93394228515659
"Legislator 82",1.90390427338777,0.85349872942052
"Legislator 83",0.878112016133168,1.87465560714714
"Legislator 84",1.17295270080004,1.42732120121922
"Legislator 85",0.816143959739095,1.87799694117393
"Legislator 86",0.681479119506097,1.27691237182108
"Legislator 87",1.77329770652681,1.79054415973207
"Legislator 88",0.666021891145435,1.335921166059
"Legislator 89",1.15734824504472,1.39056215126804
"Legislator 90",1.50284343926809,0.717605267526785
"Legislator 91",1.23003193476726,2.16327427311524
"Legislator 92",1.58829418604692,1.28401258918658
"Legislator 93",1.51989162773453,0.788792651803439
"Legislator 94",2.19336580715956,0.266105505934551
"Legislator 95",-0.461215802547484,-1.37955986742096
"Legislator 96",-1.07446171083506,-0.301571846329554
"Legislator 97",-1.2697407469786,-1.80306116945207
"Legislator 98",-0.45034275024825,-1.83688656324288
"Legislator 99",-0.731368394360345,-1.20578359470461
"Legislator 100",-1.36312081073655,-1.17772853554425
"Legislator 101",-1.07787136739588,-1.51307016574665
"Legislator 102",-1.51499452273207,-1.34357214520155
"Legislator 103",-1.09670643470107,-1.54848240662997
"Legislator 104",-1.38387410919763,-1.19259902170662
"Legislator 105",-0.867666640311754,-1.16360109964531
"Legislator 106",-0.569291183065395,-0.80840249773553
"Legislator 107",-1.34330755648773,-1.79906779964085
"Legislator 108",-1.21399441454357,-1.59571495954591
"Legislator 109",-1.3010954339323,-0.63851354657797
"Legislator 110",-0.730877803600905,-0.858395091712163
"Legislator 111",-1.65097105591324,-0.998996190115489
"Legislator 112",-1.48345119912232,-1.30219933884072
"Legislator 113",-1.1336684941038,-1.47574868547454
"Legislator 114",-1.03320583638386,-1.44950293314811
"Legislator 115",-0.852825809824752,-0.722159004020958
"Legislator 116",-1.43210043709852,-1.37275404996214
"Legislator 117",-1.67065342619788,-0.875166391439795
"Legislator 118",-1.32283490652272,-1.81500426304172
"Legislator 119",-0.86531476913339,-1.16941490699481
"Legislator 120",-1.25013685170913,-1.77135225030298
"Legislator 121",-1.47950309406991,-1.30199365712694
"Legislator 122",-1.29263547402046,-1.76458628189907
"Legislator 123",-1.12143885799391,-1.01385252080097
"Legislator 124",-0.245711256378451,-0.67180221533273
"Legislator 125",-1.04767175073233,-1.48036466860297
"Legislator 126",-1.62284601101493,-0.843895517244227
"Legislator 127",-0.696403327066453,-1.20064538497388
"Legislator 128",-1.64580471315351,-1.23324789323565
"Legislator 129",-1.56530553099333,-1.54221801173826
"Legislator 130",-1.31214558738987,-0.00162711889293281
"Legislator 131",-1.01050531504117,-0.416713210694947
"Legislator 132",-0.673498066811046,-1.1853045803616
"Legislator 133",-1.78838001268712,-1.12534523810608
"Legislator 134",-0.75979243281456,-1.34121820076835
"Legislator 135",-0.774105483006172,-1.38701847665899
"Legislator 136",-1.3298463668438,-0.664746814494421
"Legislator 137",-0.752040610105831,-1.39184915580328
"Legislator 138",-1.49494635469105,-1.36797004703534
"Legislator 139",-1.1144846210433,-0.995503703902615
"Legislator 140",-0.985384438628149,-0.400321220633117
"Legislator 141",-1.33321705663611,-1.15762157775368
"Legislator 142",0.554491403870447,-0.219536696553169
"Legislator 143",0.903316798565976,-0.774674749952566
"Legislator 144",1.05899262322951,-1.39247443058428
"Legislator 145",0.83485237744248,-0.690838213627039
