"","D1","D2"
"Legislator 1",-1.66692275794388,-1.58696963767806
"Legislator 2",-1.40861881991545,-1.43964554999044
"Legislator 3",-1.2904333457356,-1.31918182584855
"Legislator 4",-0.979129703956491,-0.64265371650757
"Legislator 5",-1.39010235707803,-1.12031278907814
"Legislator 6",-1.37568293179569,-1.42122854920142
"Legislator 7",-1.40173848027759,-0.936306712711629
"Legislator 8",-0.895421669901718,-1.329778314738
"Legislator 9",-1.29271080497176,-1.36609155726745
"Legislator 10",-1.67325719000633,-0.754955366447275
"Legislator 11",-1.56711433058127,-1.01320000319305
"Legislator 12",-1.38432484248521,-0.911901290337351
"Legislator 13",-0.947494267882226,-0.658475402194203
"Legislator 14",-1.43497504058354,-0.967425302754158
"Legislator 15",-0.598400131449518,-1.52072323138817
"Legislator 16",-0.988277685247384,-1.38890045191894
"Legislator 17",-1.22281309318817,-0.459417600784052
"Legislator 18",-0.450347464409581,-1.07212340298321
"Legislator 19",-1.88812573497974,-0.255954988476399
"Legislator 20",-1.66371497590257,-0.785866983151269
"Legislator 21",-1.42474037044019,-0.924534388780608
"Legislator 22",-1.62810729725723,-0.744824243259045
"Legislator 23",-1.0066134214194,-1.6801107472823
"Legislator 24",-0.646298724513096,-1.33573040432607
"Legislator 25",-1.16996195722898,-0.479060538693559
"Legislator 26",-0.878455183501461,-0.824302105280338
"Legislator 27",-0.69122362831904,-1.05083646846561
"Legislator 28",-1.22766501787546,-1.02443700904812
"Legislator 29",-1.51461038375887,-0.6036720521214
"Legislator 30",-1.54181213568296,-1.01953934575166
"Legislator 31",-1.58264201398845,-1.5110526447672
"Legislator 32",-1.12965105249671,-0.450429375721144
"Legislator 33",-1.22632907874231,-1.32997775276227
"Legislator 34",-1.49943164086178,-0.606243580639188
"Legislator 35",-1.68285663352679,-0.761467074055908
"Legislator 36",-1.06716693676526,-1.7232606884007
"Legislator 37",-0.739369199429714,-1.06144915522222
"Legislator 38",-0.471353723812194,-1.31083127861309
"Legislator 39",-0.906176953284955,-0.836506853097831
"Legislator 40",-1.55073292136287,-0.658959691124278
"Legislator 41",-0.742597832890912,-1.05363190026279
"Legislator 42",-0.568883856774225,-1.03110692660376
"Legislator 43",-1.39022030986879,-1.34805591182676
"Legislator 44",-0.466112414606582,-1.07731335492526
"Legislator 45",-1.33333223613303,-0.890510401556111
"Legislator 46",-1.23854225662957,-0.433084525651315
"Legislator 47",-1.52861687026578,-1.01654712377279
"Legislator 48",-0.716745041533747,-1.04581615205333
"Legislator 49",-0.751362958191041,-1.11291060053909
"Legislator 50",-0.758392983698255,-1.09019978784739
"Legislator 51",1.11807831643777,-1.72432801786046
"Legislator 52",1.71738266266853,-0.79910744870937
"Legislator 53",1.60035415634304,-0.802414433949714
"Legislator 54",1.35835836514559,-1.0767699147797
"Legislator 55",0.888525925604975,-1.20773901698094
"Legislator 56",0.730266823754771,-0.920707206744916
"Legislator 57",1.0334424606062,-1.11225819579728
"Legislator 58",0.71428555116687,-1.79487663085063
"Legislator 59",1.7603089871506,-1.2533065745123
"Legislator 60",1.08700476245126,-1.19571591249362
"Legislator 61",1.44754668720226,-0.77733412754485
"Legislator 62",0.27533723488301,-1.32175402769347
"Legislator 63",1.18257048223328,-1.7812971846065
"Legislator 64",0.208865468804834,-1.83768852328572
"Legislator 65",0.748103544021322,-1.82857728639208
"Legislator 66",1.50111367784011,-0.796756712526577
"Legislator 67",1.40082553298578,-1.76668458771124
"Legislator 68",0.813909904608923,-1.00045008144658
"Legislator 69",0.817064917120541,-1.58046452544886
"Legislator 70",1.06296034557134,-0.792324871980556
"Legislator 71",0.699053607718114,-0.907814503367344
"Legislator 72",0.920872630206653,-0.790305396637168
"Legislator 73",1.09384055412203,-1.67082695237498
"Legislator 74",1.01441067361954,-1.0843117934041
"Legislator 75",0.745146712573876,-1.43633963877317
"Legislator 76",1.73788379821649,-1.18958093187185
"Legislator 77",2.22922349689226,-1.47691856911416
"Legislator 78",1.60187668073628,-1.09721242296342
"Legislator 79",1.12378701168004,-1.70337594258297
"Legislator 80",1.2429303950043,-1.8439064117688
"Legislator 81",1.08832009851234,-1.60533289967659
"Legislator 82",1.50592587065122,-0.756583135806294
"Legislator 83",0.719613944504216,-1.84105638451201
"Legislator 84",1.19347069045785,-1.48806049780278
"Legislator 85",0.695193350254924,-1.78319849951061
"Legislator 86",0.733599856774321,-1.45557937283056
"Legislator 87",1.85948273861998,-1.92274870573531
"Legislator 88",0.744237582848011,-1.43950464438257
"Legislator 89",1.34211267952925,-1.62180367730759
"Legislator 90",1.42677071074898,-0.740172394031471
"Legislator 91",1.17661307717167,-2.1862733142094
"Legislator 92",1.83956950437482,-1.5965500950223
"Legislator 93",1.61484568934652,-0.802050596603766
"Legislator 94",2.12761645009194,-0.43667662990252
"Legislator 95",-0.421664329126863,1.36998322830232
"Legislator 96",-0.986903641243113,0.435232593968518
"Legislator 97",-1.25355174276939,1.82520806370832
"Legislator 98",-0.336524367581243,1.63239744909189
"Legislator 99",-0.62514985937094,1.19104649734189
"Legislator 100",-1.35263097743338,1.24152838570389
"Legislator 101",-1.15171112845256,1.75141979099211
"Legislator 102",-1.35505276159302,1.2857600683458
"Legislator 103",-1.01373624289568,1.5291195850003
"Legislator 104",-1.3936918211388,1.30436107154517
"Legislator 105",-0.836941125104465,1.1141194645244
"Legislator 106",-0.55293598367777,0.824097861729114
"Legislator 107",-1.16313240246868,1.79670867208381
"Legislator 108",-1.05635094473991,1.55601514508091
"Legislator 109",-1.23539234398567,0.644354326053769
"Legislator 110",-0.738573841565475,0.850143711098745
"Legislator 111",-1.6481341205128,1.10936764366178
"Legislator 112",-1.41393420586518,1.24644971916591
"Legislator 113",-1.26595016123589,1.91544467149363
"Legislator 114",-1.07720941003422,1.51474877349651
"Legislator 115",-0.813504879343658,0.734976287593827
"Legislator 116",-1.57465709380495,1.40827643354366
"Legislator 117",-1.63161904726204,0.916741696524334
"Legislator 118",-1.07553294971879,1.50076261917792
"Legislator 119",-0.812320984668323,1.1813087469323
"Legislator 120",-1.43053519785755,1.97414268538371
"Legislator 121",-1.52417004565973,1.37908376068637
"Legislator 122",-1.10667239584872,1.63064624406819
"Legislator 123",-1.00168448032187,0.975671281031334
"Legislator 124",-0.206506376059569,0.677343730986232
"Legislator 125",-1.24028332717826,1.68400879980189
"Legislator 126",-1.57345699422406,0.908711101167158
"Legislator 127",-0.619228617157631,1.20805888168355
"Legislator 128",-1.44553624819015,1.30025214315937
"Legislator 129",-1.46533196543456,1.37284007248119
"Legislator 130",-1.32300757061882,0.0758182764614794
"Legislator 131",-0.963209155998138,0.466694561180263
"Legislator 132",-0.600526584225405,1.18787711808812
"Legislator 133",-1.68447570177268,1.12054695567513
"Legislator 134",-0.701966539735941,1.39065448656467
"Legislator 135",-0.73259886223825,1.45003004002304
"Legislator 136",-1.31460331217127,0.693300737294931
"Legislator 137",-0.699096708490674,1.44657743114932
"Legislator 138",-1.32403851787535,1.16294454069776
"Legislator 139",-1.03533692446006,1.00930443154982
"Legislator 140",-1.01120883197212,0.469492641902552
"Legislator 141",-1.42960121605789,1.37728451166002
"Legislator 142",0.593718743701062,0.168534564292076
"Legislator 143",0.991104721144799,0.739822351953245
"Legislator 144",1.07168774061005,1.30008301057118
"Legislator 145",0.993428829034032,0.729355613766464
"Legislator 146",0.915973715884159,0.982189285388972
"Legislator 147",0.750155013173409,0.536944896189678
"Legislator 148",1.43723046689354,0.635926931055422
"Legislator 149",1.0082042322959,1.10418274155626
"Legislator 150",0.997622823117356,0.757081997926717
"Legislator 151",0.433427426494542,1.67668714282034
"Legislator 152",2.48532492220831,0.998194146210954
"Legislator 153",0.500638216343381,0.769368473628097
"Legislator 154",1.13484834569968,1.35091979686196
"Legislator 155",1.54834712513607,0.624290720707675
"Legislator 156",0.707876313534213,0.701899451054144
"Legislator 157",1.1878724976672,0.308233237483184
"Legislator 158",1.53266703677285,2.06933222264932
"Legislator 159",2.02959961024332,0.677412582290356
"Legislator 160",0.541028341537678,1.66074843070701
"Legislator 161",0.11519926516483,0.843960632470518
"Legislator 162",0.612306307967165,0.90353830546079
"Legislator 163",0.677003283865565,1.67600271127909
"Legislator 164",2.74566233395792,1.10711225044974
"Legislator 165",1.4739247639955,0.280027037017163
"Legislator 166",1.52867516772262,0.37692970493799
"Legislator 167",1.06605423618919,2.12424426272123
"Legislator 168",1.63455872722901,1.41051868459998
"Legislator 169",1.57090440422634,0.620914632136778
"Legislator 170",0.938453967833514,1.10154301508547
"Legislator 171",0.611191740925275,1.40870386674068
"Legislator 172",0.964325740350902,1.12611279805615
"Legislator 173",1.12239344036128,1.31185504343681
"Legislator 174",0.869683671295353,1.75102957957667
"Legislator 175",0.593067238201236,1.26945682769421
"Legislator 176",0.617329456382087,1.38600394171141
"Legislator 177",1.26176360136349,0.208881241143968
"Legislator 178",1.55057280758305,0.593872539358565
"Legislator 179",1.96532761472685,0.355154492004088
"Legislator 180",1.28456001122743,1.1785061540627
"Legislator 181",0.846578351414665,1.27570816810884
"Legislator 182",1.42499841386245,0.636399657189587
"Legislator 183",2.25891269809319,1.5128645884632
"Legislator 184",0.778598251090909,0.553619051901846
"Legislator 185",1.04450280261242,1.32433853226255
"Legislator 186",2.46324238715589,0.974360218206495
"Legislator 187",0.436097571202536,0.85792987776816
"Legislator 188",1.27034610438108,2.08920008118759
"Legislator 189",0.592945323386127,0.801444530953543
"Legislator 190",1.42619271097996,0.610663201298518
"Legislator 191",1.67104202092668,0.692505668310767
"Legislator 192",0.494197341374413,-0.339261125991244
"Legislator 193",-0.39733273938001,0.126933661860717
"Legislator 194",-0.296214246545439,0.32480621758107
"Legislator 195",0.426505333426552,0.00258425345540964
"Legislator 196",0.0539135122723051,0.172431400331521
"Legislator 197",-0.121368930639533,-0.425629551223684
"Legislator 198",0.248301032317924,0.0970268805308356
"Legislator 199",0.0464424138394695,0.306680083606194
"Legislator 200",-0.0850972317998409,-0.273417440051714
"Legislator 201",-0.305170530858669,-0.0670409337059028
"Legislator 202",-0.288540783611313,-0.0234715867949928
"Legislator 203",0.927150992696273,-0.223424193490776
"Legislator 204",0.417473652852649,-0.180089996743019
"Legislator 205",-0.102538279611644,0.251160061014246
"Legislator 206",0.138512330671397,-0.179174764264851
"Legislator 207",0.812065463077532,0.149712829948394
