"","Discrimination D1","Discrimination D2","Difficulty"
"Vote 1",-2.05116901935824,6.39923803922623,7.00776186192122
"Vote 2",-7.18878757884094,-3.50929723641255,-3.69644416029804
"Vote 3",-6.36846901325215,3.53401694331739,-5.6909484485482
"Vote 4",-12.2592698154604,3.79319312385357,-1.2471640398051
"Vote 5",5.2809161974453,-8.68850648736259,1.55119135225182
"Vote 6",-7.83694991495581,4.63733891159387,-2.85972347909177
"Vote 7",8.40338892592566,-6.7720602095881,6.69437175093132
"Vote 8",-3.20233468967217,-2.11128730671254,5.30021403683052
"Vote 9",-8.09150503573614,-3.82416630927262,-4.24280971881489
"Vote 10",10.7160005584611,0.660115709043996,-6.27346112722386
"Vote 11",-5.61342034140644,-5.83211867794523,6.0145453943373
"Vote 12",5.67052140857675,4.88824632297953,7.67112122900456
"Vote 13",-4.79518637048051,8.90679288064899,1.73834695940423
"Vote 14",-4.19489871400892,12.5007420565732,4.84278744381092
"Vote 15",-3.40461908845823,5.17405925210448,-5.80201334960114
"Vote 16",7.61002662431976,-3.95730926382025,-0.618473459659919
"Vote 17",-8.75960930809342,-0.749054117942231,-4.67589068134135
"Vote 18",8.9401210287219,5.81807584180696,-1.6814791710651
"Vote 19",3.58658892436557,-4.22142151220822,-4.75562645546335
"Vote 20",8.8126210772511,-2.42208168076893,1.07764117900808
"Vote 21",-4.37901930389252,10.7546359920304,-5.59604114306762
"Vote 22",2.50227554832152,12.1204112754957,3.72697593556006
"Vote 23",2.4977420396946,2.06395283506643,6.67318655570388
"Vote 24",-10.0865841958602,-1.0680791432645,1.21489099447647
"Vote 25",-0.669548728384474,10.838925927204,10.0902229681781
"Vote 26",0.914179983785149,10.8091303104784,-0.52637317998823
"Vote 27",6.31801569196034,-1.93923815874336,-0.411289092464991
"Vote 28",-1.68338575865776,-8.72614523838011,-4.51031600133259
"Vote 29",-10.0057593416741,4.0758073187897,-3.60674676193426
"Vote 30",4.2780660763533,-4.19976127916677,5.67404713253497
"Vote 31",2.27298865898187,7.00434478139239,-4.1639153904932
"Vote 32",2.99120028018173,-3.1626239153175,-5.58505013427307
"Vote 33",6.59057503115077,-5.99969377310681,6.08616037890252
"Vote 34",-5.99662497349057,-4.36086057960445,6.32826378638044
"Vote 35",2.97212490064499,-5.85878959944393,5.74730931622961
"Vote 36",-1.33870899802923,5.95043299991576,6.19919932929125
"Vote 37",9.16485696945015,-7.44657409534412,6.62004149673558
"Vote 38",-5.27762066700027,-12.7693056258261,-5.25794538240425
"Vote 39",-9.41419549638319,-0.469350371525653,-0.524949284612206
"Vote 40",-7.83041124257415,-8.70597821626729,1.36545039619943
"Vote 41",-9.90675471748753,1.03791267149834,1.23882156834062
"Vote 42",-0.712643359392597,10.8458456766272,0.75913212518835
"Vote 43",-8.41246493876577,2.44960581051121,4.29796772274487
"Vote 44",-7.9227436393579,-4.57558407531065,-3.7567811487919
"Vote 45",5.34833005714397,7.74544505155977,-4.7711527140489
"Vote 46",0.943894423883694,15.6609576988081,-1.15941282443528
"Vote 47",-7.91061226150431,7.01783800707025,0.757443708409458
"Vote 48",1.88920009255505,6.11961216310801,-1.50848002235857
"Vote 49",-0.916104605629505,8.54142835652913,6.12061400960737
"Vote 50",11.7881870778294,-1.25089945246046,0.279297205054618
