"","D1","D2"
"Legislator 1",-1.60879737253105,1.28201152443063
"Legislator 2",-1.56860343111506,1.15982534158204
"Legislator 3",-1.79136853936073,1.30081623487919
"Legislator 4",-2.00357984599457,0.951291975005239
"Legislator 5",-1.42417148399322,0.882888521332775
"Legislator 6",-1.76029666698824,1.33017325017378
"Legislator 7",-1.23169378349479,0.641586569164957
"Legislator 8",-1.28908377008595,1.35821484947759
"Legislator 9",-1.76370244259932,1.36076115166928
"Legislator 10",-1.47379816711862,0.465474674327526
"Legislator 11",-1.0566160119519,0.453848003395481
"Legislator 12",-1.26645338651423,0.512368999389895
"Legislator 13",-1.10187683792018,0.520145164061583
"Legislator 14",-1.51990606765435,0.726534411715224
"Legislator 15",-0.896420892662813,1.48495931578342
"Legislator 16",-1.30459223492697,1.13835425374928
"Legislator 17",-1.46607395228857,0.380600976973837
"Legislator 18",-0.628300008006859,1.02688834089661
"Legislator 19",-2.16822253514263,0.184783954182895
"Legislator 20",-1.52430247049385,0.435709809253541
"Legislator 21",-1.64308943307589,0.787973716351254
"Legislator 22",-1.63701974448927,0.43515857871151
"Legislator 23",-1.31559725461862,1.72685884175448
"Legislator 24",-0.796996985794962,1.05560353217865
"Legislator 25",-1.26464585649458,0.326126039755686
"Legislator 26",-1.08960772103827,0.544403954498981
"Legislator 27",-0.95418880997835,1.05206201422012
"Legislator 28",-1.4265508530252,0.720915314593827
"Legislator 29",-1.70955124954126,0.478979708459923
"Legislator 30",-1.65592988883023,0.765217460987107
"Legislator 31",-1.50089545098778,1.08267231017005
"Legislator 32",-1.33351797241449,0.293954671504629
"Legislator 33",-1.58243677058148,1.32022498521861
"Legislator 34",-1.56308579120901,0.399140999015103
"Legislator 35",-1.362147163972,0.366371487626293
"Legislator 36",-1.65549095092699,1.93414300961301
"Legislator 37",-0.96297279762282,0.974090351144798
"Legislator 38",-0.699874677443445,1.36842010217138
"Legislator 39",-0.978227939425963,0.66730710887411
"Legislator 40",-1.91881988235052,0.483032945276842
"Legislator 41",-0.968223394465421,1.06064018476518
"Legislator 42",-0.760711316936043,0.986252150460102
"Legislator 43",-1.29816362741119,1.10588345789325
"Legislator 44",-0.652434543297502,1.06773795859118
"Legislator 45",-1.47241543749408,0.762541592969144
"Legislator 46",-1.30313101243518,0.351961015295482
"Legislator 47",-1.63044851066923,0.769190717931485
"Legislator 48",-1.27327054245138,1.43841455135767
"Legislator 49",-0.793687353893522,1.04976054767273
"Legislator 50",-0.919515543582491,1.01519401242984
"Legislator 51",0.705775565815434,1.74577820340228
"Legislator 52",1.21853501222811,0.836843299050268
"Legislator 53",1.46948705613451,1.05314413143434
"Legislator 54",1.01000484481599,1.09850417779177
"Legislator 55",0.540428350933269,1.23800643971585
"Legislator 56",0.430127944833537,0.947890865615982
"Legislator 57",0.725347255393648,1.11257483649995
"Legislator 58",0.361334430223587,2.15911800959872
"Legislator 59",1.18874361587839,1.15706008561699
"Legislator 60",0.704515441454408,1.06312133631323
"Legislator 61",1.38761416521709,0.87671733855702
"Legislator 62",-0.0532353559624301,1.41629915542605
"Legislator 63",0.800825687562638,2.08798451058621
"Legislator 64",-0.127978768824523,1.92082301842215
"Legislator 65",0.391158647728568,1.86566332602288
"Legislator 66",1.22789658901629,0.875098074016821
"Legislator 67",1.00602374972374,1.84127264905377
"Legislator 68",0.394374034651137,1.26731363928252
"Legislator 69",0.32523352338084,1.44859585681278
"Legislator 70",0.826904024901152,0.864749752041721
"Legislator 71",0.517586262076012,1.00332480036694
"Legislator 72",0.695469002169222,0.814688564548546
"Legislator 73",0.668894454453501,1.65732174926208
"Legislator 74",0.794535487585192,1.35315790091633
"Legislator 75",0.414701959386457,1.44458514184888
"Legislator 76",1.57505635450072,1.49087630861535
"Legislator 77",1.33941334946668,1.19371520029436
"Legislator 78",1.31413021329413,1.40840552861421
"Legislator 79",0.481971232382645,1.48993358837334
"Legislator 80",0.416736122959508,1.61895213930608
"Legislator 81",0.919416240992577,1.83180223767162
"Legislator 82",1.29952049989675,0.72587714381098
"Legislator 83",0.2905740100418,1.7003781902513
"Legislator 84",0.806590192895334,1.46208883655767
"Legislator 85",0.399327597811198,1.53320575195975
"Legislator 86",0.389436254247036,1.45584191292622
"Legislator 87",1.39598781486061,1.93917224468844
"Legislator 88",0.359600658250283,1.39348978304149
"Legislator 89",0.841930005323096,1.54028055524453
"Legislator 90",1.26968886555048,0.821123309202178
"Legislator 91",0.925622162065514,2.47731588537941
"Legislator 92",1.39021538905827,1.59396695844992
"Legislator 93",1.38330155707005,1.0513870182343
"Legislator 94",2.1356786826503,0.731193512145188
"Legislator 95",-0.203488814251648,-1.22533733771471
"Legislator 96",-1.0511120421713,-0.478499141730827
"Legislator 97",-0.946924116984107,-1.70566915610809
"Legislator 98",-0.20037096030997,-1.55341557440494
"Legislator 99",-0.550363809381431,-1.4000405220589
"Legislator 100",-1.28407636760024,-1.36318605594644
"Legislator 101",-0.778106228577299,-1.80639020957979
"Legislator 102",-1.11250659301429,-1.24512433963785
"Legislator 103",-0.976867378112438,-1.36089815358916
"Legislator 104",-1.32650963604627,-1.46736147115328
"Legislator 105",-0.692207281769592,-1.14612152839971
"Legislator 106",-0.505967642136491,-0.867103205729098
"Legislator 107",-0.903465688693571,-1.57031414508599
"Legislator 108",-0.934055328609663,-1.89414022602626
"Legislator 109",-1.17996934662328,-0.768030241217355
"Legislator 110",-0.533173678373217,-0.879112684466567
"Legislator 111",-1.55944897532246,-1.20562581720991
"Legislator 112",-1.38737859858728,-1.51681201975706
"Legislator 113",-0.896799599044092,-1.54278999493767
"Legislator 114",-0.809883858891963,-1.44901537302878
"Legislator 115",-0.802945418983049,-0.823766920644522
"Legislator 116",-1.38247541742569,-1.53208294396757
"Legislator 117",-1.50202780458208,-0.993559058804578
"Legislator 118",-0.827907778964713,-1.5850143913116
"Legislator 119",-0.679063917994457,-1.24819132387238
"Legislator 120",-0.862759137727254,-1.59911388137958
"Legislator 121",-1.1124830576424,-1.21798205895669
"Legislator 122",-0.948221614586425,-1.70550964246579
"Legislator 123",-0.935697012907009,-1.059326374767
"Legislator 124",-0.237382978941188,-0.614322890298344
"Legislator 125",-0.897924948904996,-1.60946651370705
"Legislator 126",-1.46962965921469,-0.930339594878745
"Legislator 127",-0.524818859013751,-1.15700052789366
"Legislator 128",-1.51421937493193,-1.73910262854526
"Legislator 129",-1.27708069392361,-1.4052566686352
"Legislator 130",-1.74643749289646,-0.15232470570774
