,x,y
0,-0.19759829989592512,0.6100309940123049
1,-0.11025829755479441,0.6842400656807319
2,-0.15442065298959867,0.33897872639100474
3,-0.46432025241213587,0.45240259635619445
4,-0.25906982684164515,0.46118902333716905
6,-0.24687480642316012,0.7231699003531153
7,-0.19546921468463538,0.5990649694810255
8,-0.10955637967295907,0.713618675107386
10,-0.39664318836988244,0.30282282102194114
11,-0.21684928787537014,0.43306522748012666
13,-0.258489773677985,0.6050809712363979
14,-0.3123289519624513,0.44508311011432966
15,-0.2675221500900612,0.22407514155157918
17,-0.09582615474540765,0.5247446134953888
18,0.012183641167590131,0.7376882390975639
19,-0.07636297887684611,0.38162237764574486
20,-0.05238180563163332,0.3449326326214096
21,-0.21167160687065475,0.8028006057302993
22,-0.32580918533442094,0.16507434804788043
23,-0.340092013160878,0.44210949725932225
24,-0.43269244056127043,0.28135586693304715
25,-0.5664715983080564,0.10056745062128992
28,-0.01008072445599358,0.45845027292011203
29,0.004191915404623522,0.15265242687931413
30,-0.3809929338588928,0.399057916841526
31,-0.07013090649165371,0.3273083757174278
32,-0.0035206301307666465,0.275991844975928
33,-0.2526874028320932,0.3678982933213022
34,-0.03139961862756865,0.7175655500660209
35,-0.48634209343269974,0.37910905161590736
36,-0.19434144991358687,0.566016584689549
39,-0.23750955090387857,0.3623432375915458
40,-0.2513886461300699,0.4178402603866715
41,-0.4034040968676536,0.7657923017790476
42,-0.4822294114866877,0.4560332906004081
43,-0.19364194384334027,0.2707042236812237
44,0.06219463174409039,0.41875140420042123
46,0.04921191039352457,0.36410183747090386
47,-0.3452337508760173,0.27267680054601096
48,-0.5016781074757594,0.16398432773696342
49,0.11241763000602324,0.4648719923829125
50,-0.1612027641843388,0.1471790361919428
51,-0.2571725652332725,0.6136323875947512
53,-0.014586348278271093,0.5210138117875189
54,-0.4529366205399151,0.7120511059714327
55,-0.2922441071581337,0.28081677651505654
56,-0.19654915589020758,0.4010364603972902
57,-0.1336982234930665,0.6194311689560468
58,-0.095032174797748,0.2521447857718142
59,-0.47623222316295616,0.28556430743326344
60,0.44611019852041,-0.05437887323693422
61,0.43138351412013204,0.08330883968835295
62,0.3702966313351303,0.03362167422523754
63,0.7930746015795677,0.22164431576306315
64,0.35465097744856955,0.0565966475433963
65,0.22770417434440238,0.06512334430542595
66,0.47470739748990587,0.250933646420167
68,0.29784881096856586,0.30065362771923104
69,0.6260427388148436,0.11131844951258665
70,0.5260250785437764,0.07711460125668766
72,0.48657758245124183,0.02258306916326952
74,0.43321697852210345,0.0490757709732337
75,0.6032126043885642,0.09537867483329968
76,0.2816342716110901,0.22577998822910658
79,0.4252078429564464,0.6688871738052156
80,0.6418913962634982,-0.021087867759287227
81,0.5130628865906997,0.14696673576720887
82,0.3214054646361714,0.4664886929025433
83,0.38231743409131536,0.4301965140546727
84,0.512040031485387,-0.09857135225965576
85,0.4118643830695396,0.055895159953551536
86,0.7060063394024295,-0.15259301213227078
88,0.515832600612569,0.09105418388421586
89,0.5622110209395272,0.040052658418955195
92,0.5754844434065607,0.27348118748909966
96,0.666027859613261,0.07880956003358072
99,0.6968871165044627,0.47690613056298514
100,0.7716713823019257,-0.016854366130746815
101,0.39473025284160207,0.07858108023705672
102,0.3460009254345085,0.10665261176286751
104,0.581870553426063,0.31618245330578615
105,0.5237404274696953,0.04554526074018837
106,0.7019987069656214,0.2551374772022769
108,0.5021125160919196,-0.042046921064641495
109,0.46738601678168057,0.16001220057679846
110,0.5306687737810885,-0.012273084609504084
111,0.5672928459868825,0.0836180564091244
112,0.32797717275207033,0.2920073515954296
113,0.3925597828022511,0.21385036255712084
114,0.47805059914985476,0.16938914127806787
115,0.6129851225412289,-0.049949719576371586
117,0.515665274921353,0.43082628195401923
118,0.6448608327901181,0.22900037268965728
119,0.6793594558102384,-0.1506770773384984
120,-0.43996843165704647,-0.5470753012664549
121,-0.20724600032341323,0.04662581242309672
123,-0.3128477949255943,-0.5247149075816617
124,-0.4261187206099246,-0.356765845072913
125,-0.2732413633520624,-0.08282971377972147
127,-0.5281715745628751,-0.1990657723392395
128,-0.5943022972332859,-0.1590722798607979
129,-0.36398193841627424,-0.05835664493274724
130,-0.652982194678029,-0.202672628041232
131,-0.3285017280967092,-0.14139770656829473
132,-0.5663523492813923,-0.4124962821526152
133,-0.29806753636170863,-0.16633759613927232
134,-0.29064305440615745,-0.3941447793916532
135,-0.41403785367292534,-0.18344171617117883
136,-0.5500956980877062,-0.02823509672576699
137,-0.2685184838328193,-0.5315062857462967
139,-0.7551838811947258,-0.028471478190609783
140,-0.48661069319815575,-0.17816905729659868
141,-0.27584809884884165,-0.2962348216653847
142,-0.3495800866516085,-0.5520069490108169
143,-0.3354229313140249,-0.06881812182049513
144,-0.6612907040723256,-0.12350027454282268
146,-0.40486101904537963,0.10635280794190824
147,-0.5262230765762492,-0.11432395116872525
148,-0.3877246143379849,-0.3703977802738497
149,-0.5566503872090803,-0.36376965301348835
150,-0.308022753795282,-0.2356799520478466
151,-0.6280729246899746,-0.27980528805750043
152,-0.30380917102072086,-0.4304658470811574
153,-0.17788256623928123,-0.18986382764736975
154,-0.4650389160279062,-0.11457927716956093
155,-0.5079355728148128,-0.08290790674176961
157,-0.5151342184238688,-0.5651151859056326
159,-0.6778496398192858,-0.3342694764516853
160,-0.4763939088344084,-0.21762572337028252
161,-0.5604339455999005,0.2591108904518995
162,-0.2702740721767026,-0.2382101225732044
164,-0.22088735122670689,-0.23937264305226943
165,-0.6536756162272964,-0.085169568442733
166,-0.6071055207717673,-0.3283360658279509
169,-0.32680037427759456,-0.42685287639215463
170,-0.515028177382561,-0.2568606972829957
172,-0.626408576308233,-0.41569612487139357
173,-0.7128986118171899,0.037501133555526124
175,-0.44718772431485704,-0.19253677386716553
176,-0.1681338060808751,-0.26285069135154887
179,-0.4100440704222871,-0.17202281319483811
181,-0.009718885550358434,-0.24617235395389667
182,0.3643324877706885,-0.3115384077490833
183,0.21753306318107407,-0.4236282764687734
184,0.15946113041121118,-0.16821687332958923
185,0.23128254265625986,-0.1975679705760805
186,0.1454147002996696,-0.3906890746853889
188,0.25630361879920577,-0.47792200646178157
189,0.20018347506842055,-0.5181581909782094
190,0.23323826691797814,-0.25581720145796133
191,-0.015286446588920975,-0.2669020884923062
192,0.6445355149951015,-0.3753928774778335
193,-0.05104818835323086,-0.35249650862218046
195,0.05529527006348068,-0.18299112698076175
196,0.02495462713682553,-0.279142975684661
197,0.2735014702506453,-0.3038966159081576
199,0.31614639157366287,-0.17981435268952375
200,0.04870272941341667,-0.6626554163211965
201,0.36150474093327944,-0.2693160507130246
202,-0.06489413651921336,-0.4667192993503346
203,-0.10724503742434746,-0.16988538128722966
204,0.13346291136304417,-0.5562073251835506
205,-0.05459566370532797,-0.3354594138562169
207,0.3348260826652437,-0.3202569015676964
208,0.5870133478398353,-0.3536480098184744
