,x,y
0,-8.195754091549677,-10.961072328334748
1,-9.195857887777551,-11.041835114484947
2,-8.717076953820042,-11.552881130227096
3,-8.317835576896313,-7.704009543751791
4,-9.92723038058497,-10.446065506509804
6,-8.535059459730043,-10.07005491277696
7,-8.649395053494715,-8.13795889756183
8,-7.592714184860657,-12.785558791360856
10,-8.953817593833564,-11.771823844926962
11,-9.00872059515041,-6.784225726830822
13,-8.561452496633883,-6.882116862940514
14,-9.299709876553791,-7.535280626541642
15,-8.450901662020936,-7.071624312247264
17,-9.520393199541292,-8.516756982400928
18,-11.152227095643271,-11.114495462466452
19,-8.074461650501403,-10.999110869571847
20,-9.731338523859232,-5.752951276266836
21,-5.091318246079091,-10.959374596071433
22,-11.717225150160106,-8.869261709553799
23,-11.28238284030436,-7.409118706897221
24,-9.705122250483315,-8.35769418255202
25,-10.810283844818215,-8.082757302063092
28,-6.507738273983897,-12.572214277942857
29,-5.743060681243301,-9.969906983576509
30,-9.838628643261963,-6.788461660259113
31,-8.432684795211998,-8.049914662066625
32,-6.149292751196876,-11.090064821051545
33,-9.716437598319809,-9.062077924912245
34,-10.918329633411437,-7.94937766075575
35,-9.0854880868252,-9.21161182305069
36,-9.442144832121862,-10.535829869940907
39,-9.741954978655043,-6.549240587330415
40,-7.625887651804601,-11.362143110002673
41,-11.095814679828782,-8.441993361633877
42,-10.472974736471839,-6.332683357037399
43,-7.357784694473381,-12.229999862862053
44,-6.72520132507558,-10.136352570208885
46,-4.928520695681346,-11.676855385308945
47,-7.727548930834,-8.47077943915657
48,-11.457716006388633,-8.039761711373716
49,-6.6200387893932,-10.611241748878372
50,-5.467201812064543,-9.98042202187957
51,-8.481428442295355,-11.544572916878634
53,-4.957683923349653,-10.612929212309206
54,-10.100907849622518,-9.933117432453889
55,-10.78907326368431,-6.7897590173074205
56,-10.071640423101796,-9.166160726991718
57,-6.134572894747528,-11.61729152513828
58,-6.121298171117797,-10.472098099339856
59,-6.15475254168856,-11.208014927744744
60,13.337710626949798,-5.057677591883392
61,11.689940041090862,0.07789325366805602
62,12.832589222369366,-0.059551936656818544
63,10.880069102809522,-1.0547270763431111
64,10.994114622208695,-5.460419522499425
65,10.829395234266368,-3.6698849903619855
66,12.321052772476468,-3.1657494764573473
68,12.582784821181171,-6.484394917089959
69,13.150407850632714,-1.1259162883570575
70,11.588129111295995,-3.194475130792858
72,13.099627487801577,0.1884796573456864
74,13.10051432398291,-7.346388475519168
75,11.84306007038744,-6.358450775087319
76,12.224142069900422,-7.70204112355289
79,12.280685604473584,-5.222173912450152
80,13.180987601629065,-0.08078538700383343
81,13.043407748454992,-4.11182956793343
82,11.193228277759708,-5.547612385830491
83,11.074615360692945,-5.818759275256271
84,11.395047418228186,-1.6734518176603481
85,10.747068774061768,-4.177141898726755
86,11.055958501353668,-2.5947560015988884
88,13.982784199411938,-5.097143315296459
89,11.92241142540703,-3.558927339324063
92,11.731330419939209,-4.899463376733008
96,12.307652417505949,-1.3762738933058334
99,12.925717354865958,-1.1986986062975356
100,12.361547423080301,-1.9702969614757568
101,13.072710854200757,-6.096257881491708
102,12.633761735974367,-5.3601260197736655
104,12.645773493676822,-4.221885838135055
105,12.255290259190694,0.21535997859924394
106,12.682882283761547,-6.380246824736477
108,12.716347736787892,-3.6947618434115745
109,12.17401401904686,-5.769139598531003
110,11.450843288386066,-6.1288581783179295
111,13.677614233541664,-2.5244182601832375
112,11.510134366209224,-4.695718010839087
113,13.516304065311385,-3.771900559787986
114,11.850097545228586,0.4894157786719131
115,13.563727505259958,-5.723988938933223
117,11.854788867089397,-0.6870941208617026
118,12.358379181669019,-0.2474862361845056
119,10.673090946095757,0.5578564147564392
120,-8.082414691950305,8.424252520215106
121,-8.880871838968908,4.353585566205149
123,-11.0364915448874,8.728637858241553
124,-11.391005153188283,12.196726621636815
125,-11.755281568653958,11.450485574502553
127,-13.216145821608785,9.004339351333794
128,-10.877322283707768,10.195397725680278
129,-13.08650300700947,7.074699340757409
130,-12.01114218849216,8.549105000847465
131,-13.443451731816305,8.613647807939554
132,-12.475693893708437,9.669799713879808
133,-9.108598233809964,7.355795535431903
134,-11.55604326875938,9.036840696598766
135,-10.714971104604022,10.748947685631768
136,-10.819961702323083,5.542087474949767
137,-9.199093626400993,7.557728890153072
139,-11.405066427225607,10.272528576745843
140,-11.66358936747704,7.392965487453021
141,-11.116399753178671,9.363990720145136
142,-10.328432040014828,8.80072456871553
143,-10.156161818405225,6.607886368262481
144,-13.177181678840665,7.976187186579569
146,-13.45999454450403,11.235572353074147
147,-11.467570172604566,9.233595939362264
148,-12.566523092038548,9.939009505923973
149,-10.908873870730584,8.358417182419142
150,-12.432956144062587,7.192728898209683
151,-12.285082178232166,8.659691472105742
152,-14.022212833969482,9.215398088457368
153,-7.202772245878604,6.43030758713606
154,-10.9231272197511,7.9927240185748705
155,-13.113166845886509,11.462952664055479
157,-12.180885636502953,10.163402561812008
159,-11.198218586295596,6.877499743676785
160,-12.872215262370124,8.218601320269975
161,-10.033211453552877,-3.9642914994294918
162,-8.895077740838948,4.355588031467224
164,-11.823022736868495,11.138903874878345
165,-10.055397519953813,7.435908976703328
166,-10.570733829576433,10.394158417754003
169,-10.004986247334275,9.741700544028376
170,-10.991478964001656,5.5956425370291205
172,-10.060724773360793,10.010574797428937
173,-11.655609084795742,6.6669625082797745
175,-13.548537108110684,9.908303380122456
176,-8.40262311818122,4.138602771809597
179,-12.840676839497505,10.531624931897042
181,3.0679602149198186,2.6183241896924976
182,7.278243172347371,8.415704880757565
183,6.263190733717464,10.579581666015097
184,7.399763870705162,8.443771874335102
185,6.470340161843998,9.31675708860695
186,6.582522225819706,7.294315317596302
188,8.608242502759294,7.90489046033027
189,6.138379803966523,9.474968282926929
190,7.664839388125818,8.104669293688291
191,3.9619161059201193,12.603981442805434
192,10.684995695396502,8.132506655551193
193,4.379433775034032,9.474487866873627
195,6.30687962637581,10.813317386769102
196,9.569543467078098,7.002156055337123
197,5.444880253794317,8.42228909643407
199,9.453272014325547,5.9625018554742555
200,6.133852119511559,12.391445870668916
201,9.863795276357694,7.329647092578916
202,3.9617273443411753,12.61543657828516
203,2.9269181991143434,9.119881280289128
204,5.335259958789939,9.261687908954473
205,4.620122663019606,12.531642728643758
207,10.650481326845634,8.180902278435875
208,9.873997727032652,5.500242116255531
209,8.967597535891134,6.9124358377646615
210,4.647154007422152,12.773785437744195
211,8.043150767549758,10.408756611069713
212,9.193692730670834,5.998734622565191
213,6.251730625955408,10.106208299241091
214,4.58235000476823,10.865768734282899
215,6.820719141096336,10.003305675207022
217,5.643505514313303,10.652294880116465
219,4.747276015640932,12.264107737498648
221,3.897486278369842,10.757202665963826
222,4.757010702657077,11.28897140878218
223,9.646215997007133,5.270905633023148
225,9.929286474972194,6.33127347041847
226,11.1599672948359,6.143126335128359
227,7.1292939436962515,10.537509914622994
228,5.115500548343085,10.188915587718634
229,9.294248832142616,6.699335589199211
