,x,y
0,0.8334115,1.0796444
1,0.90741205,0.986841
2,0.5697133,0.8080291
3,0.36357433,1.3437836
4,0.9691365,1.0253665
6,1.0050734,1.4241672
7,0.81471366,1.2157214
8,0.9023325,1.0377452
10,0.26126775,1.1826806
11,0.76928836,1.0315001
13,0.8814383,1.6155949
14,0.78702676,1.1388719
15,0.6310994,0.9942128
17,0.9064135,0.97617286
18,1.2409054,0.8107426
19,1.001118,0.7201
20,0.5757163,0.73295784
21,1.1937823,1.2737682
22,-0.09233033,1.0249951
23,0.69512016,1.4950643
24,0.30449367,1.3354921
25,-0.14298579,1.1727588
28,1.0824605,0.5434792
29,0.35334307,0.23421544
30,0.7432666,1.3790295
31,0.5811767,0.737803
32,0.95266074,0.54878926
33,0.33542636,1.0398645
34,0.9698178,1.0843925
35,0.16891477,1.5050337
36,0.8207169,1.0872908
39,0.30591092,1.0260227
40,0.77235854,1.4174929
41,1.0622292,1.495327
42,0.43633705,1.5453799
43,0.5606477,0.7489886
44,1.1162989,0.52187085
46,0.7360938,0.49182796
47,0.5878279,1.1440895
48,0.19129914,1.190269
49,1.1459001,0.6708482
50,0.16379458,0.490323
51,0.949782,1.3178127
53,1.0178111,0.7451555
54,0.82939994,1.6801891
55,0.45094082,0.8746678
56,0.5963028,0.9730727
57,0.9068502,1.0379381
58,0.56954336,0.73236537
59,0.29816598,1.1727362
60,0.67355025,-1.1081929
61,1.0531065,-1.0928452
62,0.85533607,-0.855509
63,1.1578004,-1.1784484
64,0.91867447,-0.713851
65,0.58596116,-0.5169702
66,1.2299265,-0.79878587
68,1.3247635,-0.5889094
69,1.3344375,-1.1059514
70,1.0455247,-1.0546165
72,0.75418437,-0.9694737
74,0.7208894,-0.7882317
75,1.1684896,-1.1644764
76,1.311342,-0.40819222
79,1.8568683,-0.22022036
80,0.70861804,-1.2875195
81,0.91830456,-1.1311082
82,1.3316731,-0.3264476
83,1.1359683,-0.31588
84,0.8163048,-1.2011263
85,0.8816732,-0.9123675
86,0.5659015,-1.51547
88,1.0438484,-1.012872
89,0.9779505,-1.0738232
92,1.3293939,-0.7708218
96,0.9443681,-1.4913414
99,1.8371564,-1.0812035
100,0.94155365,-1.7628388
101,1.0545763,-0.93157554
102,1.0290763,-0.7754928
104,1.2792269,-0.9433879
105,1.021138,-1.1694915
106,1.4407868,-0.89091027
108,0.7156281,-1.0190487
