"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",27,1,2,102,0.934641718864441,0.896551724137931,-0.45212909579277,0.647538363933563,0.507183849811554,-0.301808536052704,18.5498104095459,0.660748600959778,0.579630792140961
"2",108,3,0,40,0.881801128387451,0.930232558139535,-0.225133910775185,-0.442667692899704,-0.435002893209457,-0.182615011930466,18.5498104095459,0.660748600959778,0.579630792140961
"3",102,1,1,33,0.943373024463654,0.941176470588235,-1.4915679693222,0.00727671198546886,-0.491567969322205,-0.178857326507568,18.5498104095459,0.660748600959778,0.579630792140961
"4",76,0,0,66,0.983328640460968,1,-1.16442155838013,-0.340999811887741,-0.164421558380127,0.0610676109790802,18.5498104095459,0.660748600959778,0.579630792140961
"5",60,12,5,62,0.741349577903748,0.738461538461539,0.192238375544548,-0.222961872816086,-0.181474640965462,-0.00860613584518433,18.5498104095459,0.660748600959778,0.579630792140961
"6",90,0,2,57,0.924771904945374,0.964912280701754,-1.2720742225647,0.0226070452481508,-0.272074162960052,-0.277275830507278,18.5498104095459,0.660748600959778,0.579630792140961
"7",39,1,0,94,0.959184885025024,0.974358974358974,1.50639390945435,-0.229183793067932,-0.50639396905899,-0.367942243814468,18.5498104095459,0.660748600959778,0.579630792140961
"8",17,4,0,116,0.92403918504715,0.764705882352941,-0.178781509399414,-1.50144493579865,0.576150953769684,0.718966484069824,18.5498104095459,0.660748600959778,0.579630792140961
"9",112,4,0,37,0.873076617717743,0.902439024390244,-0.238626033067703,-0.426799088716507,-0.461840063333511,-0.148089408874512,18.5498104095459,0.660748600959778,0.579630792140961
"10",91,2,1,51,0.913057208061218,0.943396226415094,0.571859896183014,0.366290956735611,0.181466281414032,0.266739726066589,18.5498104095459,0.660748600959778,0.579630792140961
"11",34,0,1,106,0.929544270038605,0.971428571428571,-0.0999100282788277,-1.59343135356903,0.797355949878693,0.555392861366272,18.5498104095459,0.660748600959778,0.579630792140961
"12",23,3,0,125,0.932991683483124,0.869565217391304,0.164144113659859,1.20596933364868,-0.394396871328354,-0.514101445674896,18.5498104095459,0.660748600959778,0.579630792140961
"13",55,1,9,89,0.786226093769073,0.84375,-0.235039055347443,0.271944910287857,0.139084473252296,0.0386573225259781,18.5498104095459,0.660748600959778,0.579630792140961
"14",40,2,4,97,0.857367932796478,0.863636363636364,-0.185427442193031,0.463364005088806,0.380749762058258,-0.177591860294342,18.5498104095459,0.660748600959778,0.579630792140961
"15",112,0,0,24,0.990577161312103,1,-1.50336730480194,0.930068612098694,-0.612107157707214,0.217104002833366,18.5498104095459,0.660748600959778,0.579630792140961
"16",70,2,0,60,0.913595259189606,0.967741935483871,1.00933182239532,-0.14177493751049,-0.00933182705193758,0.0804419368505478,18.5498104095459,0.660748600959778,0.579630792140961
"17",104,6,2,46,0.850180149078369,0.846153846153846,-0.350649625062943,-0.298387944698334,-0.39612603187561,-0.0440128371119499,18.5498104095459,0.660748600959778,0.579630792140961
"18",76,10,3,49,0.780981838703156,0.779661016949153,0.132120653986931,0.421968132257462,0.052426241338253,0.0523731596767902,18.5498104095459,0.660748600959778,0.579630792140961
"19",112,0,0,29,0.983574569225311,1,1.41658425331116,-0.565807104110718,0.416584223508835,-0.0903062894940376,18.5498104095459,0.660748600959778,0.579630792140961
"20",64,1,0,76,0.966619253158569,0.984375,1.131596326828,0.306109577417374,-0.131596386432648,0.00386949116364121,18.5498104095459,0.660748600959778,0.579630792140961
"21",103,5,2,41,0.823306143283844,0.847826086956522,-0.226480841636658,0.349833905696869,-0.512665569782257,0.155782803893089,18.5498104095459,0.660748600959778,0.579630792140961
"22",54,0,1,68,0.947337508201599,0.981818181818182,-0.0640401318669319,1.67202138900757,0.375611662864685,-0.122753500938416,18.5498104095459,0.660748600959778,0.579630792140961
"23",6,12,0,128,0.924412965774536,-1,0.350000023841858,0.569545269012451,-0.570724487304688,-0.513509392738342,18.5498104095459,0.660748600959778,0.579630792140961
"24",67,2,0,72,0.966870248317719,0.970149253731343,-1.06788575649261,-0.638132393360138,0.0678857266902924,-0.00226421118713915,18.5498104095459,0.660748600959778,0.579630792140961
"25",36,2,1,109,0.914908826351166,0.918918918918919,-0.195994168519974,0.912297308444977,0.615841448307037,-0.418092280626297,18.5498104095459,0.660748600959778,0.579630792140961
"26",79,0,2,67,0.944553852081299,0.970149253731343,-0.0533342361450195,1.61539041996002,-0.189415767788887,0.0418119877576828,18.5498104095459,0.660748600959778,0.579630792140961
"27",66,2,0,73,0.9475377202034,0.96969696969697,1.03404271602631,0.113961331546307,-0.0340426787734032,0.241599604487419,18.5498104095459,0.660748600959778,0.579630792140961
"28",83,0,2,54,0.940763294696808,0.962962962962963,0.0696548894047737,-1.68380534648895,0.58625465631485,-0.252953797578812,18.5498104095459,0.660748600959778,0.579630792140961
