"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",29,1,3,161,0.91958075761795,0.875,-0.340960413217545,0.710537850856781,0.512169182300568,-0.376161307096481,15.846791267395,0.747189402580261,0.562346696853638
"2",126,6,1,52,0.841555058956146,0.879310344827586,-0.197220236063004,-0.500832438468933,-0.465199202299118,-0.140918806195259,15.846791267395,0.747189402580261,0.562346696853638
"3",137,2,3,52,0.940426051616669,0.907407407407407,-1.32254421710968,-0.0405669845640659,-0.497302711009979,-0.218268528580666,15.846791267395,0.747189402580261,0.562346696853638
"4",105,0,3,80,0.95515912771225,0.9625,-1.13439428806305,-0.315547317266464,-0.134394273161888,-0.210456877946854,15.846791267395,0.747189402580261,0.562346696853638
"5",86,15,7,91,0.749485015869141,0.763440860215054,0.225649699568748,-0.253682285547256,-0.186134859919548,0.0457091480493546,15.846791267395,0.747189402580261,0.562346696853638
"6",119,2,0,71,0.934492290019989,0.972602739726027,-1.28249597549438,-0.0426197685301304,-0.282496005296707,-0.33096981048584,15.846791267395,0.747189402580261,0.562346696853638
"7",48,0,1,136,0.950512230396271,0.979591836734694,1.38611745834351,-0.15710186958313,-0.500179946422577,-0.460279881954193,15.846791267395,0.747189402580261,0.562346696853638
"8",25,7,0,154,0.901506185531616,0.72,-0.153367951512337,-1.53392279148102,0.409250974655151,0.801134169101715,15.846791267395,0.747189402580261,0.562346696853638
"9",140,4,1,50,0.850361227989197,0.907407407407407,-0.204347997903824,-0.526980638504028,-0.509478271007538,-0.132602170109749,15.846791267395,0.747189402580261,0.562346696853638
"10",120,5,4,65,0.8812655210495,0.871428571428571,0.435042709112167,0.415832102298737,0.128207579255104,0.244999080896378,15.846791267395,0.747189402580261,0.562346696853638
"11",46,0,4,145,0.926270127296448,0.92,-0.0924213752150536,-1.59907805919647,0.713752686977386,0.578333735466003,15.846791267395,0.747189402580261,0.562346696853638
"12",31,8,2,153,0.874184608459473,0.696969696969697,0.160312056541443,0.89618593454361,-0.57014924287796,-0.412187993526459,15.846791267395,0.747189402580261,0.562346696853638
"13",69,3,12,110,0.732301235198975,0.814814814814815,-0.18757538497448,0.272097080945969,0.0849050134420395,-0.00604446697980165,15.846791267395,0.747189402580261,0.562346696853638
"14",61,3,3,127,0.850718259811401,0.90625,-0.210395231842995,0.524555802345276,0.310617685317993,-0.124059215188026,15.846791267395,0.747189402580261,0.562346696853638
"15",158,1,0,35,0.980488657951355,0.972222222222222,-1.34615397453308,0.929843306541443,-0.632366359233856,0.159401655197144,15.846791267395,0.747189402580261,0.562346696853638
"16",87,0,6,88,0.90026843547821,0.931818181818182,1.01526212692261,-0.0695678442716599,-0.0152621595188975,0.209681376814842,15.846791267395,0.747189402580261,0.562346696853638
