"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",19,0,2,77,0.957709014415741,0.904761904761905,-0.604627251625061,0.672389388084412,0.339993238449097,-0.188442602753639,15.8088846206665,0.933644235134125,0.574718236923218
"2",65,2,0,19,0.870306313037872,0.904761904761905,-0.131554171442986,-0.665474474430084,-0.603583455085754,-0.0551976449787617,15.8088846206665,0.933644235134125,0.574718236923218
"3",55,0,0,27,0.950080335140228,1,-1.06491017341614,0.0521717518568039,-0.327235847711563,-0.284842818975449,15.8088846206665,0.933644235134125,0.574718236923218
"4",51,1,1,40,0.936645746231079,0.951219512195122,-1.04013812541962,-0.289028853178024,-0.0401380844414234,-0.482539504766464,15.8088846206665,0.933644235134125,0.574718236923218
"5",47,10,6,53,0.742542266845703,0.69811320754717,0.15890009701252,-0.255525797605515,-0.104050762951374,0.155085325241089,15.8088846206665,0.933644235134125,0.574718236923218
"6",64,0,0,40,0.938708543777466,1,-1.06494736671448,-0.0537707954645157,-0.168676197528839,-0.176759585738182,15.8088846206665,0.933644235134125,0.574718236923218
"7",25,1,0,73,0.957086563110352,0.96,1.04761958122253,0.0128837618976831,-0.379005014896393,-0.231216624379158,15.8088846206665,0.933644235134125,0.574718236923218
"8",10,0,1,86,0.921283841133118,0.909090909090909,-0.159106910228729,-1.343954205513,0.644062876701355,0.650270402431488,15.8088846206665,0.933644235134125,0.574718236923218
"9",73,1,0,24,0.890391826629639,0.96,-0.148975029587746,-0.64648175239563,-0.436167597770691,-0.21673284471035,15.8088846206665,0.933644235134125,0.574718236923218
"10",58,0,0,35,0.93534505367279,1,0.472920954227448,0.47605437040329,0.110698565840721,0.262322604656219,15.8088846206665,0.933644235134125,0.574718236923218
"11",23,0,0,69,0.9593785405159,1,-0.0923765525221825,-1.60282266139984,0.443077176809311,0.562857151031494,15.8088846206665,0.933644235134125,0.574718236923218
"12",19,0,1,76,0.89852499961853,0.95,0.140365391969681,1.01058709621429,-0.522401332855225,-0.47502675652504,15.8088846206665,0.933644235134125,0.574718236923218
"13",32,2,4,49,0.792426645755768,0.833333333333333,-0.164788171648979,0.336100220680237,0.13629774749279,0.0919040217995644,15.8088846206665,0.933644235134125,0.574718236923218
"14",33,1,2,73,0.905604064464569,0.914285714285714,-0.182423293590546,0.742847263813019,0.280068904161453,-0.213762402534485,15.8088846206665,0.933644235134125,0.574718236923218
"15",71,0,0,26,0.982051730155945,1,-1.08106815814972,0.98413473367691,-0.42241370677948,0.172346234321594,15.8088846206665,0.933644235134125,0.574718236923218
"16",59,1,3,47,0.891760230064392,0.916666666666667,1.01557004451752,0.0552637465298176,0.0155700203031301,0.231593891978264,15.8088846206665,0.933644235134125,0.574718236923218
"17",60,0,0,35,0.910296559333801,1,-0.361969381570816,-0.461001336574554,-0.206534132361412,-0.145787090063095,15.8088846206665,0.933644235134125,0.574718236923218
"18",39,8,5,39,0.762973725795746,0.704545454545455,0.0588394664227962,0.522926270961761,-0.210484743118286,0.12735903263092,15.8088846206665,0.933644235134125,0.574718236923218
"19",81,0,0,13,0.994461059570312,1,1.05439877510071,-0.738224267959595,0.299450069665909,-0.419611603021622,15.8088846206665,0.933644235134125,0.574718236923218
"20",45,1,0,55,0.950269937515259,0.977777777777778,1.01294493675232,0.417256236076355,-0.0129449069499969,-0.494282364845276,15.8088846206665,0.933644235134125,0.574718236923218
"21",61,4,2,23,0.797705888748169,0.777777777777778,-0.180657178163528,0.340676546096802,-0.337353318929672,0.21508552134037,15.8088846206665,0.933644235134125,0.574718236923218
"22",34,0,1,57,0.933995544910431,0.971428571428571,-0.0778059437870979,1.73267686367035,0.393637597560883,-0.15561380982399,15.8088846206665,0.933644235134125,0.574718236923218
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8088846206665,0.933644235134125,0.574718236923218
"24",50,1,0,46,0.950702488422394,0.978723404255319,-0.796643853187561,-0.938412129878998,0.0240585915744305,0.119902677834034,15.8088846206665,0.933644235134125,0.574718236923218
"25",27,1,1,60,0.884985983371735,0.928571428571429,-0.156738594174385,0.87884908914566,0.366144686937332,-0.498588472604752,15.8088846206665,0.933644235134125,0.574718236923218
"26",57,1,1,53,0.93244880437851,0.962962962962963,-0.0742757022380829,1.40886402130127,-0.0474773347377777,0.00777624221518636,15.8088846206665,0.933644235134125,0.574718236923218
"27",48,0,2,50,0.946687281131744,0.96,1.03288853168488,0.412166237831116,-0.032888550311327,0.0934957936406136,15.8088846206665,0.933644235134125,0.574718236923218
"28",60,0,2,34,0.921246886253357,0.941176470588235,0.0901694968342781,-1.49483060836792,0.325559765100479,-0.262610226869583,15.8088846206665,0.933644235134125,0.574718236923218
"29",55,0,1,38,0.921976029872894,0.973684210526316,-1.04184782505035,-0.254530668258667,-0.108443289995193,-0.434326857328415,15.8088846206665,0.933644235134125,0.574718236923218
"30",12,0,0,68,0.974163830280304,1,1.06302285194397,-0.257462531328201,-0.442172646522522,0.454554915428162,15.8088846206665,0.933644235134125,0.574718236923218
"31",61,1,0,33,0.922487437725067,0.970588235294118,-0.0447027198970318,1.64267706871033,-0.496405750513077,0.334914535284042,15.8088846206665,0.933644235134125,0.574718236923218
"32",78,0,0,15,0.992254257202148,1,1.06318056583405,-0.635195314884186,0.287992089986801,-0.528419494628906,15.8088846206665,0.933644235134125,0.574718236923218
"33",27,0,0,74,0.946372866630554,1,1.0550000667572,-0.267892420291901,-0.322298258543015,-0.191721484065056,15.8088846206665,0.933644235134125,0.574718236923218
"34",26,0,0,82,0.951520800590515,1,-0.0934598818421364,-1.53597867488861,0.472896039485931,0.558564066886902,15.8088846206665,0.933644235134125,0.574718236923218
"35",18,0,2,67,0.909045398235321,0.9,0.365675330162048,-0.434495061635971,-0.429986923933029,0.242211729288101,15.8088846206665,0.933644235134125,0.574718236923218
"36",21,1,0,60,0.921452164649963,0.952380952380952,-0.218991979956627,0.838943481445312,0.442094504833221,-0.511523485183716,15.8088846206665,0.933644235134125,0.574718236923218
"37",29,0,0,77,0.96099066734314,1,1.09608256816864,-0.350031048059464,-0.29329451918602,-0.272772878408432,15.8088846206665,0.933644235134125,0.574718236923218
"38",62,0,1,40,0.95032924413681,0.975,0.0823250189423561,-1.72266757488251,0.3587706387043,-0.183091595768929,15.8088846206665,0.933644235134125,0.574718236923218
"39",52,0,0,46,0.971422493457794,1,-1.04552412033081,-0.902098476886749,-0.0455241501331329,-0.0947804972529411,15.8088846206665,0.933644235134125,0.574718236923218
"40",41,1,5,41,0.839246451854706,0.857142857142857,-0.0177962128072977,-1.33235061168671,-0.56551069021225,0.0951253920793533,15.8088846206665,0.933644235134125,0.574718236923218
"41",50,0,1,52,0.956073045730591,0.980392156862745,-1.05173480510712,-0.726834297180176,0.0658120214939117,-0.0203221365809441,15.8088846206665,0.933644235134125,0.574718236923218
"42",45,2,1,45,0.863191485404968,0.934782608695652,-0.0836037918925285,0.651262104511261,0.14247515797615,0.0288547016680241,15.8088846206665,0.933644235134125,0.574718236923218
"43",36,0,1,61,0.913168668746948,0.972972972972973,-1.09498190879822,-0.309247732162476,0.10939809679985,0.597059547901154,15.8088846206665,0.933644235134125,0.574718236923218
"44",71,1,1,27,0.86909019947052,0.928571428571429,-0.136016309261322,-0.593393862247467,-0.43842163681984,-0.162161231040955,15.8088846206665,0.933644235134125,0.574718236923218
"45",65,1,0,33,0.907380282878876,0.970588235294118,-0.0299999713897705,1.79771292209625,-0.541575372219086,0.454464375972748,15.8088846206665,0.933644235134125,0.574718236923218
"46",46,1,0,44,0.939956903457642,0.977777777777778,-0.0732537135481834,1.50227916240692,0.0274256002157927,0.0761143490672112,15.8088846206665,0.933644235134125,0.574718236923218
