,x,y
0,-1.62233453014614,-0.0005982569977349879
1,1.2549454482952513,-0.5865087316218256
2,0.8733024048472197,-0.7374070689402842
3,-2.5482830573705515,0.6404268999066475
4,-0.6402716596375829,0.11072148037645207
6,0.21501944834023315,-0.47631860023516875
7,1.1798689295600213,0.8697592903608136
8,-1.1511434078206841,0.6532947313247786
10,-2.0237492513357798,0.35825000316125916
11,-2.781790641444153,0.7690271466379458
13,-1.03038525452996,-0.7260528487464646
14,0.6123572087865399,-1.015011442668696
15,-0.049862835502685963,-2.4899093316431316
17,0.989621748209443,1.24125776007488
18,0.21000066607671278,-0.8914821145859853
19,-0.11424377032068604,-0.25123487330799077
20,-0.9927512313161149,-1.0905662871652484
21,0.10034376176852237,-1.3854888907989367
22,-0.7260902323419233,-1.7034173532540187
23,2.4941213102396533,-1.1894247789882804
24,0.32771903065941743,-2.075659150244926
25,-2.6120555452832632,0.42871186335055594
28,-0.005434888639390264,0.2613351899085265
29,0.47454590554685033,0.8435820046434382
30,-1.6593075942116629,1.0270042879596486
31,-2.807649233692114,0.7218193654131086
32,-0.5879826233930391,-0.2693863751996463
33,-0.149368538542623,-0.6044069936291703
34,-2.3049357212792394,0.7075399903797777
35,0.5993169789946126,-1.087862158994493
36,-2.49662010237253,0.4559167926036073
39,3.9900436806652864,1.2013780823523212
40,-2.7417776120737885,0.6390642850410005
41,3.628715936560186,1.106640184205684
42,2.7504160807684985,-0.8124832467537964
43,-2.81743270900111,0.6982072858894888
44,-2.6672633124275347,0.3076066106565039
46,-0.027971117577058967,-1.9000621845411865
47,-2.6273423615525897,0.3328811704730017
48,-2.5911704669222817,0.4783421253381807
49,0.7244967487169851,1.8525291704170948
50,-0.9495126432006128,0.011498053214337972
51,-2.6310631812101697,0.4864251888924911
53,-2.4779398220625453,0.20708484256298992
54,-0.09786731450334253,-1.397966814376036
55,0.10538030550815906,0.36421210369075796
56,-2.4951501039077804,0.41153352983369873
57,-2.5012156489669746,0.18877589902653683
58,-2.5840071061385754,0.5464885380721548
59,-2.421092572588607,0.42656074362907637
60,1.536125178251474,-0.2450460385457756
61,0.5219907532845087,-0.9722777707592365
62,0.50093265244836,0.09361133307710785
63,-0.8171317905504715,-0.629063465177574
64,0.31119014205504403,-1.2713110831616705
65,-2.353885511175811,0.7758422846608773
66,-2.5212666196751865,0.491773511586744
68,2.064027948434695,-1.466649900990229
69,3.687425960340183,1.022609742684084
70,1.586680573798897,-1.638109028869505
72,-2.5746698790003735,0.887287913594018
74,-2.5517888415890693,0.11301346146787722
75,-2.1170966546852332,0.009321837545816909
76,-2.6571558030622917,0.7199976402608586
79,1.0794949728966354,-0.0028332499162710694
80,-0.9506899831045962,0.16950029525978572
81,-2.636130548108812,0.26183602060651806
82,-1.1609280930654484,-0.18266850382235203
83,-2.910601752459557,1.1717147580096703
84,-2.2975630460547465,0.2674283338291389
85,-2.7952980735167743,0.7824479886503178
86,-0.3307755543827511,0.40398814270148675
88,-0.7175466797714579,-0.37758417922141785
89,0.603374037693197,-1.4287300306695352
92,-1.8078483248742998,0.5669623792265304
96,-2.270896174494609,0.08315328880818247
99,-0.7856174558709449,-0.4292108182047714
100,1.6564374965980653,-1.8656310850732938
101,0.7294802096849129,-0.8773481218405108
102,-0.04452546841456264,-1.4127335040115179
104,3.2336435036267788,1.1872150587075276
105,-1.8172002724571035,0.06077852044203048
106,-0.06440954132722874,0.14823973490736814
108,2.5322984990378865,0.6354970383755246
109,-0.23907904317134376,-1.7014514095351543
110,3.0670156062737775,1.3892763993900172
111,0.2759652911830726,-1.201672142425129
112,-2.1208001627621424,-0.28970492705116846
113,-2.323080335824402,0.8017325306068896
114,-2.4749863901095033,0.7719018713541843
115,1.6435009751256313,0.32674082487632816
117,-2.7209740400385978,0.4493200636989911
118,-2.374189299477976,0.8343408374399525
119,2.0690224037416125,2.2282831336267854
120,2.9176623559802923,-0.4441768933891097
121,1.7084052872198507,-0.7310519704359105
123,-0.33764315400734274,-1.1524042503875558
124,-2.7594828333927586,0.6410362724339952
125,-2.600637487782623,0.09964857243373428
127,4.116013045639569,0.7036714882190824
128,1.7729064367793672,-1.7231129101208997
129,1.9811835207021218,-0.7553746859603804
130,4.100997091915488,1.075430533357485
131,-0.05916645178919564,0.7265705773213534
132,0.645829946482994,2.0010710948231334
133,1.98858121761806,-1.252693807911809
134,0.16541746900625642,-1.9887130248217764
135,2.467173521991423,1.2681282699623366
136,2.1502226295983817,2.4494826346159755
137,1.4283236456828339,1.9988310757470815
139,-0.3406821785434011,-1.9250247855255744
140,-0.2744011716821556,-1.9170650431475347
141,-2.618004176642274,1.0311570947466058
142,-2.3455921452353268,0.6001288384766428
143,0.4308329323542398,0.11167395366352834
144,-2.715004977700641,0.7517219564950377
146,1.9729544343290528,-1.654618545102494
147,0.568527741002377,-1.3750829470081956
148,2.716336221008677,-1.3019299789005023
149,-0.4095303951142445,0.19211977666316535
150,0.16972119082548354,-0.22982399575773557
151,-1.3276265859305076,-1.7259839510258146
152,-2.669070011864995,0.06490411902905402
153,-2.5719157949962623,0.8333831942744634
154,-2.5366830780255936,0.5174743175377158
155,-2.780853188647481,0.6150769686819636
157,3.4209927907345454,-0.6053185521660679
159,-0.08119202694006035,0.7031784731388536
160,-0.2198438820788441,-0.8963662870923356
161,0.9104985934560003,-1.4680822668342024
162,-2.7137212471688983,0.38236029945930555
164,0.23343302573038952,-1.4123744425496194
165,-2.0322405155636103,-0.01702538989522011
166,-2.3301881102395208,0.4386506236819062
169,-2.5581116525897505,0.5167974137873165
170,-2.7374435148820857,0.44163316837729183
172,-2.514839237678681,0.49996491258082
173,1.2682425098658288,-1.1883939426975931
175,0.7449955113975871,-0.8734611196561078
176,0.08834909392646201,0.07215902935372087
179,-2.2433046968637784,0.9238835861923925
181,-2.608097867943203,0.4618702355469542
182,0.5809556645590117,-0.4872897944362752
183,-2.111476945472047,0.4447212359291076
184,-0.7114884918202967,-1.5172607676956953
185,-2.1732906247409285,0.08164913414058593
186,1.5532273984026832,-1.5581007825509998
188,1.8000439626141924,-0.3470691944791737
189,0.7962752582516378,0.8369013478808264
190,-0.3301393073125916,-1.901122432269073
191,-2.8678226246012914,1.1255125663446452
192,-2.7440649756898194,0.8968185292748325
193,3.23082618879276,1.2607665229411995
195,0.5411620960503121,-2.4362799610568606
196,-2.410806323939372,0.6908317752147234
197,-0.4533237711266095,-0.13640099511274123
199,0.8769650842877308,-0.060390807160639964
200,0.16696357895426578,-0.21479197955271204
201,0.3392361597969207,-0.06537672467247907
202,-2.593651565430973,0.06724952302813067
203,-2.590563890681437,0.15815248304383428
204,0.9369469149312332,1.7681094891256794
205,-0.8041069736610782,-0.23252746289487647
207,3.0605244286166293,1.5257864832005017
208,1.0105198010969234,2.9490192539609446
209,-1.554407163523891,-1.0941821959097944
210,-2.655157176890129,0.23454460192803167
211,-0.7017936846748131,-2.141077716515249
212,-2.629402546272358,0.6914269309503783
213,-2.433222962154127,0.014594141413952343
214,-0.9969071690162793,-1.2869328021863558
215,2.285700920417225,2.011879364177373
217,3.086075324018404,1.3529765998837442
219,-2.6172615789565445,0.6120516167550518
221,1.6689679451230799,-1.496155131159388
222,0.832628768251359,-1.9862858505854666
223,-2.722052744609275,0.6560071233021705
225,0.9575202991230898,-1.2136350974930294
226,0.26639792557173136,-1.0241206217871075
227,0.7379544202014309,-1.2764810968706515
228,-2.4095764719492014,0.3927158598286734
229,-2.731023679350935,0.3710418985529759
230,-2.4935307343532065,0.7339559223389878
231,-2.245984475162023,1.0174543316247566
232,-2.276638944638083,0.17093554884680812
233,-2.561652360025434,0.671883620255123
234,3.8077925611865706,1.352930317383881
235,-0.19235284893968507,-1.9819146118759638
236,-0.7952900285977985,-0.6518120466148112
237,-2.7640915608978616,0.38976915483416197
238,-2.364316254482931,0.3746755594876354
240,2.195771300509414,-1.2332784731392237
242,3.6748869536777966,0.8688358460325423
243,0.812794371855568,-0.49144768132974853
244,-0.17004801048398968,-2.341251643012538
245,0.7251743912855557,0.8450020473293394
246,-2.5335745468767743,0.7379771881458986
248,0.19310629181400368,-2.118278623838199
249,0.14278495016728207,-1.355186944026539
250,-2.3241350198579815,0.5578740764858089
251,2.3027240452390814,-0.05644688547906599
253,-0.6902416116481698,-2.146918345141446
254,1.7044541046903248,-1.1723443300820342
255,-0.6149725997679931,-0.2219012594658522
257,0.3848255719231475,1.6569233882359624
258,0.21871221081862077,-0.8115008271381957
259,-2.5128027393584684,0.6046489216334131
260,-2.732768247170323,0.21851634559688593
261,-2.2848252163167504,0.28887985317119413
262,-2.757028013384719,0.8077864679162843
263,-2.6187141061281904,0.464863653420419
264,-2.6262766637367765,0.6237930308439613
265,-2.379857589375679,-0.16522556745556624
266,-2.2501305663115088,0.6247008707867485
267,-2.42094596312331,0.262482973982503
268,1.102192733542747,-0.5225103768675586
269,3.8509777292793865,1.137626424864145
270,1.004865369763866,1.0006549559351632
272,-1.1025855337203179,-0.7728500442763403
273,-0.24596269498186146,-1.6506450315723116
274,0.9608604956834427,-1.8794118656659422
276,1.9177423050656055,-1.6874069732013952
277,2.0884290666678402,2.2592247015808056
280,-0.024539834197789098,-2.2166707561564816
281,-2.187871792073604,0.2873096457280805
283,2.8029766871994526,1.113480992935398
285,-2.459293991301285,-0.024596183116894946
286,-0.08304399979375601,0.07744528470893215
287,-0.947025722712963,-0.26028087475128675
288,-2.471565925299819,0.8737060187989802
289,-2.2053046395846727,0.5129759821921007
290,-0.3763582089784695,0.3581799209719724
291,1.8728367067405622,-0.7765777466210313
292,-1.256184418764595,-0.714359490619698
293,-1.994298489894457,-0.6652263883990661
294,3.2674004780141543,1.2867850252176285
295,-0.2137274893671629,-1.921052421645026
296,2.75771366772693,-0.5709647531925202
298,-0.3592579094111976,0.6438107533516289
299,1.7865115887771195,0.6834476955815445
301,-2.3886728008800033,0.39208839677379076
302,-0.4605675663787455,-2.387569786696909
303,-0.6889344121496972,-1.118234106164286
304,-0.6291348144321821,-0.4920915389209729
305,-0.3293607990221354,-0.864231544529819
306,-0.4880263336368612,0.11486466558232591
307,-0.3333369709328893,0.7183714059042908
309,-2.5608600887580835,0.6542247073397118
310,-1.8073057799569647,-0.21473964804993856
311,1.8478370529534427,-0.9491939558276967
312,-1.707880700637497,0.3077142551939002
313,1.114798282352424,-1.0803780242937002
314,-1.430610672983302,-1.4163220862329893
315,3.1910292282413213,-0.35960910671961177
316,-0.07070444962443406,-1.250381311546577
317,-2.666386141417787,0.7633803532268993
318,3.6011505044367436,0.35243975139435146
320,-0.2862419915934049,-0.3432032785834878
321,-0.8677858728527809,-1.561898313544736
323,-0.6931503288644755,-1.5987977824196882
324,-0.5529197694768886,-2.294000140821278
325,0.3645249386800119,-0.18971567232467942
326,-2.308337940336651,0.119079913558721
327,-0.029750477076092602,-0.057631985405322717
328,-0.05331683461578052,-1.8282854039751268
329,-0.18824042454234058,-2.4983117192809647
331,2.321775419826735,-0.7863356194607798
332,-2.690033771580417,0.46980489867380404
333,2.457787187044785,1.7207370999091798
334,-2.4208783670723943,0.143109625735191
336,3.6702755247589667,-0.0805440548185943
337,1.1199185163201215,-1.8093207913010163
338,1.8725658113171126,0.5225061216081482
339,2.3603429650162537,-0.8189342398127037
340,3.049794725385702,-0.6524421586451049
341,-2.8672520772633314,0.8186700545323339
342,-0.40846062709331643,-0.43321085744937116
