,x,y
0,-6.296819,1.0144728
1,-3.204914,9.933622
2,-8.592501,2.5811133
3,-4.4663944,6.2265615
4,-3.3918245,8.779516
6,-8.778129,5.2673736
7,-9.42732,4.1472387
8,-10.549951,5.1159387
10,-5.2046475,6.9730096
11,-8.291214,-6.860193
13,-5.8119283,4.0751295
14,-9.467309,0.8564051
15,-11.189453,1.805135
17,-13.798343,-1.2917987
18,-6.5900507,5.616137
19,-16.567905,1.0597451
20,-8.2656975,6.644397
21,-2.1365926,4.6019206
22,-2.8405488,-0.69704866
23,-1.7489067,2.929722
24,-11.8507805,-5.210722
25,-7.3675575,2.5382655
28,-6.959199,8.517135
29,-1.1810032,7.148686
30,-4.018661,2.284631
31,-9.851585,8.529908
32,-7.7304544,7.006901
33,-2.994788,5.750381
34,-4.605853,5.176836
35,-10.124064,2.3547935
36,-5.016647,3.8092456
39,-7.472625,0.48286095
40,-3.6405153,0.03324492
41,-14.490886,3.8126097
42,-4.9232497,4.702675
43,-7.4207954,1.4722269
44,-4.3952413,10.823334
46,-6.9042625,5.906532
47,-6.952528,8.159372
48,-10.858536,4.537466
49,-5.5630217,2.3522727
50,-8.015836,2.1551752
51,-5.98999,2.270168
53,-1.3659892,7.3022676
54,-6.066612,7.5441008
55,-9.295745,4.092376
56,-7.0617557,4.183676
57,-3.6741493,6.378139
58,-4.307285,4.073007
59,-4.5125537,3.0520449
60,6.223314,0.08769828
61,10.446347,8.227581
62,6.202632,5.2566757
63,9.129883,-1.1415924
64,3.1343307,0.7827522
65,1.374482,-3.3955474
66,9.258083,3.335907
68,-10.459354,5.7594867
69,4.9355454,-11.52881
70,6.654828,8.140714
72,6.0242596,0.030691389
74,-1.9959136,3.7794204
75,1.9290326,0.5149941
76,9.740909,2.0550628
79,4.2498136,1.7402713
80,5.48249,2.1933925
81,6.1469865,-0.79912686
82,2.4466562,0.23067647
83,2.2974114,-1.4418758
84,9.626402,9.526218
85,5.267338,1.336227
86,3.4987323,6.8344502
88,6.149363,9.905597
89,3.9779394,5.8081436
92,8.066246,-2.2000868
