"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",594,252,98,353,0.565636456012726,0.421487603305785,0.194665342569351,0.036580465734005,0.0906529650092125,-0.181850418448448,8.48347187042236,1.05340814590454,0.554728984832764
"2",180,51,156,918,0.68861848115921,0.383928571428571,0.433396875858307,0.286002635955811,-0.260467648506165,-0.0266051385551691,8.48347187042236,1.05340814590454,0.554728984832764
"3",123,45,113,1026,0.745199501514435,0.330508474576271,0.362308114767075,0.666479706764221,-0.393964469432831,-0.190977409482002,8.48347187042236,1.05340814590454,0.554728984832764
"4",741,125,98,317,0.702685058116913,0.495475113122172,-1.15523171424866,-0.23343563079834,-0.155231773853302,0.00868277996778488,8.48347187042236,1.05340814590454,0.554728984832764
"5",793,177,89,240,0.659773528575897,0.3621103117506,-0.310405969619751,-0.448033839464188,-0.21741758286953,-0.0275881122797728,8.48347187042236,1.05340814590454,0.554728984832764
"6",131,12,40,1112,0.877295613288879,0.695906432748538,0.883157432079315,1.13262748718262,-0.374677032232285,-0.257722198963165,8.48347187042236,1.05340814590454,0.554728984832764
"7",629,113,106,423,0.697563350200653,0.591417910447761,-0.693837583065033,0.17511984705925,-0.0862009972333908,0.182162508368492,8.48347187042236,1.05340814590454,0.554728984832764
"8",552,104,116,533,0.68198299407959,0.654631083202512,0.249661892652512,-0.748758852481842,0.0382450595498085,-0.05960838124156,8.48347187042236,1.05340814590454,0.554728984832764
"9",991,96,36,178,0.78066623210907,0.518248175182482,-0.954939544200897,-0.147963851690292,-0.28881973028183,0.0312180537730455,8.48347187042236,1.05340814590454,0.554728984832764
"10",734,98,89,362,0.736603796482086,0.593478260869565,-0.953796446323395,-0.243689492344856,-0.141161203384399,0.0479597151279449,8.48347187042236,1.05340814590454,0.554728984832764
"11",643,142,96,394,0.657730460166931,0.555970149253731,0.249993503093719,-0.572505056858063,0.129169449210167,-0.0654049292206764,8.48347187042236,1.05340814590454,0.554728984832764
"12",245,60,107,904,0.747167885303497,0.525568181818182,0.958262741565704,0.156702488660812,-0.220396637916565,0.139665096998215,8.48347187042236,1.05340814590454,0.554728984832764
"13",559,82,119,530,0.72190397977829,0.67156862745098,-1.03217673301697,0.397789120674133,-0.0544567964971066,0.0717013254761696,8.48347187042236,1.05340814590454,0.554728984832764
"14",386,100,129,676,0.669586300849915,0.555339805825243,0.249346852302551,-0.652126908302307,-0.118160784244537,0.0460199564695358,8.48347187042236,1.05340814590454,0.554728984832764
"15",871,298,59,92,0.576393604278564,0.0846153846153846,-0.136679321527481,-0.266258358955383,-0.492580443620682,-0.0479060709476471,8.48347187042236,1.05340814590454,0.554728984832764
"16",761,529,8,28,0.510438561439514,0.0359066427289048,-0.0436423756182194,0.0707349926233292,-0.648596346378326,0.114654824137688,8.48347187042236,1.05340814590454,0.554728984832764
"17",480,68,125,616,0.719413578510284,0.68099173553719,-0.481241583824158,0.516153335571289,0.0157262329012156,0.007092977873981,8.48347187042236,1.05340814590454,0.554728984832764
"18",725,277,94,237,0.56444376707077,0.278210116731518,0.130834206938744,0.171590119600296,0.378358364105225,-0.17666944861412,8.48347187042236,1.05340814590454,0.554728984832764
"19",898,135,65,168,0.713158190250397,0.33993399339934,-0.556829273700714,0.180194824934006,-0.267277866601944,0.126491636037827,8.48347187042236,1.05340814590454,0.554728984832764
"20",0,0,92,1209,0.771716058254242,0,-0.280000030994415,0,1,0,8.48347187042236,1.05340814590454,0.554728984832764
"21",967,182,66,100,0.68035364151001,0.120567375886525,-0.38093289732933,-0.173467889428139,-0.330740332603455,-0.0700287148356438,8.48347187042236,1.05340814590454,0.554728984832764
"22",740,239,121,220,0.595452189445496,0.215686274509804,-0.26071110367775,-0.0555325224995613,-0.191397547721863,-0.00491378828883171,8.48347187042236,1.05340814590454,0.554728984832764
"23",623,77,101,490,0.738279938697815,0.686067019400353,-0.962628901004791,-0.534782350063324,-0.0780966132879257,0.0890941619873047,8.48347187042236,1.05340814590454,0.554728984832764
"24",157,16,57,1048,0.83916962146759,0.658878504672897,0.81112152338028,0.980281710624695,-0.324394702911377,-0.169201135635376,8.48347187042236,1.05340814590454,0.554728984832764
"25",578,74,117,501,0.734749794006348,0.667826086956522,-0.956701278686523,-0.22010363638401,-0.0518730543553829,0.0308764260262251,8.48347187042236,1.05340814590454,0.554728984832764
"26",223,32,102,939,0.77782791852951,0.587692307692308,0.964780032634735,0.590467095375061,-0.240801215171814,-0.0169035941362381,8.48347187042236,1.05340814590454,0.554728984832764
"27",160,33,89,1022,0.785624861717224,0.51004016064257,0.63138997554779,0.633403241634369,-0.320444673299789,-0.118658617138863,8.48347187042236,1.05340814590454,0.554728984832764
"28",1053,102,45,84,0.769766688346863,0.209677419354839,-0.416128218173981,-0.614937722682953,-0.423787504434586,-0.21576888859272,8.48347187042236,1.05340814590454,0.554728984832764
"29",430,146,213,510,0.588011980056763,0.441679626749611,-0.020034046843648,-0.672582566738129,-0.0588250942528248,-0.0276044439524412,8.48347187042236,1.05340814590454,0.554728984832764
"30",879,115,54,237,0.734341740608215,0.519886363636364,-1.22149837017059,0.632426083087921,-0.221498414874077,0.123328052461147,8.48347187042236,1.05340814590454,0.554728984832764
"31",781,336,87,81,0.553098022937775,-0.0143884892086331,-0.130920216441154,-0.157825380563736,-0.404758185148239,-0.00311965099535882,8.48347187042236,1.05340814590454,0.554728984832764
"32",244,83,150,846,0.67971009016037,0.408629441624365,0.495364129543304,-0.0531011559069157,-0.210702747106552,0.146437704563141,8.48347187042236,1.05340814590454,0.554728984832764
"33",90,50,243,915,0.619197428226471,0.12012012012012,0.244978293776512,-0.147495269775391,-0.337695568799973,0.188535585999489,8.48347187042236,1.05340814590454,0.554728984832764
"34",923,214,97,90,0.648470759391785,-0.0230263157894737,-0.218413382768631,-0.484803527593613,-0.407755762338638,-0.123308315873146,8.48347187042236,1.05340814590454,0.554728984832764
"35",491,81,134,573,0.694484353065491,0.656,-0.450067698955536,0.408334136009216,0.0107604656368494,0.00784195028245449,8.48347187042236,1.05340814590454,0.554728984832764
"36",781,134,74,309,0.681241989135742,0.530474040632054,0.307358831167221,-0.417638272047043,0.227153733372688,-0.101189315319061,8.48347187042236,1.05340814590454,0.554728984832764
"37",450,42,108,680,0.755975484848022,0.731182795698925,-0.650560677051544,0.511616230010986,0.0498150922358036,-0.01554249599576,8.48347187042236,1.05340814590454,0.554728984832764
"38",793,119,63,340,0.723402798175812,0.603485838779956,-0.19727236032486,1.03606367111206,-0.20598329603672,0.0864188596606255,8.48347187042236,1.05340814590454,0.554728984832764
"39",445,120,143,575,0.657064974308014,0.552721088435374,0.246874213218689,-0.617674946784973,-0.0410490185022354,-0.018729917705059,8.48347187042236,1.05340814590454,0.554728984832764
"40",627,109,80,471,0.700917780399323,0.674137931034483,-0.288704931735992,0.761496603488922,-0.0561039298772812,-0.00444888370111585,8.48347187042236,1.05340814590454,0.554728984832764
"41",850,114,58,258,0.733111441135406,0.53763440860215,-0.240405142307281,0.884492754936218,-0.276190996170044,0.139884144067764,8.48347187042236,1.05340814590454,0.554728984832764
"42",797,153,74,272,0.653668880462646,0.465882352941176,0.156767770648003,-0.904215633869171,0.387960731983185,-0.20131528377533,8.48347187042236,1.05340814590454,0.554728984832764
"43",718,147,94,362,0.671208024024963,0.526522593320236,-0.242867663502693,0.644453704357147,-0.146670013666153,0.0662069544196129,8.48347187042236,1.05340814590454,0.554728984832764
"44",1019,89,21,172,0.80780565738678,0.578544061302682,-0.949913382530212,-0.209921807050705,-0.294921904802322,0.0349204279482365,8.48347187042236,1.05340814590454,0.554728984832764
"45",965,101,31,210,0.781473994255066,0.57556270096463,-0.956315815448761,-0.593722224235535,-0.250720113515854,-0.0181208867579699,8.48347187042236,1.05340814590454,0.554728984832764
"46",1122,79,11,89,0.828818202018738,0.464285714285714,-1.01281225681305,0.400589466094971,-0.386508643627167,0.17707023024559,8.48347187042236,1.05340814590454,0.554728984832764
"47",391,122,118,663,0.686960697174072,0.528487229862475,0.683665812015533,0.0485035888850689,-0.122958742082119,0.535724103450775,8.48347187042236,1.05340814590454,0.554728984832764
"48",558,146,150,447,0.623020529747009,0.500843170320405,-0.288960188627243,-0.299194812774658,-0.0680417865514755,0.0834837704896927,8.48347187042236,1.05340814590454,0.554728984832764
"49",178,83,171,858,0.672642111778259,0.272206303724928,0.334450721740723,0.415597885847092,-0.267192035913467,-0.0455888621509075,8.48347187042236,1.05340814590454,0.554728984832764
"50",986,155,44,101,0.684479117393494,0.22265625,-0.252601951360703,0.458202868700027,-0.429887473583221,0.208062320947647,8.48347187042236,1.05340814590454,0.554728984832764
"51",806,150,95,220,0.694071233272552,0.337837837837838,-0.558035254478455,-0.214851170778275,-0.208553314208984,0.0649139061570168,8.48347187042236,1.05340814590454,0.554728984832764
"52",743,139,112,293,0.66949987411499,0.418981481481481,-0.509594142436981,-0.150732174515724,-0.16916435956955,0.107355564832687,8.48347187042236,1.05340814590454,0.554728984832764
