"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",142,51,31,99,0.592049956321716,0.453333333333333,0.113575793802738,0.24665679037571,0.138045474886894,-0.0802056044340134,7.53045797348022,2.25092387199402,0.552173793315887
"2",52,9,28,217,0.758631765842438,0.5375,0.534260094165802,0.874852180480957,-0.0265622437000275,-0.0276269242167473,7.53045797348022,2.25092387199402,0.552173793315887
"3",22,10,36,260,0.71658182144165,0.206896551724138,0.137652322649956,0.672887921333313,-0.14730167388916,-0.197160720825195,7.53045797348022,2.25092387199402,0.552173793315887
"4",178,31,22,90,0.719411253929138,0.56198347107438,-0.458474963903427,-0.193500220775604,0.0200783200562,-0.039752084761858,7.53045797348022,2.25092387199402,0.552173793315887
"5",198,32,24,87,0.692083239555359,0.529411764705882,-0.181870430707932,-0.666953086853027,-0.00641321297734976,-0.0635946840047836,7.53045797348022,2.25092387199402,0.552173793315887
"6",26,2,13,287,0.884713590145111,0.615384615384615,0.469721674919128,1.26005184650421,-0.114420004189014,-0.353110313415527,7.53045797348022,2.25092387199402,0.552173793315887
"7",180,22,20,102,0.698510706424713,0.661290322580645,-0.454381942749023,0.247214287519455,0.023790443316102,0.121573314070702,7.53045797348022,2.25092387199402,0.552173793315887
"8",169,16,19,122,0.770491898059845,0.746376811594203,0.164983287453651,-1.14647817611694,0.122628375887871,-0.0981696471571922,7.53045797348022,2.25092387199402,0.552173793315887
"9",244,22,6,29,0.796095550060272,0.450980392156863,-0.463684499263763,0.215115025639534,-0.0653016343712807,0.309020668268204,7.53045797348022,2.25092387199402,0.552173793315887
"10",185,15,22,105,0.750562489032745,0.691666666666667,-0.454739183187485,-0.215210422873497,0.0274458955973387,-0.0272031612694263,7.53045797348022,2.25092387199402,0.552173793315887
"11",167,40,18,107,0.66917496919632,0.605442176870748,0.191909492015839,-0.279537379741669,0.14348766207695,0.0862371772527695,7.53045797348022,2.25092387199402,0.552173793315887
"12",51,14,29,222,0.72709858417511,0.4625,0.420325845479965,0.0375230014324188,-0.0315126180648804,0.597637712955475,7.53045797348022,2.25092387199402,0.552173793315887
"13",163,17,23,141,0.760655462741852,0.746835443037975,-0.450143724679947,0.339710623025894,0.0581443309783936,-0.046574555337429,7.53045797348022,2.25092387199402,0.552173793315887
"14",120,26,26,158,0.70620995759964,0.643835616438356,0.170258462429047,-0.919676125049591,0.0399265810847282,0.119688533246517,7.53045797348022,2.25092387199402,0.552173793315887
"15",225,49,16,48,0.657089710235596,0.329896907216495,-0.0985443517565727,-0.733121991157532,-0.120984815061092,-0.107848659157753,7.53045797348022,2.25092387199402,0.552173793315887
"16",181,135,2,2,0.507908821105957,0,-0.0194260068237782,0,-0.333623051643372,0,7.53045797348022,2.25092387199402,0.552173793315887
"17",139,18,29,160,0.735828399658203,0.720238095238095,-0.602211952209473,0.963455200195312,0.0857105106115341,-0.0408796444535255,7.53045797348022,2.25092387199402,0.552173793315887
"18",180,44,15,69,0.626062989234924,0.47787610619469,0.0640642121434212,0.585073351860046,0.337544351816177,0.0399431586265564,7.53045797348022,2.25092387199402,0.552173793315887
"19",227,25,9,41,0.757783651351929,0.484848484848485,-0.502943694591522,0.218349874019623,-0.0580438151955605,0.176007002592087,7.53045797348022,2.25092387199402,0.552173793315887
"20",8,1,13,324,0.82812225818634,0.333333333333333,-1.0363632440567,-0.0905975326895714,0.582381069660187,0.441781550645828,7.53045797348022,2.25092387199402,0.552173793315887
"21",244,40,18,30,0.697268962860107,0.171428571428571,-0.262370496988297,0.0527686513960361,-0.0615208968520164,0.308068513870239,7.53045797348022,2.25092387199402,0.552173793315887
"22",193,64,29,48,0.588122487068176,0.169642857142857,-0.122315712273121,-0.123908571898937,-0.0171810910105705,-0.0847710967063904,7.53045797348022,2.25092387199402,0.552173793315887
