"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",212,93,43,130,0.570757269859314,0.390134529147982,0.163948029279709,0.0171480420976877,0.0858566015958786,-0.373879015445709,7.96081876754761,1.39606046676636,0.556492149829865
"2",60,16,53,378,0.719506978988647,0.389380530973451,0.36024409532547,0.424817979335785,-0.214710056781769,-0.0908243954181671,7.96081876754761,1.39606046676636,0.556492149829865
"3",44,13,47,393,0.756508350372314,0.340659340659341,0.320133954286575,0.703810632228851,-0.26265075802803,-0.163608878850937,7.96081876754761,1.39606046676636,0.556492149829865
"4",282,46,49,128,0.688866555690765,0.454022988505747,-0.996031403541565,-0.41973602771759,-0.113400220870972,0.0795657336711884,7.96081876754761,1.39606046676636,0.556492149829865
"5",308,50,29,107,0.699655413627625,0.496815286624204,-0.230801180005074,-0.729757070541382,-0.181426510214806,-0.00918250810354948,7.96081876754761,1.39606046676636,0.556492149829865
"6",51,3,19,437,0.876967370510101,0.685714285714286,0.717680215835571,0.82782906293869,-0.283344864845276,-0.179027438163757,7.96081876754761,1.39606046676636,0.556492149829865
"7",229,43,40,169,0.700665235519409,0.608490566037736,-0.734479248523712,0.0436517484486103,-0.0464125946164131,0.698462605476379,7.96081876754761,1.39606046676636,0.556492149829865
"8",230,28,29,211,0.742491781711578,0.761506276150628,0.171073019504547,-1.3050332069397,0.0623365193605423,-0.0461777150630951,7.96081876754761,1.39606046676636,0.556492149829865
"9",401,32,14,73,0.793279528617859,0.561904761904762,-0.729569613933563,-0.0899471864104271,-0.203586965799332,0.0831701308488846,7.96081876754761,1.39606046676636,0.556492149829865
"10",282,26,28,153,0.76034826040268,0.698324022346369,-0.712231993675232,-0.264865070581436,-0.0876840054988861,-0.0391580574214458,7.96081876754761,1.39606046676636,0.556492149829865
"11",248,47,27,149,0.694706976413727,0.622448979591837,0.215936005115509,-0.70574414730072,0.124602302908897,-0.116967596113682,7.96081876754761,1.39606046676636,0.556492149829865
