"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",722,304,139,457,0.564228117465973,0.417871222076216,0.204200282692909,0.0476649589836597,0.263947814702988,-0.142342403531075,9.39890289306641,0.905359745025635,0.551191031932831
"2",230,65,197,1130,0.69233626127243,0.386416861826698,0.465947180986404,0.286563128232956,-0.126823052763939,-0.0226082354784012,9.39890289306641,0.905359745025635,0.551191031932831
"3",143,60,151,1268,0.735269546508789,0.282312925170068,0.379802078008652,0.522743165493011,-0.278585821390152,-0.147569164633751,9.39890289306641,0.905359745025635,0.551191031932831
"4",928,171,133,390,0.697665274143219,0.458110516934046,-0.735537588596344,-0.12239683419466,-0.015690803527832,0.0200398545712233,9.39890289306641,0.905359745025635,0.551191031932831
"5",984,214,118,306,0.660203993320465,0.361538461538462,-0.33004155755043,-0.409965753555298,-0.0816761925816536,-0.0182797890156507,9.39890289306641,0.905359745025635,0.551191031932831
"6",158,19,55,1390,0.878688752651215,0.652582159624413,0.895541965961456,1.07553040981293,-0.260367542505264,-0.247926965355873,9.39890289306641,0.905359745025635,0.551191031932831
"7",816,162,131,513,0.687172114849091,0.565925925925926,-0.636912703514099,0.163260728120804,0.0523509606719017,0.177646458148956,9.39890289306641,0.905359745025635,0.551191031932831
"8",674,145,164,639,0.673625230789185,0.605867346938776,0.253700822591782,-0.67525988817215,0.214374750852585,-0.0457414761185646,9.39890289306641,0.905359745025635,0.551191031932831
"9",1245,112,42,223,0.780465841293335,0.540298507462687,-1.10876965522766,-0.0886479318141937,-0.153349548578262,0.0336241982877254,9.39890289306641,0.905359745025635,0.551191031932831
"10",927,123,114,458,0.732646763324738,0.592082616179002,-1.00058925151825,-0.160186782479286,0.000589289993513376,0.187779456377029,9.39890289306641,0.905359745025635,0.551191031932831
"11",823,183,120,496,0.660764634609222,0.553755522827688,0.273447334766388,-0.518073320388794,0.317341387271881,-0.0599221438169479,9.39890289306641,0.905359745025635,0.551191031932831
"12",302,72,136,1112,0.741961598396301,0.525114155251142,1.08436906337738,0.129718452692032,-0.084369108080864,0.174819603562355,9.39890289306641,0.905359745025635,0.551191031932831
"13",725,113,146,638,0.723527312278748,0.655126498002663,-0.86688232421875,0.308924823999405,0.0929835140705109,0.0757167413830757,9.39890289306641,0.905359745025635,0.551191031932831
"14",479,121,172,850,0.664827823638916,0.549923195084485,0.271170496940613,-0.553680777549744,0.0337255820631981,0.0475246347486973,9.39890289306641,0.905359745025635,0.551191031932831
"15",1082,340,72,128,0.583853363990784,0.11965811965812,-0.157073467969894,-0.247728332877159,-0.373616874217987,-0.0433866828680038,9.39890289306641,0.905359745025635,0.551191031932831
"16",946,670,1,5,0.510209262371063,0.00592592592592593,-0.0429000779986382,0.0582100115716457,-0.762298822402954,0.135272487998009,9.39890289306641,0.905359745025635,0.551191031932831
"17",611,87,163,761,0.712738335132599,0.677002583979328,-0.48500669002533,0.456144511699677,0.175214290618896,0.00159713579341769,9.39890289306641,0.905359745025635,0.551191031932831
"18",882,339,116,285,0.564234018325806,0.270833333333333,0.141050606966019,0.166314959526062,0.577322065830231,-0.145546600222588,9.39890289306641,0.905359745025635,0.551191031932831
"19",1156,173,82,211,0.711710095405579,0.3359375,-0.576996266841888,0.144293025135994,-0.140364125370979,0.135535016655922,9.39890289306641,0.905359745025635,0.551191031932831
"20",0,0,114,1508,0.769080281257629,0,0.289999961853027,0,-1,0,9.39890289306641,0.905359745025635,0.551191031932831
"21",1208,225,79,110,0.678705334663391,0.0925373134328358,-0.384210050106049,-0.121694818139076,-0.225971445441246,-0.0393385663628578,9.39890289306641,0.905359745025635,0.551191031932831
"22",908,299,151,264,0.595083892345428,0.200710479573712,-0.27929812669754,-0.0536773465573788,-0.0631353408098221,0.0550447925925255,9.39890289306641,0.905359745025635,0.551191031932831
"23",789,90,133,610,0.73910266160965,0.681428571428571,-0.911569774150848,-0.461912512779236,0.0628678277134895,0.114523522555828,9.39890289306641,0.905359745025635,0.551191031932831
"24",210,19,72,1321,0.847500801086426,0.677304964539007,0.87282121181488,0.951087117195129,-0.198818355798721,-0.165590837597847,9.39890289306641,0.905359745025635,0.551191031932831
"25",735,96,139,652,0.735794067382812,0.685828877005348,-1.09325361251831,-0.170432478189468,0.0932536274194717,0.081483282148838,9.39890289306641,0.905359745025635,0.551191031932831
"26",284,43,126,1169,0.774080455303192,0.58780487804878,1.10357475280762,0.541718006134033,-0.103574730455875,-0.00552296778187156,9.39890289306641,0.905359745025635,0.551191031932831
"27",199,40,109,1274,0.78840583562851,0.516233766233766,0.690044224262238,0.565992534160614,-0.18903286755085,-0.109964042901993,9.39890289306641,0.905359745025635,0.551191031932831
"28",1327,125,59,111,0.768976330757141,0.220338983050847,-0.44325253367424,-0.527381658554077,-0.308835238218307,-0.185281798243523,9.39890289306641,0.905359745025635,0.551191031932831
