"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D","beta","weight1D","weight2D"
"1",277,123,55,181,0.566376090049744,0.414473684210526,0.156112626194954,-0.0686234906315804,0.0872412100434303,0.144257143139839,7.75237274169922,1.48521316051483,0.509881675243378
"2",104,32,69,436,0.727425396442413,0.416184971098266,0.460827976465225,-0.562721014022827,-0.134233236312866,0.025764424353838,7.75237274169922,1.48521316051483,0.509881675243378
"3",67,19,58,524,0.752161085605621,0.384,0.277522802352905,-0.903285920619965,-0.229091882705688,0.147788554430008,7.75237274169922,1.48521316051483,0.509881675243378
"4",373,73,51,146,0.690195798873901,0.4337899543379,-0.868425607681274,0.305844575166702,-0.0817509815096855,-0.0300302468240261,7.75237274169922,1.48521316051483,0.509881675243378
"5",417,80,46,131,0.678631842136383,0.402843601895735,-0.246343642473221,0.724364519119263,-0.130854561924934,0.0580103993415833,7.75237274169922,1.48521316051483,0.509881675243378
"6",57,6,23,553,0.875159919261932,0.6375,0.692502379417419,-1.21338582038879,-0.249783396720886,0.22753843665123,7.75237274169922,1.48521316051483,0.509881675243378
"7",317,59,51,202,0.688641786575317,0.578544061302682,-0.870506107807159,-0.604609906673431,-0.0316385328769684,-0.098247230052948,7.75237274169922,1.48521316051483,0.509881675243378
"8",287,38,53,273,0.721392869949341,0.707395498392283,0.185596719384193,1.38218593597412,0.0745497792959213,0.0322586745023727,7.75237274169922,1.48521316051483,0.509881675243378
"9",524,46,13,81,0.796761453151703,0.535433070866142,-0.682785928249359,0.222481802105904,-0.1762455701828,0.14828360080719,7.75237274169922,1.48521316051483,0.509881675243378
"10",381,51,47,205,0.732585668563843,0.6171875,-0.67804080247879,0.172832310199738,-0.04938979819417,-0.0386607274413109,7.75237274169922,1.48521316051483,0.509881675243378
"11",386,73,35,201,0.692972719669342,0.605839416058394,0.241553708910942,0.824546754360199,0.142489656805992,0.0667283982038498,7.75237274169922,1.48521316051483,0.509881675243378
"12",104,22,57,443,0.732539236545563,0.509316770186335,0.670718729496002,-0.240198642015457,-0.125673666596413,-0.0940232425928116,7.75237274169922,1.48521316051483,0.509881675243378
"13",276,28,53,268,0.743201494216919,0.726351351351351,-0.68455183506012,-0.405060023069382,0.00682185310870409,-0.134285658597946,7.75237274169922,1.48521316051483,0.509881675243378
"14",183,36,54,335,0.725384652614594,0.620253164556962,0.251109033823013,1.17058658599854,-0.0419692248106003,-0.0722320154309273,7.75237274169922,1.48521316051483,0.509881675243378
"15",415,144,33,50,0.577533960342407,0.0876288659793814,-0.113015346229076,0.375953435897827,-0.274206429719925,0.0384940505027771,7.75237274169922,1.48521316051483,0.509881675243378
"16",382,247,16,29,0.516097366809845,0.0471014492753623,0.0386975295841694,-0.151124477386475,0.583671748638153,0.0928996503353119,7.75237274169922,1.48521316051483,0.509881675243378
"17",243,42,65,270,0.69866156578064,0.652597402597403,-0.369614124298096,-0.623218774795532,0.0348002053797245,-0.027793075889349,7.75237274169922,1.48521316051483,0.509881675243378
"18",312,121,51,113,0.574193596839905,0.264957264957265,0.0979310125112534,-0.367563724517822,0.310790330171585,0.080412894487381,7.75237274169922,1.48521316051483,0.509881675243378
"19",485,78,31,87,0.706212341785431,0.339393939393939,-0.404519200325012,-0.165415406227112,-0.159967944025993,-0.161521211266518,7.75237274169922,1.48521316051483,0.509881675243378
"20",7,0,41,620,0.785705387592316,0.145833333333333,-0.234237477183342,0.0903855189681053,0.810632526874542,-0.498436212539673,7.75237274169922,1.48521316051483,0.509881675243378
"21",519,83,29,60,0.700013995170593,0.216783216783217,-0.360434889793396,0.153424054384232,-0.182662159204483,0.103112228214741,7.75237274169922,1.48521316051483,0.509881675243378
"22",315,99,66,129,0.595541954040527,0.276315789473684,-0.215225830674171,-0.00623709801584482,-0.0735877901315689,-0.273055344820023,7.75237274169922,1.48521316051483,0.509881675243378
"23",325,37,46,247,0.745441138744354,0.707746478873239,-0.676318466663361,0.617117166519165,-0.00803892593830824,-0.014786577783525,7.75237274169922,1.48521316051483,0.509881675243378
"24",75,8,34,490,0.818868100643158,0.614678899082569,0.567902207374573,-1.15552496910095,-0.20061531662941,0.17045471072197,7.75237274169922,1.48521316051483,0.509881675243378
"25",323,37,52,267,0.739598989486694,0.707236842105263,-0.676400542259216,0.390566319227219,-0.00663438532501459,-0.0490396991372108,7.75237274169922,1.48521316051483,0.509881675243378
"26",98,10,50,518,0.803732991218567,0.594594594594595,0.681114137172699,-0.637493252754211,-0.150400757789612,0.0540510043501854,7.75237274169922,1.48521316051483,0.509881675243378
"27",63,10,55,524,0.773771107196808,0.449152542372881,0.863993704319,-1.00022387504578,-0.182776525616646,0.130109012126923,7.75237274169922,1.48521316051483,0.509881675243378
"28",555,53,14,37,0.785134613513947,0.255555555555556,-0.312166184186935,1.02122747898102,-0.285353899002075,0.221493095159531,7.75237274169922,1.48521316051483,0.509881675243378
"29",244,68,90,252,0.62069034576416,0.50625,-0.0305735766887665,1.25112318992615,-0.0571508258581161,-0.0096546970307827,7.75237274169922,1.48521316051483,0.509881675243378
"30",472,55,24,111,0.743712246417999,0.524096385542169,-0.725922107696533,-0.623213887214661,-0.132006123661995,-0.186515182256699,7.75237274169922,1.48521316051483,0.509881675243378
"31",356,167,44,53,0.543835937976837,0.0409090909090909,-0.0878940671682358,0.245704248547554,-0.237746179103851,2.03629733732669e-05,7.75237274169922,1.48521316051483,0.509881675243378
"32",104,33,72,424,0.679203569889069,0.403409090909091,0.35779595375061,0.223451063036919,-0.132476478815079,-0.147256419062614,7.75237274169922,1.48521316051483,0.509881675243378
"33",66,28,117,396,0.600243747234344,0.207650273224044,0.175591364502907,0.263339340686798,-0.175813496112823,-0.139638185501099,7.75237274169922,1.48521316051483,0.509881675243378
"34",477,90,37,66,0.677209258079529,0.185897435897436,-0.195802941918373,0.824859142303467,-0.230268374085426,0.135775551199913,7.75237274169922,1.48521316051483,0.509881675243378
"35",261,33,64,289,0.706478536128998,0.698757763975155,-0.388473331928253,-0.638571262359619,0.024558462202549,-0.0102462209761143,7.75237274169922,1.48521316051483,0.509881675243378
"36",400,68,36,139,0.673799812793732,0.497584541062802,0.220180287957191,0.473989963531494,0.237475857138634,0.0396206639707088,7.75237274169922,1.48521316051483,0.509881675243378
"37",219,14,48,370,0.768314480781555,0.767790262172285,-0.665994346141815,-0.939253687858582,0.0800916478037834,0.0160595774650574,7.75237274169922,1.48521316051483,0.509881675243378
"38",395,52,29,176,0.728319644927979,0.644736842105263,-0.143794342875481,-1.56983947753906,-0.121008865535259,-0.122946113348007,7.75237274169922,1.48521316051483,0.509881675243378
"39",212,38,68,306,0.686019420623779,0.621428571428571,0.179901704192162,1.1863808631897,0.00294244382530451,0.00384108629077673,7.75237274169922,1.48521316051483,0.509881675243378
"40",318,49,42,229,0.723384141921997,0.672661870503597,-0.295102685689926,-0.9724280834198,-0.018654141575098,-0.0459505878388882,7.75237274169922,1.48521316051483,0.509881675243378
"41",427,52,29,142,0.748534440994263,0.582474226804124,-0.206571251153946,-1.35965251922607,-0.139378502964973,-0.188190817832947,7.75237274169922,1.48521316051483,0.509881675243378
"42",410,69,28,135,0.693520367145538,0.524509803921569,0.123271651566029,1.61585819721222,0.33167490363121,0.222298234701157,7.75237274169922,1.48521316051483,0.509881675243378
"43",370,66,38,175,0.70701402425766,0.568464730290456,-0.195782765746117,-1.14771068096161,-0.0720683038234711,-0.0958142280578613,7.75237274169922,1.48521316051483,0.509881675243378
"44",516,38,3,66,0.814683437347412,0.605769230769231,-0.67684280872345,0.298685669898987,-0.192076727747917,0.0278294999152422,7.75237274169922,1.48521316051483,0.509881675243378
"45",496,52,14,105,0.78675639629364,0.579617834394904,-0.687771618366241,0.80994176864624,-0.156370788812637,0.0301311332732439,7.75237274169922,1.48521316051483,0.509881675243378
"46",597,36,2,37,0.853383004665375,0.47945205479452,-0.703525841236115,-0.498553425073624,-0.258312880992889,-0.221060797572136,7.75237274169922,1.48521316051483,0.509881675243378
"47",181,51,52,344,0.704338073730469,0.55793991416309,0.710828602313995,-0.0800016149878502,-0.0595243908464909,-0.56436038017273,7.75237274169922,1.48521316051483,0.509881675243378
"48",264,69,77,244,0.622693419456482,0.533546325878594,-0.248479723930359,0.342907875776291,-0.00154963368549943,-0.095640279352665,7.75237274169922,1.48521316051483,0.509881675243378
"49",110,34,78,432,0.683512091636658,0.404255319148936,0.278920859098434,-0.64189887046814,-0.13632620871067,0.040443941950798,7.75237274169922,1.48521316051483,0.509881675243378
"50",517,69,24,77,0.704115450382233,0.363013698630137,-0.208751708269119,-0.771420419216156,-0.24405625462532,-0.213896900415421,7.75237274169922,1.48521316051483,0.509881675243378
"51",435,70,35,119,0.727224409580231,0.444444444444444,-0.702801644802094,0.33058625459671,-0.109818860888481,-0.045307844877243,7.75237274169922,1.48521316051483,0.509881675243378
"52",378,67,46,132,0.689938545227051,0.4321608040201,-0.983440399169922,0.65127819776535,-0.09345243871212,-0.089479573071003,7.75237274169922,1.48521316051483,0.509881675243378
"53",428,71,37,126,0.69589638710022,0.451776649746193,-0.468950390815735,0.234223455190659,-0.127182722091675,-0.157929420471191,7.75237274169922,1.48521316051483,0.509881675243378
"54",425,41,29,136,0.765770733356476,0.604519774011299,-0.672676920890808,-0.0675844103097916,-0.106499738991261,-0.296046048402786,7.75237274169922,1.48521316051483,0.509881675243378
"55",306,148,61,118,0.542644023895264,0.214285714285714,-0.0515939146280289,0.472003102302551,-0.315005600452423,-0.00219407537952065,7.75237274169922,1.48521316051483,0.509881675243378
"56",246,33,46,316,0.720497131347656,0.729452054794521,-0.315235197544098,0.696766912937164,0.0661021992564201,-0.0948988720774651,7.75237274169922,1.48521316051483,0.509881675243378
"57",316,51,48,210,0.706645965576172,0.620689655172414,-0.486655384302139,0.54679274559021,-0.0405416786670685,-0.107563719153404,7.75237274169922,1.48521316051483,0.509881675243378
"58",300,33,55,247,0.728795111179352,0.685714285714286,-0.676181316375732,-0.0265110470354557,-0.0138955041766167,-0.3533576130867,7.75237274169922,1.48521316051483,0.509881675243378
"59",353,56,31,210,0.73718649148941,0.672932330827068,0.886543154716492,-0.140987873077393,0.0973876267671585,-0.0876587256789207,7.75237274169922,1.48521316051483,0.509881675243378
"60",497,66,16,99,0.719944477081299,0.503030303030303,0.256004571914673,-0.290670603513718,0.297406643629074,-0.0708440393209457,7.75237274169922,1.48521316051483,0.509881675243378
"61",368,54,27,203,0.759916305541992,0.684824902723735,0.380438774824142,0.993979811668396,0.0966782122850418,0.0826823338866234,7.75237274169922,1.48521316051483,0.509881675243378
"62",445,73,22,112,0.700396060943604,0.486486486486487,0.124752350151539,1.69202589988708,0.414888083934784,0.236213475465775,7.75237274169922,1.48521316051483,0.509881675243378
"63",457,70,28,116,0.720127105712891,0.473118279569892,-0.688101768493652,0.118851996958256,-0.110661074519157,-0.184432700276375,7.75237274169922,1.48521316051483,0.509881675243378
"64",72,20,58,524,0.752336144447327,0.4,-1.25710415840149,0.684696316719055,0.340453445911407,-0.0988357067108154,7.75237274169922,1.48521316051483,0.509881675243378
"65",413,70,30,125,0.69494891166687,0.487179487179487,0.183993801474571,1.00412631034851,0.274047911167145,0.184065461158752,7.75237274169922,1.48521316051483,0.509881675243378
"66",424,52,34,180,0.74142724275589,0.629310344827586,-0.675761759281158,-0.529878675937653,-0.0758515223860741,-0.209057077765465,7.75237274169922,1.48521316051483,0.509881675243378
"67",508,58,9,63,0.746470808982849,0.446280991735537,-0.425821214914322,0.3808853328228,-0.195567578077316,-0.0205230433493853,7.75237274169922,1.48521316051483,0.509881675243378
"68",234,22,52,340,0.754136264324188,0.741258741258741,-0.674238801002502,-0.0493482872843742,0.055209469050169,-0.177810072898865,7.75237274169922,1.48521316051483,0.509881675243378
"69",80,21,59,507,0.761111855506897,0.424460431654676,0.585669338703156,-0.429957628250122,-0.1799536049366,-0.00188499153591692,7.75237274169922,1.48521316051483,0.509881675243378
